time (s), (volts), (volts), (volts)
5703.86,0.60,0.28,-0.05
5703.87,0.60,0.27,-0.08
5703.88,0.60,0.27,-0.10
5703.89,0.60,0.23,-0.12
5703.90,0.60,0.20,-0.14
5703.91,0.60,0.17,-0.16
5703.92,0.60,0.12,-0.16
5703.93,0.60,0.08,-0.17
5703.94,0.60,0.04,-0.17
5703.95,0.60,0.00,-0.15
5703.96,0.60,-0.04,-0.13
5703.97,0.60,-0.09,-0.11
5703.98,0.60,-0.13,-0.08
5703.99,0.60,-0.15,-0.05
5704.00,0.60,-0.18,-0.03
5704.01,0.60,-0.20,0.00
5704.02,0.60,-0.19,-1.78
5704.03,0.60,-0.17,-1.82
5704.04,0.60,-0.16,0.12
5704.05,0.60,-0.13,0.17
5704.06,0.60,-0.10,0.22
5704.07,0.60,-0.07,0.27
5704.08,0.60,-0.04,0.29
5704.09,0.60,0.00,0.30
5704.10,0.60,0.04,0.30
5704.11,0.60,0.10,0.29
5704.12,0.60,0.14,0.28
5704.13,0.60,0.18,-5.17
5704.14,0.60,0.21,-1.59
5704.15,0.60,0.23,0.16
5704.16,0.60,0.25,0.10
5704.17,0.60,0.27,0.04
5704.18,0.60,0.28,0.00
5704.19,0.60,0.28,-0.04
5704.20,0.60,0.28,-0.08
5704.21,0.60,0.27,-0.10
5704.22,0.60,0.27,-0.12
5704.23,0.60,0.23,-0.14
5704.24,0.60,0.19,-0.15
5704.25,0.60,0.14,-0.16
5704.26,0.60,0.10,-0.17
5704.27,0.60,0.06,-0.16
5704.28,0.60,0.02,-0.15
5704.29,0.60,-0.03,-0.14
5704.30,0.60,-0.07,-0.11
5704.31,0.60,-0.11,-0.09
5704.32,0.60,-0.15,-0.06
5704.33,0.60,-0.14,-0.02
5704.34,0.60,-0.20,-0.03
5704.35,0.60,-0.19,-0.56
5704.36,0.60,-0.17,-3.16
5704.37,0.60,-0.16,0.10
5704.38,0.60,-0.14,0.16
5704.39,0.60,-0.11,0.20
5704.40,0.60,-0.07,0.25
5704.41,0.60,-0.05,0.28
5704.42,0.60,-0.02,0.30
5704.43,0.60,0.02,0.30
5704.44,0.60,0.07,0.30
5704.45,0.60,0.12,0.28
5704.46,0.60,0.16,-1.54
5704.47,0.60,0.19,-5.20
5704.48,0.60,0.22,0.17
5704.49,0.60,0.24,0.11
5704.50,0.60,0.25,0.06
5704.51,0.60,0.27,0.00
5704.52,0.60,0.27,-0.02
5704.53,0.60,0.27,-0.07
5704.54,0.60,0.26,-0.10
5704.55,0.60,0.26,-0.11
5704.56,0.60,-5.33,-0.13
5704.57,0.60,0.22,-0.15
5704.58,0.60,0.15,-0.16
5704.59,0.60,0.12,-0.17
5704.60,0.60,0.08,-0.16
5704.61,0.60,0.04,-0.15
5704.62,0.60,-0.01,-0.14
5704.63,0.60,-0.05,-0.12
5704.64,0.60,-0.09,-0.09
5704.65,0.60,-0.13,-0.06
5704.66,0.60,-0.14,-0.03
5704.67,0.60,-0.18,-0.02
5704.68,0.60,-0.19,0.03
5704.69,0.60,-0.18,-2.44
5704.70,0.60,-0.16,-1.14
5704.71,0.60,-0.15,0.14
5704.72,0.60,-0.12,0.17
5704.73,0.60,-0.09,0.23
5704.74,0.60,-0.05,0.28
5704.75,0.60,-0.03,0.29
5704.76,0.60,0.00,0.30
5704.77,0.60,0.06,0.30
5704.78,0.60,0.10,0.29
5704.79,0.60,0.14,0.28
5704.80,0.60,0.17,-5.19
5704.81,0.60,0.20,0.20
5704.82,0.60,0.22,0.14
5704.83,0.60,0.24,0.08
5704.84,0.60,0.26,0.03
5704.85,0.60,0.26,-0.01
5704.86,0.60,0.27,-0.05
5704.87,0.60,0.26,-0.09
5704.88,0.60,0.26,-0.11
5704.89,0.60,0.25,-0.12
5704.90,0.60,0.20,-0.14
5704.91,0.60,0.19,-0.16
5704.92,0.60,0.14,-0.16
5704.93,0.60,0.10,-0.16
5704.94,0.60,0.05,-0.15
5704.95,0.60,0.02,-0.15
5704.96,0.60,-0.03,-0.13
5704.97,0.60,-0.07,-0.10
5704.98,0.60,-0.12,-0.08
5704.99,0.60,-0.14,-0.05
5705.00,0.60,-0.14,-0.03
5705.01,0.60,-0.19,0.00
5705.02,0.60,-0.18,-1.15
5705.03,0.60,-0.17,-1.75
5705.04,0.60,-0.15,0.14
5705.05,0.60,-0.13,0.17
5705.06,0.60,-0.10,0.22
5705.07,0.60,-0.06,0.26
5705.08,0.60,-0.03,0.29
5705.09,0.60,-0.01,0.30
5705.10,0.60,0.04,0.30
5705.11,0.60,0.09,0.29
5705.12,0.60,0.12,0.28
5705.13,0.60,0.16,-5.17
5705.14,0.60,0.18,-3.40
5705.15,0.60,0.21,0.16
5705.16,0.60,0.23,0.10
5705.17,0.60,0.25,0.04
5705.18,0.60,0.26,0.00
5705.19,0.60,0.26,-0.04
5705.20,0.60,0.26,-0.08
5705.21,0.60,0.26,-0.10
5705.22,0.60,0.25,-0.11
5705.23,0.60,-7.18,-0.14
5705.24,0.60,0.20,-0.15
5705.25,0.60,0.15,-0.16
5705.26,0.60,0.10,-0.17
5705.27,0.60,0.07,-0.16
5705.28,0.60,0.03,-0.15
5705.29,0.60,-0.02,-0.14
5705.30,0.60,-0.06,-0.11
5705.31,0.60,-0.10,-0.09
5705.32,0.60,-0.14,-0.06
5705.33,0.60,-0.15,-0.03
5705.34,0.60,-0.20,-0.02
5705.35,0.60,-0.18,0.03
5705.36,0.60,-0.18,-2.99
5705.37,0.60,-0.16,-0.52
5705.38,0.60,-0.14,0.17
5705.39,0.60,-0.11,0.21
5705.40,0.60,-0.07,0.25
5705.41,0.60,-0.04,0.28
5705.42,0.60,-0.02,0.29
5705.43,0.60,0.02,0.30
5705.44,0.60,0.07,0.30
5705.45,0.60,0.12,0.28
5705.46,0.60,0.15,-1.54
5705.47,0.60,0.19,-5.20
5705.48,0.60,0.21,0.18
5705.49,0.60,0.23,0.12
5705.50,0.60,0.25,0.06
5705.51,0.60,0.26,0.01
5705.52,0.60,0.27,-0.02
5705.53,0.60,0.27,-0.06
5705.54,0.60,0.27,-0.10
5705.55,0.60,0.26,-0.10
5705.56,0.60,-5.31,-0.13
5705.57,0.60,-1.65,-0.15
5705.58,0.60,0.17,-0.16
5705.59,0.60,0.12,-0.16
5705.60,0.60,0.08,-0.16
5705.61,0.60,0.04,-0.14
5705.62,0.60,0.00,-0.14
5705.63,0.60,-0.04,-0.12
5705.64,0.60,-0.09,-0.10
5705.65,0.60,-0.13,-0.07
5705.66,0.60,-0.14,-0.04
5705.67,0.60,-0.17,0.00
5705.68,0.60,-0.19,0.03
5705.69,0.60,-0.17,-1.82
5705.70,0.60,-0.16,-2.52
5705.71,0.60,-0.14,0.15
5705.72,0.60,-0.12,0.19
5705.73,0.60,-0.08,0.23
5705.74,0.60,-0.06,0.27
5705.75,0.60,-0.03,0.29
5705.76,0.60,0.01,0.30
5705.77,0.60,0.05,0.30
5705.78,0.60,0.12,0.29
5705.79,0.60,0.15,0.28
5705.80,0.60,0.18,-6.99
5705.81,0.60,0.21,-1.61
5705.82,0.60,0.24,0.14
5705.83,0.60,0.26,0.08
5705.84,0.60,0.27,0.02
5705.85,0.60,0.28,-0.01
5705.86,0.60,0.28,-0.05
5705.87,0.60,0.28,-0.10
5705.88,0.60,0.27,-0.11
5705.89,0.60,0.24,-0.12
5705.90,0.60,0.20,-0.14
5705.91,0.60,0.17,-0.15
5705.92,0.60,0.13,-0.16
5705.93,0.60,0.10,-0.16
5705.94,0.60,0.05,-0.15
5705.95,0.60,0.01,-0.15
5705.96,0.60,-0.03,-0.13
5705.97,0.60,-0.08,-0.11
5705.98,0.60,-0.12,-0.08
5705.99,0.60,-0.15,-0.05
5706.00,0.60,-0.16,-0.01
5706.01,0.60,-0.19,0.02
5706.02,0.60,-0.18,-1.77
5706.03,0.60,-0.17,-3.06
5706.04,0.60,-0.16,0.12
5706.05,0.60,-0.13,0.17
5706.06,0.60,-0.10,0.23
5706.07,0.60,-0.07,0.26
5706.08,0.60,-0.04,0.28
5706.09,0.60,-0.01,0.30
5706.10,0.60,0.03,0.30
5706.11,0.60,0.09,0.29
5706.12,0.60,0.14,0.28
5706.13,0.60,0.17,-5.17
5706.14,0.60,0.20,-8.81
5706.15,0.60,0.23,-1.64
5706.16,0.60,0.25,0.10
5706.17,0.60,0.27,0.04
5706.18,0.60,0.27,-0.01
5706.19,0.60,0.28,-0.04
5706.20,0.60,0.28,-0.08
5706.21,0.60,0.27,-0.11
5706.22,0.60,-1.59,-0.11
5706.23,0.60,-1.64,-0.14
5706.24,0.60,0.20,-0.15
5706.25,0.60,0.14,-0.16
5706.26,0.60,0.11,-0.16
5706.27,0.61,0.07,-0.16
5706.28,0.60,0.03,-0.14
5706.29,0.60,-0.02,-0.14
5706.30,0.60,-0.07,-0.11
5706.31,0.60,-0.11,-0.09
5706.32,0.61,-0.14,-0.06
5706.33,0.60,-0.15,-0.02
5706.34,0.60,-0.20,0.02
5706.35,0.60,-0.18,0.03
5706.36,0.60,-0.18,-2.95
5706.37,0.60,-0.16,-7.61
5706.38,0.60,-0.14,0.17
5706.39,0.60,-0.11,0.21
5706.40,0.60,-0.07,0.25
5706.41,0.60,-0.06,0.27
5706.42,0.60,-0.02,0.29
5706.43,0.60,0.02,0.30
5706.44,0.60,0.07,0.29
5706.45,0.60,0.13,0.27
5706.46,0.60,0.16,-1.54
5706.47,0.60,0.19,-7.01
5706.48,0.60,0.22,0.17
5706.49,0.60,0.24,0.11
5706.50,0.60,0.26,0.06
5706.51,0.60,0.27,0.01
5706.52,0.60,0.28,-0.03
5706.53,0.61,0.28,-0.07
5706.54,0.60,0.27,-0.11
5706.55,0.60,0.26,-0.11
5706.56,0.60,0.23,-0.13
5706.57,0.60,0.20,-0.15
5706.58,0.60,0.16,-0.16
5706.59,0.60,0.12,-0.17
5706.60,0.60,0.08,-0.17
5706.61,0.60,0.04,-0.15
5706.62,0.60,-0.01,-0.14
5706.63,0.60,-0.05,-0.12
5706.64,0.60,-0.09,-0.10
5706.65,0.60,-0.13,-0.07
5706.66,0.60,-0.14,-0.03
5706.67,0.60,-0.17,0.01
5706.68,0.60,-0.19,0.04
5706.69,0.60,-0.18,-1.75
5706.70,0.60,-0.17,-2.35
5706.71,0.60,-0.15,0.17
5706.72,0.60,-0.12,0.20
5706.73,0.60,-0.09,0.24
5706.74,0.60,-0.05,0.27
5706.75,0.60,-0.03,0.29
5706.76,0.60,0.01,0.30
5706.77,0.60,0.06,0.30
5706.78,0.60,0.10,0.28
5706.79,0.60,0.14,0.28
5706.80,0.60,0.17,-5.17
5706.81,0.60,0.20,-1.61
5706.82,0.60,0.22,0.14
5706.83,0.60,0.24,0.08
5706.84,0.60,0.25,0.03
5706.85,0.60,0.27,-0.01
5706.86,0.60,0.27,-0.05
5706.87,0.60,0.27,-0.09
5706.88,0.60,0.26,-0.11
5706.89,0.60,0.25,-0.12
5706.90,0.60,0.20,-0.14
5706.91,0.60,0.18,-0.15
5706.92,0.60,0.13,-0.16
5706.93,0.60,0.09,-0.17
5706.94,0.60,0.05,-0.16
5706.95,0.60,0.01,-0.15
5706.96,0.60,-0.03,-0.13
5706.97,0.60,-0.08,-0.11
5706.98,0.60,-0.12,-0.08
5706.99,0.60,-0.14,-0.05
5707.00,0.60,-0.14,-0.01
5707.01,0.60,-0.19,0.02
5707.02,0.60,-0.18,-0.57
5707.03,0.60,-0.17,-3.18
5707.04,0.60,-0.16,0.14
5707.05,0.60,-0.13,0.17
5707.06,0.60,-0.10,0.23
5707.07,0.61,-0.07,0.26
5707.08,0.60,-0.05,0.28
5707.09,0.60,-0.02,0.29
5707.10,0.60,0.03,0.30
5707.11,0.60,0.09,0.29
5707.12,0.60,0.13,0.27
5707.13,0.60,0.16,-5.11
5707.14,0.60,0.19,-3.62
5707.15,0.60,0.22,0.17
5707.16,0.60,0.23,0.10
5707.17,0.60,0.25,-3.49
5707.18,0.60,0.26,-0.01
5707.19,0.60,0.27,-0.03
5707.20,0.60,0.27,-0.08
5707.21,0.60,0.26,-0.11
5707.22,0.60,0.25,-0.11
5707.23,0.60,-7.18,-0.13
5707.24,0.60,0.18,-0.15
5707.25,0.60,0.14,-0.16
5707.26,0.60,0.10,-0.16
5707.27,0.60,0.06,-0.16
5707.28,0.60,0.02,-0.15
5707.29,0.60,-0.02,-0.14
5707.30,0.60,-0.06,-0.12
5707.31,0.60,-0.11,-0.09
5707.32,0.60,-0.14,-0.06
5707.33,0.60,-0.14,-0.03
5707.34,0.60,-0.20,0.02
5707.35,0.60,-0.19,0.03
5707.36,0.60,-0.18,-1.75
5707.37,0.60,-0.17,-6.46
5707.38,0.60,-0.15,0.16
5707.39,0.60,-0.11,0.20
5707.40,0.60,-0.08,0.24
5707.41,0.60,-0.04,0.27
5707.42,0.60,-0.03,0.29
5707.43,0.60,0.01,0.30
5707.44,0.60,0.06,0.30
5707.45,0.60,0.12,0.27
5707.46,0.60,0.15,0.27
5707.47,0.60,0.18,-6.99
5707.48,0.60,0.21,0.18
5707.49,0.60,0.23,0.13
5707.50,0.60,0.25,-3.47
5707.51,0.60,0.26,0.01
5707.52,0.60,0.27,-0.02
5707.53,0.60,0.27,-0.06
5707.54,0.60,0.26,-0.10
5707.55,0.60,0.26,-0.11
5707.56,0.60,-7.16,-0.12
5707.57,0.60,-1.64,-0.14
5707.58,0.60,0.16,-0.16
5707.59,0.60,0.12,-0.17
5707.60,0.60,0.08,-0.16
5707.61,0.60,0.04,-0.15
5707.62,0.60,0.00,-0.14
5707.63,0.60,-0.04,-0.13
5707.64,0.60,-0.09,-0.10
5707.65,0.60,-0.13,-0.07
5707.66,0.60,-0.15,-0.04
5707.67,0.60,-0.18,-0.02
5707.68,0.60,-0.20,0.04
5707.69,0.60,-0.19,-1.16
5707.70,0.60,-0.18,-1.73
5707.71,0.60,-0.16,0.15
5707.72,0.60,-0.13,0.18
5707.73,0.60,-0.09,0.24
5707.74,0.60,-0.06,0.27
5707.75,0.60,-0.03,0.29
5707.76,0.60,0.00,0.30
5707.77,0.60,0.04,0.30
5707.78,0.60,0.10,0.29
5707.79,0.60,0.14,0.27
5707.80,0.60,0.17,-5.17
5707.81,0.60,0.20,-1.60
5707.82,0.60,0.23,0.15
5707.83,0.60,0.25,0.10
5707.84,0.60,0.26,-8.81
5707.85,0.60,0.27,-1.77
5707.86,0.60,0.27,-0.04
5707.87,0.60,0.27,-0.09
5707.88,0.60,0.26,-0.11
5707.89,0.60,0.25,-0.11
5707.90,0.60,0.21,-0.13
5707.91,0.60,0.18,-0.15
5707.92,0.60,0.14,-0.16
5707.93,0.60,0.10,-0.16
5707.94,0.60,0.05,-0.16
5707.95,0.60,0.01,-0.15
5707.96,0.60,-0.03,-0.13
5707.97,0.60,-0.08,-0.11
5707.98,0.60,-0.12,-0.09
5707.99,0.60,-0.15,-0.06
5708.00,0.60,-0.15,-0.02
5708.01,0.60,-0.20,0.01
5708.02,0.60,-0.18,0.03
5708.03,0.60,-0.18,-2.98
5708.04,0.60,-0.15,-0.48
5708.05,0.60,-0.14,0.19
5708.06,0.60,-0.10,0.23
5708.07,0.60,-0.07,0.25
5708.08,0.60,-0.04,0.28
5708.09,0.60,-0.02,0.29
5708.10,0.60,0.03,0.30
5708.11,0.60,0.09,0.30
5708.12,0.60,0.13,0.28
5708.13,0.60,0.16,-1.54
5708.14,0.60,0.19,-5.20
5708.15,0.60,0.22,0.16
5708.16,0.60,0.24,0.11
5708.17,0.60,0.26,-8.81
5708.18,0.60,0.27,-1.77
5708.19,0.60,0.27,-0.03
5708.20,0.60,0.27,-0.07
5708.21,0.60,0.27,-0.11
5708.22,0.60,0.26,-0.11
5708.23,0.60,-7.17,-0.13
5708.24,0.60,0.19,-0.15
5708.25,0.60,0.16,-0.16
5708.26,0.60,0.11,-0.16
5708.27,0.60,0.07,-0.16
5708.28,0.60,0.03,-0.15
5708.29,0.60,-0.01,-0.14
5708.30,0.60,-0.06,-0.12
5708.31,0.60,-0.10,-0.10
5708.32,0.60,-0.14,-0.07
5708.33,0.61,-0.14,-0.03
5708.34,0.60,-0.19,0.00
5708.35,0.60,-0.19,0.02
5708.36,0.60,-0.18,-1.75
5708.37,0.60,-0.16,-1.76
5708.38,0.60,-0.15,0.18
5708.39,0.60,-0.11,0.20
5708.40,0.60,-0.08,0.25
5708.41,0.60,-0.04,0.27
5708.42,0.60,-0.02,0.29
5708.43,0.60,0.01,0.30
5708.44,0.60,0.06,0.30
5708.45,0.60,0.11,0.28
5708.46,0.60,0.15,0.27
5708.47,0.60,0.18,-6.78
5708.48,0.60,0.21,0.19
5708.49,0.60,0.23,0.13
5708.50,0.60,0.25,0.07
5708.51,0.60,0.26,0.01
5708.52,0.60,0.27,-0.02
5708.53,0.60,0.27,-0.06
5708.54,0.60,0.27,-0.10
5708.55,0.60,0.26,-0.11
5708.56,0.60,-5.31,-0.12
5708.57,0.60,-1.64,-0.14
5708.58,0.60,0.17,-0.15
5708.59,0.60,0.13,-0.16
5708.60,0.60,0.09,-0.16
5708.61,0.60,0.05,-0.15
5708.62,0.60,0.01,-0.14
5708.63,0.60,-0.04,-0.12
5708.64,0.60,-0.08,-0.10
5708.65,0.60,-0.12,-0.07
5708.66,0.60,-0.14,-0.04
5708.67,0.60,-0.18,0.00
5708.68,0.60,-0.19,0.03
5708.69,0.60,-0.18,-1.16
5708.70,0.60,-0.18,-3.04
5708.71,0.60,-0.16,0.16
5708.72,0.60,-0.13,0.21
5708.73,0.60,-0.09,0.24
5708.74,0.60,-0.06,0.27
5708.75,0.60,-0.04,0.29
5708.76,0.60,-0.01,0.30
5708.77,0.60,0.03,0.30
5708.78,0.60,0.10,0.28
5708.79,0.60,0.13,0.27
5708.80,0.60,0.17,-6.99
5708.81,0.60,0.20,0.20
5708.82,0.60,0.22,0.15
5708.83,0.60,0.24,0.08
5708.84,0.60,0.26,0.03
5708.85,0.60,0.27,-0.01
5708.86,0.60,0.27,-0.04
5708.87,0.60,0.27,-0.09
5708.88,0.60,0.27,-0.11
5708.89,0.60,0.26,-0.12
5708.90,0.60,0.21,-0.14
5708.91,0.60,0.20,-0.15
5708.92,0.60,0.14,-0.16
5708.93,0.60,0.11,-0.16
5708.94,0.60,0.07,-0.16
5708.95,0.60,0.02,-0.15
5708.96,0.60,-0.02,-0.13
5708.97,0.60,-0.06,-0.11
5708.98,0.60,-0.11,-0.08
5708.99,0.60,-0.15,-0.05
5709.00,0.60,-0.14,-0.01
5709.01,0.60,-0.19,0.01
5709.02,0.60,-0.19,0.03
5709.03,0.60,-0.18,-2.93
5709.04,0.60,-0.17,0.14
5709.05,0.60,-0.14,0.20
5709.06,0.60,-0.11,0.23
5709.07,0.60,-0.07,0.26
5709.08,0.60,-0.06,0.28
5709.09,0.60,-0.02,0.30
5709.10,0.60,0.02,0.30
5709.11,0.60,0.08,0.29
5709.12,0.60,0.12,0.28
5709.13,0.60,0.16,-1.58
5709.14,0.60,0.19,-5.20
5709.15,0.60,0.21,0.16
5709.16,0.60,0.24,-1.67
5709.17,0.60,0.25,-8.81
5709.18,0.60,0.27,0.00
5709.19,0.60,0.27,-0.03
5709.20,0.60,0.27,-0.08
5709.21,0.60,0.27,-0.12
5709.22,0.60,0.26,-0.11
5709.23,0.60,-7.17,-0.13
5709.24,0.60,0.19,-0.15
5709.25,0.60,0.16,-0.16
5709.26,0.60,0.11,-0.16
5709.27,0.60,0.07,-0.16
5709.28,0.60,0.03,-0.15
5709.29,0.60,-0.01,-0.14
5709.30,0.60,-0.05,-0.12
5709.31,0.60,-0.09,-0.09
5709.32,0.61,-0.14,-0.06
5709.33,0.60,-0.15,-0.03
5709.34,0.60,-0.19,0.01
5709.35,0.60,-0.19,0.02
5709.36,0.60,-0.18,-3.05
5709.37,0.60,-0.17,-1.20
5709.38,0.60,-0.15,0.18
5709.39,0.60,-0.12,0.22
5709.40,0.60,-0.08,0.24
5709.41,0.60,-0.06,0.28
5709.42,0.60,-0.03,0.29
5709.43,0.60,0.01,0.30
5709.44,0.60,0.06,0.30
5709.45,0.60,0.11,0.29
5709.46,0.60,0.15,0.28
5709.47,0.60,0.18,-3.38
5709.48,0.60,0.21,0.19
5709.49,0.60,0.23,-1.64
5709.50,0.60,0.25,-7.04
5709.51,0.60,0.26,0.02
5709.52,0.60,0.27,-0.02
5709.53,0.60,0.27,-0.06
5709.54,0.60,0.27,-0.10
5709.55,0.60,0.26,-0.11
5709.56,0.60,-5.31,-0.12
5709.57,0.60,-1.64,-0.14
5709.58,0.60,0.17,-0.15
5709.59,0.60,0.13,-0.16
5709.60,0.60,0.09,-0.16
5709.61,0.60,0.05,-0.15
5709.62,0.60,0.00,-0.14
5709.63,0.60,-0.04,-0.12
5709.64,0.60,-0.08,-0.10
5709.65,0.60,-0.12,-0.07
5709.66,0.60,-0.14,-0.04
5709.67,0.60,-0.16,-0.03
5709.68,0.60,-0.19,0.03
5709.69,0.60,-0.18,-1.76
5709.70,0.60,-0.18,-1.72
5709.71,0.60,-0.16,0.17
5709.72,0.60,-0.13,0.19
5709.73,0.60,-0.09,0.24
5709.74,0.60,-0.06,0.27
5709.75,0.60,-0.04,0.29
5709.76,0.60,0.00,0.30
5709.77,0.60,0.03,0.30
5709.78,0.60,0.10,0.30
5709.79,0.60,0.14,0.28
5709.80,0.60,0.17,-6.99
5709.81,0.60,0.20,-1.60
5709.82,0.60,0.22,0.16
5709.83,0.60,0.24,-8.81
5709.84,0.60,0.26,-1.75
5709.85,0.60,0.27,0.00
5709.86,0.60,0.27,-0.04
5709.87,0.60,0.27,-0.09
5709.88,0.60,0.26,-0.12
5709.89,0.60,0.26,-0.11
5709.90,0.60,0.20,-0.13
5709.91,0.60,0.20,-0.15
5709.92,0.60,0.14,-0.16
5709.93,0.60,0.10,-0.16
5709.94,0.60,0.06,-0.14
5709.95,0.60,0.02,-0.15
5709.96,0.60,-0.03,-0.13
5709.97,0.60,-0.07,-0.11
5709.98,0.60,-0.11,-0.08
5709.99,0.60,-0.14,-0.05
5710.00,0.60,-0.15,-0.02
5710.01,0.60,-0.19,0.01
5710.02,0.60,-0.18,-0.57
5710.03,0.60,-0.18,-2.33
5710.04,0.60,-0.16,0.12
5710.05,0.60,-0.14,0.16
5710.06,0.60,-0.11,0.23
5710.07,0.60,-0.07,0.26
5710.08,0.60,-0.04,0.28
5710.09,0.60,-0.02,0.30
5710.10,0.60,0.02,0.30
5710.11,0.60,0.07,0.29
5710.12,0.60,0.13,0.28
5710.13,0.60,0.16,-1.55
5710.14,0.60,0.19,-5.20
5710.15,0.60,0.22,0.16
5710.16,0.60,0.24,-6.84
5710.17,0.60,0.25,-5.27
5710.18,0.60,0.27,0.01
5710.19,0.60,0.27,-0.03
5710.20,0.60,0.27,-0.07
5710.21,0.60,0.27,-0.11
5710.22,0.60,0.26,-0.11
5710.23,0.60,0.22,-0.13
5710.24,0.60,0.20,-0.15
5710.25,0.60,0.15,-0.16
5710.26,0.60,0.12,-0.16
5710.27,0.60,0.07,-0.16
5710.28,0.60,0.03,-0.14
5710.29,0.60,-0.01,-0.13
5710.30,0.60,-0.05,-0.11
5710.31,0.60,-0.10,-0.09
5710.32,0.60,-0.14,-0.06
5710.33,0.60,-0.14,-0.03
5710.34,0.60,-0.18,-0.01
5710.35,0.60,-0.18,0.02
5710.36,0.60,-0.18,-2.35
5710.37,0.60,-0.17,-6.54
5710.38,0.60,-0.15,0.16
5710.39,0.60,-0.11,0.20
5710.40,0.60,-0.08,0.25
5710.41,0.60,-0.04,0.28
5710.42,0.60,-0.02,0.29
5710.43,0.60,0.01,0.30
5710.44,0.60,0.07,0.30
5710.45,0.60,0.12,0.29
5710.46,0.60,0.15,-1.53
5710.47,0.60,0.18,-5.20
5710.48,0.60,0.21,0.18
5710.49,0.60,0.24,-1.63
5710.50,0.60,0.25,-8.81
5710.51,0.60,0.26,-1.76
5710.52,0.60,0.28,-0.02
5710.53,0.60,0.28,-0.06
5710.54,0.60,0.27,-0.10
5710.55,0.60,0.26,-0.11
5710.56,0.60,0.24,-0.12
5710.57,0.60,0.21,-0.14
5710.58,0.60,0.17,-0.15
5710.59,0.60,0.13,-0.16
5710.60,0.60,0.09,-0.16
5710.61,0.60,0.05,-0.15
5710.62,0.60,0.00,-0.14
5710.63,0.60,-0.04,-0.12
5710.64,0.60,-0.08,-0.10
5710.65,0.60,-0.12,-0.07
5710.66,0.60,-0.16,-0.04
5710.67,0.60,-0.18,-0.03
5710.68,0.60,-0.19,0.02
5710.69,0.60,-0.18,-1.77
5710.70,0.60,-0.17,-1.14
5710.71,0.60,-0.15,0.16
5710.72,0.60,-0.12,0.19
5710.73,0.60,-0.09,0.23
5710.74,0.60,-0.05,0.27
5710.75,0.60,-0.03,0.29
5710.76,0.60,0.00,0.30
5710.77,0.60,0.04,0.30
5710.78,0.60,0.10,0.29
5710.79,0.60,0.14,0.27
5710.80,0.60,0.17,-6.99
5710.81,0.60,0.20,0.20
5710.82,0.60,0.23,0.14
5710.83,0.60,0.25,-5.23
5710.84,0.60,0.26,-3.52
5710.85,0.60,0.27,-0.01
5710.86,0.60,0.28,-0.05
5710.87,0.60,0.27,-0.09
5710.88,0.60,0.27,-0.13
5710.89,0.60,-3.45,-0.12
5710.90,0.60,-1.65,-0.14
5710.91,0.60,0.17,-0.15
5710.92,0.60,0.14,-0.16
5710.93,0.60,0.10,-0.16
5710.94,0.60,0.06,-0.15
5710.95,0.60,0.01,-0.15
5710.96,0.60,-0.03,-0.13
5710.97,0.60,-0.07,-0.11
5710.98,0.60,-0.12,-0.08
5710.99,0.60,-0.15,-0.05
5711.00,0.60,-0.16,-0.04
5711.01,0.60,-0.20,0.01
5711.02,0.60,-0.19,-1.17
5711.03,0.60,-0.17,-1.77
5711.04,0.60,-0.16,0.12
5711.05,0.60,-0.13,0.16
5711.06,0.60,-0.10,0.24
5711.07,0.60,-0.07,0.26
5711.08,0.60,-0.05,0.29
5711.09,0.60,-0.01,0.30
5711.10,0.60,0.03,0.30
5711.11,0.60,0.09,0.29
5711.12,0.60,0.13,0.28
5711.13,0.60,0.16,-1.55
5711.14,0.60,0.19,-3.40
5711.15,0.60,0.22,0.16
5711.16,0.60,0.24,-5.22
5711.17,0.60,0.26,-5.28
5711.18,0.60,0.27,-0.01
5711.19,0.60,0.27,-0.04
5711.20,0.60,0.27,-0.08
5711.21,0.60,0.26,-0.11
5711.22,0.60,0.26,-0.11
5711.23,0.60,0.22,-0.13
5711.24,0.60,0.19,-0.15
5711.25,0.60,0.14,-0.16
5711.26,0.60,0.11,-0.16
5711.27,0.60,0.07,-0.15
5711.28,0.60,0.02,-0.14
5711.29,0.60,-0.02,-0.13
5711.30,0.60,-0.06,-0.11
5711.31,0.60,-0.11,-0.09
5711.32,0.60,-0.15,-0.06
5711.33,0.60,-0.16,-0.03
5711.34,0.60,-0.20,-0.03
5711.35,0.60,-0.19,-0.59
5711.36,0.60,-0.18,-1.75
5711.37,0.60,-0.17,0.11
5711.38,0.60,-0.15,0.14
5711.39,0.60,-0.12,0.22
5711.40,0.60,-0.08,0.26
5711.41,0.60,-0.05,0.28
5711.42,0.60,-0.03,0.29
5711.43,0.60,0.01,0.30
5711.44,0.60,0.07,0.30
5711.45,0.60,0.12,0.28
5711.46,0.60,0.15,-1.47
5711.47,0.60,0.19,-5.20
5711.48,0.60,0.21,0.17
5711.49,0.60,0.24,-5.22
5711.50,0.60,0.25,-5.27
5711.51,0.60,0.27,0.00
5711.52,0.60,0.27,-0.02
5711.53,0.60,0.27,-0.07
5711.54,0.60,0.27,-0.10
5711.55,0.60,0.26,-0.12
5711.56,0.60,0.22,-0.13
5711.57,0.60,0.20,-0.15
5711.58,0.60,0.16,-0.16
5711.59,0.60,0.12,-0.16
