"time_s" "index" "u_ms" "w1_ms" "w2_ms"
"7006" 35.025 7006 0.0051 -0.0091 -0.0095
"7007" 35.03 7007 0.0014 -0.0087 -0.0091
"7008" 35.035 7008 6e-04 -0.0093 -0.0076
"7009" 35.04 7009 -0.0022 -0.0089 -0.0089
"7010" 35.045 7010 -0.0069 -0.0096 -0.0069
"7011" 35.05 7011 -0.0059 -0.0093 -0.0092
"7012" 35.055 7012 -0.0101 -0.0086 -0.0113
"7013" 35.06 7013 -0.0107 -0.0094 -0.0096
"7014" 35.065 7014 -0.0137 -0.0089 -0.0087
"7015" 35.07 7015 -0.0139 -0.0083 -0.0072
"7016" 35.075 7016 -0.0117 -0.0092 -0.0091
"7017" 35.08 7017 -0.0103 -0.0085 -0.0108
"7018" 35.085 7018 -0.0214 -0.0089 -0.0095
"7019" 35.09 7019 -0.0143 -0.0069 -0.0101
"7020" 35.095 7020 -0.0261 -0.0097 -0.009
"7021" 35.1 7021 -0.0148 -0.0072 -0.0105
"7022" 35.105 7022 -0.0275 -0.0086 -0.0097
"7023" 35.11 7023 -0.0309 -0.0088 -0.0092
"7024" 35.115 7024 -0.0249 -0.0083 -0.0109
"7025" 35.12 7025 -0.0257 -0.0074 -0.0096
"7026" 35.125 7026 -0.0287 -0.0085 -0.0092
"7027" 35.13 7027 -0.0301 -0.0077 -0.0101
"7028" 35.135 7028 -0.0283 -0.0075 -0.0077
"7029" 35.14 7029 -0.0295 -0.0065 -0.0114
"7030" 35.145 7030 -0.0336 -0.0071 -0.0083
"7031" 35.15 7031 -0.0404 -0.008 -0.0077
"7032" 35.155 7032 -0.0404 -0.0083 -0.0086
"7033" 35.16 7033 -0.0358 -0.0066 -0.0092
"7034" 35.165 7034 -0.041 -0.0084 -0.0062
"7035" 35.17 7035 -0.035 -0.0058 -0.0066
"7036" 35.175 7036 -0.0441 -0.0073 -0.009
"7037" 35.18 7037 -0.0402 -0.0059 -0.0094
"7038" 35.185 7038 -0.0445 -0.0067 -0.0071
"7039" 35.19 7039 -0.0471 -0.0056 -0.0052
"7040" 35.195 7040 -0.0443 -0.0064 -0.0067
"7041" 35.2 7041 -0.0439 -0.006 -0.0033
"7042" 35.205 7042 -0.0489 -0.0063 -0.011
"7043" 35.21 7043 -0.0491 -0.0064 -0.0084
"7044" 35.215 7044 -0.0485 -0.0056 -0.0052
"7045" 35.22 7045 -0.0487 -0.0049 -0.0052
"7046" 35.225 7046 -0.0499 -0.0054 -0.0045
"7047" 35.23 7047 -0.0519 -0.0054 -0.0055
"7048" 35.235 7048 -0.0515 -0.0044 -0.006
"7049" 35.24 7049 -0.0572 -0.0042 -0.0049
"7050" 35.245 7050 -0.0534 -0.0051 -0.0114
"7051" 35.25 7051 -0.0521 -0.0049 -0.0084
"7052" 35.255 7052 -0.0491 -0.0041 -0.0111
"7053" 35.26 7053 -0.0517 -0.0045 -0.0063
"7054" 35.265 7054 -0.0552 -0.0038 -0.004
"7055" 35.27 7055 -0.0578 -0.0044 -0.0061
"7056" 35.275 7056 -0.0588 -0.003 -0.0027
"7057" 35.28 7057 -0.0534 -0.0034 -0.0041
"7058" 35.285 7058 -0.0523 -0.0025 -0.0034
"7059" 35.29 7059 -0.0572 -0.0032 -0.0043
"7060" 35.295 7060 -0.0532 -0.0039 -0.0039
"7061" 35.3 7061 -0.0578 -0.0031 -0.0038
"7062" 35.305 7062 -0.0536 -0.0042 -0.0023
"7063" 35.31 7063 -0.0544 -0.004 -0.0062
"7064" 35.315 7064 -0.057 -0.0013 -0.0033
"7065" 35.32 7065 -0.0505 -0.0035 -6e-04
"7066" 35.325 7066 -0.0513 -0.0045 -0.0018
"7067" 35.33 7067 -0.059 -0.0021 -0.0058
"7068" 35.335 7068 -0.0548 -0.0025 -0.0014
"7069" 35.34 7069 -0.0552 -0.0011 0.0017
"7070" 35.345 7070 -0.0525 -0.0023 -0.0061
"7071" 35.35 7071 -0.0479 -8e-04 0.0013
"7072" 35.355 7072 -0.0459 -0.0035 -0.001
"7073" 35.36 7073 -0.0471 -8e-04 -0.0029
"7074" 35.365 7074 -0.0513 -0.0022 -7e-04
"7075" 35.37 7075 -0.0497 -0.0012 -0.0028
"7076" 35.375 7076 -0.0461 -0.0012 0.0036
"7077" 35.38 7077 -0.0436 -0.001 -0.0025
"7078" 35.385 7078 -0.0474 -6e-04 2e-04
"7079" 35.39 7079 -0.0456 -2e-04 5e-04
"7080" 35.395 7080 -0.0454 8e-04 0.0019
"7081" 35.4 7081 -0.0442 0.001 0.0012
"7082" 35.405 7082 -0.0429 0.0035 0.0022
"7083" 35.41 7083 -0.0415 8e-04 0.0034
"7084" 35.415 7084 -0.0389 0.002 3e-04
"7085" 35.42 7085 -0.0474 0.0028 0.0058
"7086" 35.425 7086 -0.0425 0.0013 0.0012
"7087" 35.43 7087 -0.0409 0.0016 0.0022
"7088" 35.435 7088 -0.0373 0.0032 0.0025
"7089" 35.44 7089 -0.0359 0.0024 0.001
"7090" 35.445 7090 -0.0367 0.0017 4e-04
"7091" 35.45 7091 -0.0387 0.0032 0.0062
"7092" 35.455 7092 -0.0395 0.005 0.0027
"7093" 35.46 7093 -0.0359 0.0026 -0.0094
"7094" 35.465 7094 -0.0308 0.0033 -0.005
"7095" 35.47 7095 -0.0324 0.003 0.0028
"7096" 35.475 7096 -0.0283 0.0037 0.005
"7097" 35.48 7097 -0.029 0.0024 0.0015
"7098" 35.485 7098 -0.0298 0.0036 0.0039
"7099" 35.49 7099 -0.0212 0.0029 0.0057
"7100" 35.495 7100 -0.0268 0.0021 0.0069
"7101" 35.5 7101 -0.0212 0.0034 0.0066
"7102" 35.505 7102 -0.0194 0.0042 0.003
"7103" 35.51 7103 -0.0194 0.0043 0.0017
"7104" 35.515 7104 -0.0176 0.004 0.0082
"7105" 35.52 7105 -0.0133 0.0037 0.0066
"7106" 35.525 7106 -0.0111 0.0033 0.0071
"7107" 35.53 7107 -0.0146 0.0039 0.0052
"7108" 35.535 7108 -0.0101 0.0038 0.0026
"7109" 35.54 7109 -0.0089 0.0037 0.0056
"7110" 35.545 7110 -0.0055 0.0035 0.0049
"7111" 35.55 7111 -0.0071 0.0043 0.0043
"7112" 35.555 7112 -0.0042 0.0035 0.0059
"7113" 35.56 7113 -8e-04 0.0042 0.0034
"7114" 35.565 7114 -0.0018 0.004 0.0037
"7115" 35.57 7115 0.0028 0.004 0.0058
"7116" 35.575 7116 0.003 0.0034 0.0063
"7117" 35.58 7117 0.0093 0.0038 0.0031
"7118" 35.585 7118 0.0083 0.0044 0.0039
"7119" 35.59 7119 0.0113 0.0024 0.0058
"7120" 35.595 7120 0.0125 0.0045 0.0043
"7121" 35.6 7121 0.0141 0.0047 0.0058
"7122" 35.605 7122 0.0096 0.0056 0.0053
"7123" 35.61 7123 0.0156 0.0039 0.0049
"7124" 35.615 7124 0.0194 0.0036 0.0084
"7125" 35.62 7125 0.0188 0.0039 0.0058
"7126" 35.625 7126 0.0193 0.0045 0.0075
"7127" 35.63 7127 0.02 0.0036 0.0042
"7128" 35.635 7128 0.025 0.0036 0.0064
"7129" 35.64 7129 0.0288 0.0039 0.0068
"7130" 35.645 7130 0.0296 0.0031 0.0047
"7131" 35.65 7131 0.0271 0.0027 0.0064
"7132" 35.655 7132 0.0289 0.0029 0.0028
"7133" 35.66 7133 0.0265 6e-04 0.0055
"7134" 35.665 7134 0.0356 0.0019 0.0063
"7135" 35.67 7135 0.0407 0.0027 0.0068
"7136" 35.675 7136 0.0373 0.0021 0.002
"7137" 35.68 7137 0.0354 0.0017 0.0017
"7138" 35.685 7138 0.0449 2e-04 0.0071
"7139" 35.69 7139 0.0444 0.0027 0.0029
"7140" 35.695 7140 0.0426 6e-04 0.0039
"7141" 35.7 7141 0.0445 -6e-04 0.0073
"7142" 35.705 7142 0.0495 -4e-04 0.0035
"7143" 35.71 7143 0.0601 -0.001 0.0133
"7144" 35.715 7144 0.0564 -0.0018 2e-04
"7145" 35.72 7145 0.0507 -9e-04 0.0014
"7146" 35.725 7146 0.0527 0.0026 0.0014
"7147" 35.73 7147 0.0519 -4e-04 0.003
"7148" 35.735 7148 0.0515 -5e-04 0.0053
"7149" 35.74 7149 0.0551 0.0011 -0.0029
"7150" 35.745 7150 0.0447 -0.004 0.0056
"7151" 35.75 7151 0.0624 0 -0.0063
"7152" 35.755 7152 0.0481 -0.0017 0.0018
"7153" 35.76 7153 0.0552 -0.0016 -0.004
"7154" 35.765 7154 0.0576 -0.0034 -0.0036
"7155" 35.77 7155 0.0626 -9e-04 -1e-04
"7156" 35.775 7156 0.058 -0.0025 -0.0022
"7157" 35.78 7157 0.0572 -0.0025 -0.0047
"7158" 35.785 7158 0.0532 -0.0052 -1e-04
"7159" 35.79 7159 0.0629 -0.0027 -0.0036
"7160" 35.795 7160 0.0487 -0.003 -0.0057
"7161" 35.8 7161 0.0511 -0.0038 -0.0027
"7162" 35.805 7162 0.0517 -0.0029 -6e-04
"7163" 35.81 7163 0.0532 -0.0031 -0.0038
"7164" 35.815 7164 0.0528 -0.0042 -0.0011
"7165" 35.82 7165 0.0521 -0.005 -0.0036
"7166" 35.825 7166 0.0566 -0.004 -0.0042
"7167" 35.83 7167 0.0582 -0.0034 7e-04
"7168" 35.835 7168 0.0469 -0.0041 -0.0055
"7169" 35.84 7169 0.0525 -0.0059 -0.0073
"7170" 35.845 7170 0.0523 -0.0052 -0.0037
"7171" 35.85 7171 0.0503 -0.0051 -0.0032
"7172" 35.855 7172 0.0536 -0.0061 -0.0021
"7173" 35.86 7173 0.0507 -0.0059 -0.0064
"7174" 35.865 7174 0.0515 -0.0063 -0.0066
"7175" 35.87 7175 0.0473 -0.0062 -0.0047
"7176" 35.875 7176 0.0472 -0.0064 -0.0047
"7177" 35.88 7177 0.0488 -0.0072 -0.0086
"7178" 35.885 7178 0.0429 -0.0073 -0.0036
"7179" 35.89 7179 0.0503 -0.0058 -0.004
"7180" 35.895 7180 0.0453 -0.0058 -0.0089
"7181" 35.9 7181 0.0387 -0.0075 -0.0071
"7182" 35.905 7182 0.0367 -0.0085 -0.0072
"7183" 35.91 7183 0.0448 -0.0061 -0.0061
"7184" 35.915 7184 0.0427 -0.0066 -0.008
"7185" 35.92 7185 0.0349 -0.0069 -0.0077
"7186" 35.925 7186 0.0332 -0.0079 -0.0079
"7187" 35.93 7187 0.0322 -0.0076 -0.0071
"7188" 35.935 7188 0.0318 -0.0075 -0.0077
"7189" 35.94 7189 0.0328 -0.0079 -0.0061
"7190" 35.945 7190 0.0288 -0.0082 -0.0099
"7191" 35.95 7191 0.025 -0.0071 -0.0055
"7192" 35.955 7192 0.0199 -0.0065 -0.007
"7193" 35.96 7193 0.0304 -0.0099 -0.0083
"7194" 35.965 7194 0.0276 -0.01 -0.0092
"7195" 35.97 7195 0.0195 -0.0079 -0.0081
"7196" 35.975 7196 0.0207 -0.0093 -0.0102
"7197" 35.98 7197 0.0199 -0.0084 -0.0108
"7198" 35.985 7198 0.0216 -0.0106 -0.0084
"7199" 35.99 7199 0.0127 -0.0093 -0.0089
"7200" 35.995 7200 0.0079 -0.0082 -0.0096
"7201" 36 7201 0.0024 -0.0074 -0.0114
"7202" 36.005 7202 0.0093 -0.0084 -0.0117
"7203" 36.01 7203 0.0121 -0.0107 -0.0084
"7204" 36.015 7204 0.0097 -0.0102 -0.0116
"7205" 36.02 7205 0.0014 -0.0087 -0.0093
"7206" 36.025 7206 0.0036 -0.01 -0.0091
"7207" 36.03 7207 0 -0.0089 -0.0084
"7208" 36.035 7208 -0.0032 -0.0082 -0.0112
"7209" 36.04 7209 -0.0014 -0.0091 -0.0086
"7210" 36.045 7210 -0.0042 -0.0087 -0.0075
"7211" 36.05 7211 -0.0057 -0.0092 -0.0108
"7212" 36.055 7212 -0.0075 -0.01 -0.0108
"7213" 36.06 7213 -0.0137 -0.0091 -0.0096
"7214" 36.065 7214 -0.0109 -0.0088 -0.0132
"7215" 36.07 7215 -0.0164 -0.0095 -0.0107
"7216" 36.075 7216 -0.018 -0.009 -0.0051
"7217" 36.08 7217 -0.0164 -0.0083 -0.0098
"7218" 36.085 7218 -0.0192 -0.0092 -0.0076
"7219" 36.09 7219 -0.0196 -0.008 -0.0097
"7220" 36.095 7220 -0.0245 -0.0093 -0.0091
"7221" 36.1 7221 -0.022 -0.0084 -0.0086
"7222" 36.105 7222 -0.0178 -0.01 -0.0112
"7223" 36.11 7223 -0.0267 -0.008 -0.008
"7224" 36.115 7224 -0.0222 -0.0097 -0.0122
"7225" 36.12 7225 -0.0305 -0.0084 -0.0119
"7226" 36.125 7226 -0.0305 -0.0083 -0.0052
"7227" 36.13 7227 -0.0358 -0.0064 -0.0013
"7228" 36.135 7228 -0.0319 -0.0081 -0.0086
"7229" 36.14 7229 -0.0408 -0.0066 -0.0101
"7230" 36.145 7230 -0.0323 -0.008 -0.0079
"7231" 36.15 7231 -0.0358 -0.0086 -0.01
"7232" 36.155 7232 -0.0366 -0.0073 -0.0068
"7233" 36.16 7233 -0.035 -0.0081 -0.0088
"7234" 36.165 7234 -0.0433 -0.0065 -0.0096
"7235" 36.17 7235 -0.0414 -0.0077 -0.0069
"7236" 36.175 7236 -0.0445 -0.0068 -0.008
"7237" 36.18 7237 -0.0455 -0.0063 -0.0058
"7238" 36.185 7238 -0.0483 -0.0069 -0.0066
"7239" 36.19 7239 -0.0469 -0.0058 -0.008
"7240" 36.195 7240 -0.0475 -0.0066 -0.0066
"7241" 36.2 7241 -0.0445 -0.0075 -0.0065
"7242" 36.205 7242 -0.0497 -0.0067 -0.0069
"7243" 36.21 7243 -0.0485 -0.0061 -0.0055
"7244" 36.215 7244 -0.0479 -0.0063 -0.0066
"7245" 36.22 7245 -0.0495 -0.0062 -0.0086
"7246" 36.225 7246 -0.0477 -0.007 -0.0053
"7247" 36.23 7247 -0.0501 -0.0059 -0.0073
"7248" 36.235 7248 -0.0544 -0.0052 -0.0058
"7249" 36.24 7249 -0.0475 -0.006 -0.0049
"7250" 36.245 7250 -0.0521 -0.0049 -0.0076
"7251" 36.25 7251 -0.0536 -0.0045 0.0037
"7252" 36.255 7252 -0.0554 -0.0047 -0.0135
"7253" 36.26 7253 -0.0623 -0.0029 -7e-04
"7254" 36.265 7254 -0.0511 -0.0059 -0.0049
"7255" 36.27 7255 -0.0453 -0.0053 -0.0065
"7256" 36.275 7256 -0.0602 -0.0025 -0.0056
"7257" 36.28 7257 -0.0499 -0.0059 -0.0033
"7258" 36.285 7258 -0.057 -0.0041 -0.0061
"7259" 36.29 7259 -0.0584 -0.0022 -0.009
"7260" 36.295 7260 -0.0473 -0.0044 -0.0022
"7261" 36.3 7261 -0.0629 -0.0011 -0.0052
"7262" 36.305 7262 -0.0487 -0.0053 -0.0053
"7263" 36.31 7263 -0.062 -0.0015 -0.0039
"7264" 36.315 7264 -0.0453 -0.002 -0.0035
"7265" 36.32 7265 -0.0566 -0.003 -0.0025
"7266" 36.325 7266 -0.0576 -0.0028 -0.0013
"7267" 36.33 7267 -0.0495 -0.0028 -0.0026
"7268" 36.335 7268 -0.0542 -0.0014 -0.0016
"7269" 36.34 7269 -0.0505 -0.002 -0.0019
"7270" 36.345 7270 -0.0541 4e-04 -0.0012
"7271" 36.35 7271 -0.049 -1e-04 -0.0026
"7272" 36.355 7272 -0.0503 -0.0015 -0.0015
"7273" 36.36 7273 -0.0465 -0.0015 4e-04
"7274" 36.365 7274 -0.0472 2e-04 7e-04
"7275" 36.37 7275 -0.0486 0.001 -0.0012
"7276" 36.375 7276 -0.0486 0.0014 -0.0029
"7277" 36.38 7277 -0.0452 9e-04 0.0013
"7278" 36.385 7278 -0.0478 4e-04 0.0019
"7279" 36.39 7279 -0.052 0.001 1e-04
"7280" 36.395 7280 -0.0472 0.0018 0.0023
"7281" 36.4 7281 -0.0456 0.0013 0.0014
"7282" 36.405 7282 -0.0446 9e-04 1e-04
"7283" 36.41 7283 -0.048 0.0016 0.0019
"7284" 36.415 7284 -0.0397 0.0027 8e-04
"7285" 36.42 7285 -0.044 0.0023 6e-04
"7286" 36.425 7286 -0.0393 0.0027 5e-04
"7287" 36.43 7287 -0.0393 0.0027 0.0013
"7288" 36.435 7288 -0.0379 0.0026 0.0024
"7289" 36.44 7289 -0.0351 0.0026 0.0023
"7290" 36.445 7290 -0.0361 0.0028 0.002
"7291" 36.45 7291 -0.0339 0.0029 0.005
"7292" 36.455 7292 -0.0353 0.003 0.0017
"7293" 36.46 7293 -0.0318 0.0035 0.0019
"7294" 36.465 7294 -0.0332 0.0036 0.0037
"7295" 36.47 7295 -0.0292 0.0021 0.0025
"7296" 36.475 7296 -0.0337 0.0032 0.0031
"7297" 36.48 7297 -0.026 0.0028 7e-04
"7298" 36.485 7298 -0.0263 0.0044 0.0063
"7299" 36.49 7299 -0.0212 0.0038 0.005
"7300" 36.495 7300 -0.0232 0.0044 0.0023
"7301" 36.5 7301 -0.017 0.0032 0.0042
"7302" 36.505 7302 -0.0214 0.0046 0.0053
"7303" 36.51 7303 -0.0184 0.0051 0.0034
"7304" 36.515 7304 -0.0148 0.0039 0.0023
"7305" 36.52 7305 -0.018 0.0047 0.0059
"7306" 36.525 7306 -0.0137 0.0041 0.003
"7307" 36.53 7307 -0.0061 0.0053 0.0057
"7308" 36.535 7308 -0.0119 0.0036 0.0068
"7309" 36.54 7309 -0.0036 0.0051 0.0033
"7310" 36.545 7310 -0.0053 0.0035 0.0033
"7311" 36.55 7311 -0.0028 0.0045 0.0049
"7312" 36.555 7312 -0.0012 0.0036 0.0067
"7313" 36.56 7313 0.0026 0.0039 0.0035
"7314" 36.565 7314 0.0024 0.0037 0.0049
"7315" 36.57 7315 0.0028 0.0036 0.0059
"7316" 36.575 7316 0.0067 0.003 0.0057
"7317" 36.58 7317 0.0083 0.0043 0.0057
"7318" 36.585 7318 0.0044 0.0044 0.0076
"7319" 36.59 7319 0.0113 0.0051 0.0065
"7320" 36.595 7320 0.0117 0.0047 0.006
"7321" 36.6 7321 0.0119 0.0034 0.0074
"7322" 36.605 7322 0.0158 0.0033 0.0047
"7323" 36.61 7323 0.0186 0.0036 0.0053
"7324" 36.615 7324 0.0202 0.0037 0.0021
"7325" 36.62 7325 0.0243 0.0024 0.0043
"7326" 36.625 7326 0.0206 0.0036 0.0076
"7327" 36.63 7327 0.0266 0.0033 0.0035
"7328" 36.635 7328 0.0205 0.0055 0.0058
"7329" 36.64 7329 0.0316 0.0041 0.005
"7330" 36.645 7330 0.0294 0.0043 0.0034
"7331" 36.65 7331 0.029 0.0037 0.0069
"7332" 36.655 7332 0.0377 0.0023 0.0037
"7333" 36.66 7333 0.0407 0.0051 0.0029
"7334" 36.665 7334 0.0381 0.0029 0.0043
"7335" 36.67 7335 0.0289 0.0026 0.0053
"7336" 36.675 7336 0.0387 0.002 9e-04
"7337" 36.68 7337 0.036 0.0017 0.0034
"7338" 36.685 7338 0.0407 0.0021 0.0027
"7339" 36.69 7339 0.0406 0.0013 9e-04
"7340" 36.695 7340 0.0392 0.001 0.0034
"7341" 36.7 7341 0.0427 0.0021 0.0051
"7342" 36.705 7342 0.0384 0.0013 0.0023
"7343" 36.71 7343 0.0527 4e-04 0.0039
"7344" 36.715 7344 0.042 9e-04 8e-04
"7345" 36.72 7345 0.0476 0.0021 0.0055
"7346" 36.725 7346 0.052 0.0016 0.002
"7347" 36.73 7347 0.0455 -3e-04 0.0016
"7348" 36.735 7348 0.0539 5e-04 -0.0027
"7349" 36.74 7349 0.0569 2e-04 -0.0073
"7350" 36.745 7350 0.0566 -0.0016 0.0037
"7351" 36.75 7351 0.0504 3e-04 -5e-04
"7352" 36.755 7352 0.0568 -0.0014 0.0065
"7353" 36.76 7353 0.054 -7e-04 -0.0017
"7354" 36.765 7354 0.0485 -3e-04 0.0015
"7355" 36.77 7355 0.0474 7e-04 0.0095
"7356" 36.775 7356 0.0513 -9e-04 -2e-04
"7357" 36.78 7357 0.0544 -0.0018 -3e-04
"7358" 36.785 7358 0.0455 -0.0013 -0.0028
"7359" 36.79 7359 0.0426 -5e-04 2e-04
"7360" 36.795 7360 0.0451 -0.0011 -0.0012
"7361" 36.8 7361 0.054 -0.0032 -0.0059
"7362" 36.805 7362 0.0629 -0.0031 -6e-04
"7363" 36.81 7363 0.0584 -0.0035 -0.0044
"7364" 36.815 7364 0.0548 -0.0054 -0.0045
"7365" 36.82 7365 0.0548 -0.0044 -0.0023
"7366" 36.825 7366 0.0546 -0.0038 -0.0043
"7367" 36.83 7367 0.053 -0.0051 -0.0034
"7368" 36.835 7368 0.056 -0.006 -0.004
"7369" 36.84 7369 0.0523 -0.0066 -0.0058
"7370" 36.845 7370 0.0456 -0.0068 -0.0046
"7371" 36.85 7371 0.054 -0.0052 -0.0054
"7372" 36.855 7372 0.0562 -0.0052 -0.006
"7373" 36.86 7373 0.0509 -0.0056 -0.006
"7374" 36.865 7374 0.0478 -0.0068 -0.0051
"7375" 36.87 7375 0.0399 -0.0084 -0.0071
"7376" 36.875 7376 0.0546 -0.0026 -0.0081
"7377" 36.88 7377 0.0397 -0.0071 -0.0066
"7378" 36.885 7378 0.0441 -0.0056 -0.0108
"7379" 36.89 7379 0.0443 -0.0057 -0.0154
"7380" 36.895 7380 0.0423 -0.0071 -0.0083
"7381" 36.9 7381 0.0417 -0.0068 -0.006
"7382" 36.905 7382 0.0397 -0.0076 -0.0096
"7383" 36.91 7383 0.0413 -0.0074 -0.0041
"7384" 36.915 7384 0.0355 -0.0077 -0.0093
"7385" 36.92 7385 0.0375 -0.0064 -0.0068
"7386" 36.925 7386 0.0314 -0.0078 -0.0073
"7387" 36.93 7387 0.0312 -0.0071 -0.0059
"7388" 36.935 7388 0.0343 -0.0079 -0.0082
"7389" 36.94 7389 0.0296 -0.0089 -0.0085
"7390" 36.945 7390 0.0316 -0.0082 -0.0094
"7391" 36.95 7391 0.029 -0.0088 -0.007
"7392" 36.955 7392 0.0256 -0.0081 -0.0109
"7393" 36.96 7393 0.0225 -0.0093 -0.0087
"7394" 36.965 7394 0.0203 -0.0074 -0.0072
"7395" 36.97 7395 0.0183 -0.0089 -0.0101
"7396" 36.975 7396 0.0173 -0.0085 -0.0106
"7397" 36.98 7397 0.0175 -0.0086 -0.0096
"7398" 36.985 7398 0.0165 -0.009 -0.0058
"7399" 36.99 7399 0.0143 -0.0091 -0.0111
"7400" 36.995 7400 0.0164 -0.0101 -0.0054
"7401" 37 7401 0.0107 -0.0091 -0.0105
"7402" 37.005 7402 0.0075 -0.0087 -0.0072
"7403" 37.01 7403 0.0097 -0.009 -0.0092
"7404" 37.015 7404 0.0071 -0.0095 -0.0082
"7405" 37.02 7405 0.0077 -0.0098 -0.0089
"7406" 37.025 7406 8e-04 -0.0094 -0.0107
"7407" 37.03 7407 -2e-04 -0.0084 -0.0098
"7408" 37.035 7408 -0.0028 -0.0091 -0.0095
"7409" 37.04 7409 -4e-04 -0.0093 -0.0086
"7410" 37.045 7410 -0.0042 -0.0088 -0.0091
"7411" 37.05 7411 -0.0063 -0.0088 -0.0105
"7412" 37.055 7412 -0.0071 -0.0091 -0.0092
"7413" 37.06 7413 -0.0103 -0.009 -0.0099
"7414" 37.065 7414 -0.0105 -0.0094 -0.0098
"7415" 37.07 7415 -0.0129 -0.008 -0.0112
"7416" 37.075 7416 -0.0105 -0.0085 -0.0088
"7417" 37.08 7417 -0.0245 -0.0092 -0.0105
"7418" 37.085 7418 -0.0178 -0.0086 -0.0097
"7419" 37.09 7419 -0.0269 -0.0085 -0.0106
"7420" 37.095 7420 -0.02 -0.0072 -0.01
"7421" 37.1 7421 -0.0304 -0.01 -0.0108
"7422" 37.105 7422 -0.0299 -0.0096 -0.0089
"7423" 37.11 7423 -0.0238 -0.0092 -0.0098
"7424" 37.115 7424 -0.0238 -0.0073 -0.0088
"7425" 37.12 7425 -0.0216 -0.0068 -0.0087
"7426" 37.125 7426 -0.0269 -0.0071 -0.0087
"7427" 37.13 7427 -0.0307 -0.0079 -0.0085
"7428" 37.135 7428 -0.0331 -0.009 -0.0075
"7429" 37.14 7429 -0.036 -0.0081 -0.0086
"7430" 37.145 7430 -0.0327 -0.0075 -0.0077
"7431" 37.15 7431 -0.036 -0.0072 -0.0085
"7432" 37.155 7432 -0.0386 -0.007 -0.007
"7433" 37.16 7433 -0.0385 -0.0089 -0.0093
"7434" 37.165 7434 -0.0398 -0.0073 -0.0077
"7435" 37.17 7435 -0.038 -0.0067 -0.0103
"7436" 37.175 7436 -0.0416 -0.0073 -0.0103
"7437" 37.18 7437 -0.0457 -0.0072 -0.0073
"7438" 37.185 7438 -0.0457 -0.007 -0.0093
"7439" 37.19 7439 -0.0483 -0.0061 -0.0075
"7440" 37.195 7440 -0.0469 -0.0065 -0.008
"7441" 37.2 7441 -0.0435 -0.0069 -0.0073
"7442" 37.205 7442 -0.0487 -0.0058 -0.0085
"7443" 37.21 7443 -0.0451 -0.0061 -0.0062
"7444" 37.215 7444 -0.0501 -0.006 -0.0073
"7445" 37.22 7445 -0.0525 -0.0068 -0.0057
"7446" 37.225 7446 -0.0507 -0.0059 -0.004
"7447" 37.23 7447 -0.0532 -0.0058 -0.0061
"7448" 37.235 7448 -0.0515 -0.0056 -0.0087
"7449" 37.24 7449 -0.0528 -0.0059 -0.0052
"7450" 37.245 7450 -0.0536 -0.005 -0.0076
"7451" 37.25 7451 -0.0542 -0.0046 -0.0056
"7452" 37.255 7452 -0.0542 -0.0047 -0.0109
"7453" 37.26 7453 -0.0525 -0.0052 -0.0031
"7454" 37.265 7454 -0.0558 -0.0056 -0.011
"7455" 37.27 7455 -0.0566 -0.0047 -0.0027
"7456" 37.275 7456 -0.0556 -0.0045 -0.0075
"7457" 37.28 7457 -0.0523 -0.0039 -0.0071
"7458" 37.285 7458 -0.0542 -0.0045 -0.001
"7459" 37.29 7459 -0.0542 -0.0041 -0.0096
"7460" 37.295 7460 -0.0659 -0.0051 -0.0033
"7461" 37.3 7461 -0.0606 -0.0053 -0.0062
"7462" 37.305 7462 -0.0576 -0.0026 -0.0054
"7463" 37.31 7463 -0.062 -0.0027 -0.0036
"7464" 37.315 7464 -0.0546 -0.0027 -0.0055
"7465" 37.32 7465 -0.0556 -0.0036 -0.0017
"7466" 37.325 7466 -0.0582 -0.0035 -0.0041
"7467" 37.33 7467 -0.056 -0.0022 -0.0023
"7468" 37.335 7468 -0.0576 -0.0023 -0.0018
"7469" 37.34 7469 -0.0574 -0.0022 -0.0035
"7470" 37.345 7470 -0.055 -0.0027 -0.0061
"7471" 37.35 7471 -0.0536 -0.0022 -0.0043
"7472" 37.355 7472 -0.0582 -0.0021 -0.0101
"7473" 37.36 7473 -0.0546 -0.0011 -0.0024
"7474" 37.365 7474 -0.0544 -5e-04 7e-04
"7475" 37.37 7475 -0.0576 -9e-04 -0.0011
"7476" 37.375 7476 -0.0507 -0.0017 -0.0045
"7477" 37.38 7477 -0.055 -4e-04 7e-04
"7478" 37.385 7478 -0.0531 4e-04 -0.006
"7479" 37.39 7479 -0.0509 -5e-04 0.0012
"7480" 37.395 7480 -0.0479 -0.0013 -0.0031
"7481" 37.4 7481 -0.0439 -0.0019 -0.0046
"7482" 37.405 7482 -0.05 9e-04 -6e-04
"7483" 37.41 7483 -0.0419 -5e-04 -0.0036
"7484" 37.415 7484 -0.0468 7e-04 -4e-04
"7485" 37.42 7485 -0.0397 8e-04 -6e-04
"7486" 37.425 7486 -0.046 8e-04 -0.0015
"7487" 37.43 7487 -0.0438 0.0018 0.0035
"7488" 37.435 7488 -0.0436 0.0019 5e-04
"7489" 37.44 7489 -0.0375 5e-04 -7e-04
"7490" 37.445 7490 -0.0353 0.0013 -5e-04
"7491" 37.45 7491 -0.0389 0.0014 9e-04
"7492" 37.455 7492 -0.0334 -2e-04 0.0032
