"time_s" "index" "u_ms" "w1_ms" "w2_ms"
"4259" 21.29 4259 -0.0656 -0.006 -0.0072
"4260" 21.295 4260 -0.0677 -0.0045 -0.0063
"4261" 21.3 4261 -0.0661 -0.0032 -0.0039
"4262" 21.305 4262 -0.0649 -0.0033 -0.004
"4263" 21.31 4263 -0.0643 -0.0023 -0.0037
"4264" 21.315 4264 -0.0625 -0.0032 -0.0032
"4265" 21.32 4265 -0.059 -0.0026 -0.0026
"4266" 21.325 4266 -0.0598 -0.0013 -0.0014
"4267" 21.33 4267 -0.0604 -0.0012 -7e-04
"4268" 21.335 4268 -0.0604 1e-04 -4e-04
"4269" 21.34 4269 -0.062 0.0011 2e-04
"4270" 21.345 4270 -0.0624 0.002 8e-04
"4271" 21.35 4271 -0.0613 0.0025 0.0012
"4272" 21.355 4272 -0.0591 0.0022 8e-04
"4273" 21.36 4273 -0.0615 0.0033 9e-04
"4274" 21.365 4274 -0.0615 0.0034 0.0024
"4275" 21.37 4275 -0.063 0.004 0.005
"4276" 21.375 4276 -0.0603 0.0041 0.0061
"4277" 21.38 4277 -0.0619 0.0046 0.0041
"4278" 21.385 4278 -0.0603 0.0044 0.0058
"4279" 21.39 4279 -0.0601 0.005 0.0066
"4280" 21.395 4280 -0.0575 0.0064 0.0041
"4281" 21.4 4281 -0.0549 0.007 0.0058
"4282" 21.405 4282 -0.0579 0.0068 0.0072
"4283" 21.41 4283 -0.0553 0.0064 0.0086
"4284" 21.415 4284 -0.0525 0.0078 0.0104
"4285" 21.42 4285 -0.0509 0.0079 0.0094
"4286" 21.425 4286 -0.0538 0.0097 0.0075
"4287" 21.43 4287 -0.0503 0.0089 0.0095
"4288" 21.435 4288 -0.0505 0.009 0.0087
"4289" 21.44 4289 -0.0505 0.0094 0.0104
"4290" 21.445 4290 -0.0469 0.0106 0.0122
"4291" 21.45 4291 -0.0453 0.0106 0.0127
"4292" 21.455 4292 -0.0408 0.0112 0.0133
"4293" 21.46 4293 -0.0392 0.0116 0.0103
"4294" 21.465 4294 -0.0415 0.0127 0.0145
"4295" 21.47 4295 -0.0369 0.0135 0.0121
"4296" 21.475 4296 -0.033 0.014 0.015
"4297" 21.48 4297 -0.0292 0.0134 0.0137
"4298" 21.485 4298 -0.029 0.0136 0.0147
"4299" 21.49 4299 -0.0254 0.0146 0.0154
"4300" 21.495 4300 -0.0248 0.015 0.0167
"4301" 21.5 4301 -0.0233 0.0159 0.0162
"4302" 21.505 4302 -0.0231 0.0159 0.0169
"4303" 21.51 4303 -0.0207 0.0154 0.0171
"4304" 21.515 4304 -0.0191 0.0162 0.0178
"4305" 21.52 4305 -0.018 0.017 0.0183
"4306" 21.525 4306 -0.0123 0.0174 0.0173
"4307" 21.53 4307 -0.0195 0.0155 0.0133
"4308" 21.535 4308 -0.0087 0.0173 0.0189
"4309" 21.54 4309 -0.0075 0.0179 0.0186
"4310" 21.545 4310 -0.0024 0.0179 0.0192
"4311" 21.55 4311 -0.0022 0.0182 0.0185
"4312" 21.555 4312 0.0018 0.0172 0.0192
"4313" 21.56 4313 2e-04 0.0183 0.0191
"4314" 21.565 4314 0 0.0188 0.0181
"4315" 21.57 4315 0.0121 0.0165 0.0178
"4316" 21.575 4316 0.0103 0.0179 0.0188
"4317" 21.58 4317 0.0089 0.0176 0.018
"4318" 21.585 4318 0.0089 0.0182 0.019
"4319" 21.59 4319 0.0135 0.0171 0.018
"4320" 21.595 4320 0.0075 0.0181 0.0199
"4321" 21.6 4321 0.0174 0.0164 0.0192
"4322" 21.605 4322 0.0162 0.0171 0.0189
"4323" 21.61 4323 0.0184 0.0163 0.0178
"4324" 21.615 4324 0.0162 0.0169 0.0183
"4325" 21.62 4325 0.0216 0.0161 0.0186
"4326" 21.625 4326 0.0253 0.0159 0.0143
"4327" 21.63 4327 0.0261 0.0155 0.0162
"4328" 21.635 4328 0.0317 0.015 0.016
"4329" 21.64 4329 0.0376 0.0152 0.0168
"4330" 21.645 4330 0.038 0.0143 0.0158
"4331" 21.65 4331 0.0358 0.0139 0.0138
"4332" 21.655 4332 0.0426 0.0132 0.0159
"4333" 21.66 4333 0.041 0.0121 0.0162
"4334" 21.665 4334 0.041 0.0121 0.0128
"4335" 21.67 4335 0.0457 0.0123 0.0154
"4336" 21.675 4336 0.039 0.0113 0.0148
"4337" 21.68 4337 0.0455 0.0112 0.0152
"4338" 21.685 4338 0.0414 0.0104 0.0107
"4339" 21.69 4339 0.0447 0.0085 0.0121
"4340" 21.695 4340 0.0475 0.0097 0.0096
"4341" 21.7 4341 0.0497 0.0091 0.0089
"4342" 21.705 4342 0.056 0.0078 0.0078
"4343" 21.71 4343 0.0493 0.008 0.0081
"4344" 21.715 4344 0.0515 0.0072 0.0083
"4345" 21.72 4345 0.0533 0.0067 0.0092
"4346" 21.725 4346 0.0529 0.0055 0.0067
"4347" 21.73 4347 0.0559 0.004 0.007
"4348" 21.735 4348 0.0524 0.0044 0.0082
"4349" 21.74 4349 0.0508 0.004 0.007
"4350" 21.745 4350 0.051 0.003 0.0045
"4351" 21.75 4351 0.0531 0.0017 0.0027
"4352" 21.755 4352 0.0518 9e-04 0.0032
"4353" 21.76 4353 0.0571 0.0015 0.0021
"4354" 21.765 4354 0.0549 0.0016 0.0013
"4355" 21.77 4355 0.0567 -5e-04 9e-04
"4356" 21.775 4356 0.0566 -0.0012 2e-04
"4357" 21.78 4357 0.0583 -4e-04 -2e-04
"4358" 21.785 4358 0.0572 -0.0023 -0.0029
"4359" 21.79 4359 0.0614 -0.0024 -0.0022
"4360" 21.795 4360 0.0631 -0.0043 -0.002
"4361" 21.8 4361 0.0633 -0.0045 -0.0041
"4362" 21.805 4362 0.0604 -0.0055 -0.0052
"4363" 21.81 4363 0.0612 -0.0067 -0.0056
"4364" 21.815 4364 0.0589 -0.0081 -0.0067
"4365" 21.82 4365 0.0573 -0.0087 -0.0081
"4366" 21.825 4366 0.0537 -0.0089 -0.0077
"4367" 21.83 4367 0.0547 -0.0097 -0.0088
"4368" 21.835 4368 0.0561 -0.0103 -0.0113
"4369" 21.84 4369 0.0557 -0.0112 -0.0118
"4370" 21.845 4370 0.0559 -0.0123 -0.0116
"4371" 21.85 4371 0.0504 -0.0129 -0.0145
"4372" 21.855 4372 0.0546 -0.0149 -0.0151
"4373" 21.86 4373 0.0491 -0.0149 -0.0162
"4374" 21.865 4374 0.0467 -0.016 -0.017
"4375" 21.87 4375 0.0511 -0.0171 -0.0167
"4376" 21.875 4376 0.0505 -0.0183 -0.0186
"4377" 21.88 4377 0.0455 -0.0181 -0.0152
"4378" 21.885 4378 0.0412 -0.0186 -0.0191
"4379" 21.89 4379 0.0421 -0.0199 -0.02
"4380" 21.895 4380 0.0409 -0.0208 -0.0205
"4381" 21.9 4381 0.0446 -0.0227 -0.0206
"4382" 21.905 4382 0.0436 -0.0242 -0.0216
"4383" 21.91 4383 0.0429 -0.0255 -0.0232
"4384" 21.915 4384 0.0377 -0.0246 -0.0233
"4385" 21.92 4385 0.0272 -0.0232 -0.025
"4386" 21.925 4386 0.0309 -0.0251 -0.0255
"4387" 21.93 4387 0.0366 -0.027 -0.0246
"4388" 21.935 4388 0.0199 -0.0233 -0.0253
"4389" 21.94 4389 0.0321 -0.0278 -0.0262
"4390" 21.945 4390 0.0178 -0.0256 -0.0256
"4391" 21.95 4391 0.0291 -0.0285 -0.0266
"4392" 21.955 4392 0.0109 -0.0238 -0.0272
"4393" 21.96 4393 0.0194 -0.0274 -0.027
"4394" 21.965 4394 0.0178 -0.0289 -0.0271
"4395" 21.97 4395 0.0129 -0.028 -0.0281
"4396" 21.975 4396 0.0137 -0.0286 -0.0278
"4397" 21.98 4397 0.0078 -0.0288 -0.029
"4398" 21.985 4398 0.0063 -0.0279 -0.0264
"4399" 21.99 4399 0.0024 -0.0274 -0.0292
"4400" 21.995 4400 0.0045 -0.0294 -0.029
"4401" 22 4401 0.0056 -0.0297 -0.0298
"4402" 22.005 4402 -0.0021 -0.03 -0.0293
"4403" 22.01 4403 -0.0035 -0.0303 -0.0307
"4404" 22.015 4404 -0.0056 -0.0308 -0.0295
"4405" 22.02 4405 0.0021 -0.0289 -0.0306
"4406" 22.025 4406 -0.0039 -0.0298 -0.0296
"4407" 22.03 4407 -0.0078 -0.0295 -0.0302
"4408" 22.035 4408 -0.006 -0.0304 -0.0298
"4409" 22.04 4409 -0.0088 -0.0307 -0.0305
"4410" 22.045 4410 -0.0106 -0.0297 -0.0297
"4411" 22.05 4411 -0.0167 -0.0304 -0.0294
"4412" 22.055 4412 -0.0195 -0.0299 -0.0299
"4413" 22.06 4413 -0.0217 -0.0299 -0.0285
"4414" 22.065 4414 -0.0233 -0.0291 -0.0283
"4415" 22.07 4415 -0.026 -0.0288 -0.0288
"4416" 22.075 4416 -0.0278 -0.0287 -0.0289
"4417" 22.08 4417 -0.025 -0.0274 -0.0276
"4418" 22.085 4418 -0.024 -0.0266 -0.0272
"4419" 22.09 4419 -0.0248 -0.0271 -0.0281
"4420" 22.095 4420 -0.0266 -0.0268 -0.0261
"4421" 22.1 4421 -0.0304 -0.0262 -0.0268
"4422" 22.105 4422 -0.03 -0.0264 -0.0276
"4423" 22.11 4423 -0.0351 -0.026 -0.0276
"4424" 22.115 4424 -0.0397 -0.0263 -0.0263
"4425" 22.12 4425 -0.0427 -0.027 -0.0252
"4426" 22.125 4426 -0.0442 -0.026 -0.0259
"4427" 22.13 4427 -0.0458 -0.0249 -0.0251
"4428" 22.135 4428 -0.0421 -0.0252 -0.024
"4429" 22.14 4429 -0.047 -0.0235 -0.024
"4430" 22.145 4430 -0.0472 -0.0228 -0.0242
"4431" 22.15 4431 -0.048 -0.0223 -0.0244
"4432" 22.155 4432 -0.049 -0.0217 -0.0228
"4433" 22.16 4433 -0.0451 -0.0215 -0.0222
"4434" 22.165 4434 -0.0513 -0.0204 -0.022
"4435" 22.17 4435 -0.0534 -0.0196 -0.0212
"4436" 22.175 4436 -0.0501 -0.0194 -0.0198
"4437" 22.18 4437 -0.0528 -0.0194 -0.019
"4438" 22.185 4438 -0.0552 -0.0193 -0.0207
"4439" 22.19 4439 -0.0521 -0.0188 -0.0206
"4440" 22.195 4440 -0.0568 -0.0171 -0.0185
"4441" 22.2 4441 -0.0538 -0.0154 -0.0172
"4442" 22.205 4442 -0.053 -0.0161 -0.016
"4443" 22.21 4443 -0.057 -0.0156 -0.0168
"4444" 22.215 4444 -0.0639 -0.0161 -0.0181
"4445" 22.22 4445 -0.0651 -0.0151 -0.0161
"4446" 22.225 4446 -0.0524 -0.0127 -0.0152
"4447" 22.23 4447 -0.0653 -0.0145 -0.0136
"4448" 22.235 4448 -0.0545 -0.0118 -0.0134
"4449" 22.24 4449 -0.0597 -0.0117 -0.0133
"4450" 22.245 4450 -0.0621 -0.0125 -0.0129
"4451" 22.25 4451 -0.0626 -0.0108 -0.0113
"4452" 22.255 4452 -0.0624 -0.0099 -0.0097
"4453" 22.26 4453 -0.0601 -0.0097 -0.0115
"4454" 22.265 4454 -0.0619 -0.0085 -0.0104
"4455" 22.27 4455 -0.0642 -0.0079 -0.008
"4456" 22.275 4456 -0.0636 -0.0072 -0.0071
"4457" 22.28 4457 -0.0628 -0.0073 -0.0068
"4458" 22.285 4458 -0.0617 -0.006 -0.0071
"4459" 22.29 4459 -0.0625 -0.0055 -0.0052
"4460" 22.295 4460 -0.0633 -0.0046 -0.0049
"4461" 22.3 4461 -0.0659 -0.0038 -0.0046
"4462" 22.305 4462 -0.0655 -0.0041 -0.0032
"4463" 22.31 4463 -0.0643 -0.0031 -9e-04
"4464" 22.315 4464 -0.0643 -0.0029 -0.0043
"4465" 22.32 4465 -0.0645 -9e-04 -0.0013
"4466" 22.325 4466 -0.0623 -8e-04 -2e-04
"4467" 22.33 4467 -0.0604 -9e-04 -0.0015
"4468" 22.335 4468 -0.0618 2e-04 1e-04
"4469" 22.34 4469 -0.0633 0.0012 9e-04
"4470" 22.345 4470 -0.065 0.0017 0.0036
"4471" 22.35 4471 -0.0615 0.0027 0.0023
"4472" 22.355 4472 -0.0601 0.0034 0.0034
"4473" 22.36 4473 -0.0575 0.004 0.0037
"4474" 22.365 4474 -0.0595 0.0045 0.0032
"4475" 22.37 4475 -0.0593 0.0045 0.0062
"4476" 22.375 4476 -0.0621 0.0057 0.0046
"4477" 22.38 4477 -0.0595 0.0059 0.006
"4478" 22.385 4478 -0.0575 0.0069 0.0073
"4479" 22.39 4479 -0.055 0.0076 0.0062
"4480" 22.395 4480 -0.056 0.0087 0.0055
"4481" 22.4 4481 -0.0534 0.0088 0.0096
"4482" 22.405 4482 -0.0519 0.0086 0.0097
"4483" 22.41 4483 -0.0491 0.0091 0.0107
"4484" 22.415 4484 -0.0465 0.009 0.0108
"4485" 22.42 4485 -0.0481 0.0116 0.0109
"4486" 22.425 4486 -0.0578 0.0133 0.014
"4487" 22.43 4487 -0.0469 0.0119 0.0145
"4488" 22.435 4488 -0.0453 0.0126 0.0133
"4489" 22.44 4489 -0.0494 0.0136 0.0141
"4490" 22.445 4490 -0.0458 0.0143 0.0132
"4491" 22.45 4491 -0.0444 0.0153 0.0138
"4492" 22.455 4492 -0.0417 0.0162 0.0162
"4493" 22.46 4493 -0.0409 0.0151 0.0153
"4494" 22.465 4494 -0.0363 0.0161 0.0176
"4495" 22.47 4495 -0.0345 0.0173 0.018
"4496" 22.475 4496 -0.0283 0.0185 0.0177
"4497" 22.48 4497 -0.0332 0.0165 0.0186
"4498" 22.485 4498 -0.0326 0.0179 0.0172
"4499" 22.49 4499 -0.0287 0.0198 0.0189
"4500" 22.495 4500 -0.0269 0.0194 0.0183
"4501" 22.5 4501 -0.0212 0.0195 0.0192
"4502" 22.505 4502 -0.021 0.0198 0.0208
"4503" 22.51 4503 -0.0196 0.0203 0.0204
"4504" 22.515 4504 -0.0214 0.0203 0.0202
"4505" 22.52 4505 -0.018 0.0205 0.0225
"4506" 22.525 4506 -0.0145 0.0227 0.021
"4507" 22.53 4507 -0.0139 0.0212 0.0206
"4508" 22.535 4508 -0.0127 0.0207 0.0214
"4509" 22.54 4509 -0.0084 0.0218 0.0225
"4510" 22.545 4510 -0.0078 0.0227 0.0222
"4511" 22.55 4511 -0.0056 0.0222 0.0233
"4512" 22.555 4512 -0.0035 0.0222 0.022
"4513" 22.56 4513 0.0017 0.0221 0.0221
"4514" 22.565 4514 0.0021 0.0221 0.0221
"4515" 22.57 4515 0.0029 0.0221 0.0226
"4516" 22.575 4516 0.0086 0.0213 0.0235
"4517" 22.58 4517 0.0094 0.022 0.0218
"4518" 22.585 4518 0.012 0.0226 0.0221
"4519" 22.59 4519 0.0126 0.0225 0.0223
"4520" 22.595 4520 0.0134 0.0214 0.0223
"4521" 22.6 4521 0.0165 0.0215 0.0222
"4522" 22.605 4522 0.0145 0.0223 0.022
"4523" 22.61 4523 0.0193 0.0215 0.022
"4524" 22.615 4524 0.024 0.0212 0.0225
"4525" 22.62 4525 0.0227 0.0218 0.0232
"4526" 22.625 4526 0.0209 0.0211 0.0217
"4527" 22.63 4527 0.0288 0.0219 0.0211
"4528" 22.635 4528 0.0308 0.0206 0.0209
"4529" 22.64 4529 0.0302 0.0217 0.0195
"4530" 22.645 4530 0.0341 0.0188 0.0204
"4531" 22.65 4531 0.0391 0.0193 0.0197
"4532" 22.655 4532 0.0355 0.0171 0.018
"4533" 22.66 4533 0.0405 0.0204 0.0186
"4534" 22.665 4534 0.0425 0.0181 0.0179
"4535" 22.67 4535 0.0468 0.0163 0.0181
"4536" 22.675 4536 0.0448 0.0156 0.0142
"4537" 22.68 4537 0.0477 0.014 0.016
"4538" 22.685 4538 0.0473 0.0138 0.0156
"4539" 22.69 4539 0.0489 0.0132 0.014
"4540" 22.695 4540 0.0497 0.0123 0.014
"4541" 22.7 4541 0.0509 0.0111 0.0128
"4542" 22.705 4542 0.0499 0.0108 0.0121
"4543" 22.71 4543 0.0517 0.0098 0.0116
"4544" 22.715 4544 0.0556 0.0079 0.0109
"4545" 22.72 4545 0.054 0.0072 0.0089
"4546" 22.725 4546 0.055 0.0072 0.0074
"4547" 22.73 4547 0.0583 0.0059 0.0065
"4548" 22.735 4548 0.0599 0.0044 0.0069
"4549" 22.74 4549 0.0579 0.004 0.0058
"4550" 22.745 4550 0.0581 0.0031 0.0028
"4551" 22.75 4551 0.0599 0.0023 0.004
"4552" 22.755 4552 0.0579 9e-04 0.0026
"4553" 22.76 4553 0.0605 6e-04 9e-04
"4554" 22.765 4554 0.0603 -4e-04 -9e-04
"4555" 22.77 4555 0.0558 -0.0025 -0.0012
"4556" 22.775 4556 0.0618 -0.0035 -7e-04
"4557" 22.78 4557 0.0592 -0.003 -0.0035
"4558" 22.785 4558 0.0568 -0.0049 -0.0016
"4559" 22.79 4559 0.0586 -0.0055 -0.004
"4560" 22.795 4560 0.0647 -0.0054 -0.0055
"4561" 22.8 4561 0.0598 -0.0073 -0.0056
"4562" 22.805 4562 0.0593 -0.0079 -0.0051
"4563" 22.81 4563 0.0596 -0.0077 -0.0073
"4564" 22.815 4564 0.0581 -0.0089 -0.0091
"4565" 22.82 4565 0.0567 -0.0101 -0.0093
"4566" 22.825 4566 0.0581 -0.011 -0.01
"4567" 22.83 4567 0.0549 -0.0121 -0.0098
"4568" 22.835 4568 0.0561 -0.013 -0.0113
"4569" 22.84 4569 0.0535 -0.0131 -0.0118
"4570" 22.845 4570 0.0521 -0.0141 -0.0126
"4571" 22.85 4571 0.0503 -0.0149 -0.0147
"4572" 22.855 4572 0.0493 -0.0154 -0.0154
"4573" 22.86 4573 0.0497 -0.0162 -0.0132
"4574" 22.865 4574 0.0503 -0.0162 -0.0169
"4575" 22.87 4575 0.0457 -0.0179 -0.0179
"4576" 22.875 4576 0.0447 -0.0182 -0.0186
"4577" 22.88 4577 0.0457 -0.0186 -0.0194
"4578" 22.885 4578 0.0443 -0.0193 -0.0187
"4579" 22.89 4579 0.0435 -0.0187 -0.0198
"4580" 22.895 4580 0.0391 -0.0191 -0.0206
"4581" 22.9 4581 0.0361 -0.0216 -0.0211
"4582" 22.905 4582 0.0337 -0.0216 -0.0218
"4583" 22.91 4583 0.0292 -0.022 -0.0219
"4584" 22.915 4584 0.0373 -0.0236 -0.0228
"4585" 22.92 4585 0.0305 -0.0252 -0.0225
"4586" 22.925 4586 0.0307 -0.0253 -0.024
"4587" 22.93 4587 0.0309 -0.0258 -0.0245
"4588" 22.935 4588 0.0301 -0.0259 -0.0261
"4589" 22.94 4589 0.0238 -0.0262 -0.0258
"4590" 22.945 4590 0.0255 -0.0258 -0.0257
"4591" 22.95 4591 0.0263 -0.0281 -0.0258
"4592" 22.955 4592 0.0206 -0.0277 -0.0268
"4593" 22.96 4593 0.0097 -0.0238 -0.027
"4594" 22.965 4594 0.021 -0.0278 -0.0278
"4595" 22.97 4595 0.0257 -0.0297 -0.0274
"4596" 22.975 4596 0.0245 -0.0303 -0.0283
"4597" 22.98 4597 0.023 -0.0306 -0.0284
"4598" 22.985 4598 0.0203 -0.0314 -0.0293
"4599" 22.99 4599 0.0173 -0.0318 -0.0291
"4600" 22.995 4600 0.0159 -0.0319 -0.0286
"4601" 23 4601 0.0116 -0.0322 -0.0297
"4602" 23.005 4602 0.0068 -0.031 -0.0294
"4603" 23.01 4603 0.0021 -0.0285 -0.031
"4604" 23.015 4604 0.0045 -0.0294 -0.0295
"4605" 23.02 4605 -5e-04 -0.0296 -0.0303
"4606" 23.025 4606 -0.0021 -0.0297 -0.0299
"4607" 23.03 4607 -0.0084 -0.0282 -0.0307
"4608" 23.035 4608 -0.012 -0.0279 -0.0297
"4609" 23.04 4609 -0.0116 -0.0289 -0.0298
"4610" 23.045 4610 -0.0128 -0.0289 -0.0291
"4611" 23.05 4611 -0.0138 -0.029 -0.0293
"4612" 23.055 4612 -0.0181 -0.0286 -0.029
"4613" 23.06 4613 -0.0189 -0.0286 -0.0299
"4614" 23.065 4614 -0.0233 -0.0287 -0.0288
"4615" 23.07 4615 -0.0227 -0.0276 -0.0281
"4616" 23.075 4616 -0.025 -0.0273 -0.0276
"4617" 23.08 4617 -0.025 -0.0272 -0.0282
"4618" 23.085 4618 -0.0266 -0.0272 -0.028
"4619" 23.09 4619 -0.0286 -0.0269 -0.0256
"4620" 23.095 4620 -0.0326 -0.0267 -0.0278
"4621" 23.1 4621 -0.0298 -0.0267 -0.027
"4622" 23.105 4622 -0.0314 -0.025 -0.0269
"4623" 23.11 4623 -0.0351 -0.0249 -0.026
"4624" 23.115 4624 -0.0371 -0.0247 -0.0251
"4625" 23.12 4625 -0.0375 -0.0236 -0.0252
"4626" 23.125 4626 -0.0355 -0.0234 -0.0242
"4627" 23.13 4627 -0.0366 -0.0227 -0.025
"4628" 23.135 4628 -0.0368 -0.0223 -0.024
"4629" 23.14 4629 -0.0454 -0.0222 -0.0237
"4630" 23.145 4630 -0.0522 -0.0232 -0.0231
"4631" 23.15 4631 -0.0516 -0.0221 -0.0221
"4632" 23.155 4632 -0.0508 -0.0217 -0.0216
"4633" 23.16 4633 -0.0514 -0.021 -0.0213
"4634" 23.165 4634 -0.0495 -0.0202 -0.0204
"4635" 23.17 4635 -0.0538 -0.0205 -0.0195
"4636" 23.175 4636 -0.0517 -0.0183 -0.0199
"4637" 23.18 4637 -0.0525 -0.0176 -0.0197
"4638" 23.185 4638 -0.0566 -0.0178 -0.0187
"4639" 23.19 4639 -0.0602 -0.0172 -0.018
"4640" 23.195 4640 -0.0608 -0.0172 -0.0177
"4641" 23.2 4641 -0.0647 -0.016 -0.0177
"4642" 23.205 4642 -0.0641 -0.0156 -0.0151
"4643" 23.21 4643 -0.0604 -0.0148 -0.0159
"4644" 23.215 4644 -0.0594 -0.0142 -0.0154
"4645" 23.22 4645 -0.0637 -0.0132 -0.0132
"4646" 23.225 4646 -0.0605 -0.0122 -0.0131
"4647" 23.23 4647 -0.0621 -0.0126 -0.0117
"4648" 23.235 4648 -0.0624 -0.0112 -0.0102
"4649" 23.24 4649 -0.0644 -0.0107 -0.0103
"4650" 23.245 4650 -0.066 -0.0099 -0.0102
"4651" 23.25 4651 -0.065 -0.0085 -0.0094
"4652" 23.255 4652 -0.0672 -0.0081 -0.0088
"4653" 23.26 4653 -0.065 -0.0077 -0.0083
"4654" 23.265 4654 -0.0662 -0.007 -0.007
"4655" 23.27 4655 -0.0666 -0.0057 -0.0069
"4656" 23.275 4656 -0.0689 -0.0047 -0.0061
"4657" 23.28 4657 -0.0659 -0.0041 -0.0056
"4658" 23.285 4658 -0.0645 -0.0041 -0.0057
"4659" 23.29 4659 -0.0673 -0.0026 -0.0035
"4660" 23.295 4660 -0.0707 -0.0018 -0.0026
"4661" 23.3 4661 -0.0671 -0.0014 -0.0025
"4662" 23.305 4662 -0.0685 -0.0019 -0.0026
"4663" 23.31 4663 -0.0677 -7e-04 -8e-04
"4664" 23.315 4664 -0.0665 -2e-04 -8e-04
"4665" 23.32 4665 -0.0728 0.001 7e-04
"4666" 23.325 4666 -0.0685 1e-04 0.0012
"4667" 23.33 4667 -0.0683 0.0017 7e-04
"4668" 23.335 4668 -0.0674 0.0023 5e-04
"4669" 23.34 4669 -0.0687 0.0019 9e-04
"4670" 23.345 4670 -0.0736 0.0012 5e-04
"4671" 23.35 4671 -0.0708 0.0025 2e-04
"4672" 23.355 4672 -0.069 0.0022 0.0027
"4673" 23.36 4673 -0.0676 0.0029 0.0021
"4674" 23.365 4674 -0.0688 0.0046 0.0041
"4675" 23.37 4675 -0.0658 0.0055 0.0019
"4676" 23.375 4676 -0.0664 0.0037 0.0024
"4677" 23.38 4677 -0.0712 0.0034 0.0016
"4678" 23.385 4678 -0.0636 0.004 0.0017
"4679" 23.39 4679 -0.0632 0.005 0.0035
"4680" 23.395 4680 -0.0668 0.0051 0.0036
"4681" 23.4 4681 -0.0617 0.0047 0.003
"4682" 23.405 4682 -0.063 0.0067 0.0027
"4683" 23.41 4683 -0.0531 0.0061 0.005
"4684" 23.415 4684 -0.0589 0.0075 0.0028
"4685" 23.42 4685 -0.0589 0.0076 0.0042
"4686" 23.425 4686 -0.0557 0.0062 0.0046
"4687" 23.43 4687 -0.0558 0.0091 0.0046
"4688" 23.435 4688 -0.0509 0.0092 0.0061
"4689" 23.44 4689 -0.0531 0.0069 0.0064
"4690" 23.445 4690 -0.0565 0.0068 0.0073
"4691" 23.45 4691 -0.0499 0.0071 0.0077
"4692" 23.455 4692 -0.0461 0.0065 0.0088
"4693" 23.46 4693 -0.0396 0.0057 0.0082
"4694" 23.465 4694 -0.034 0.0087 0.008
"4695" 23.47 4695 -0.0238 0.0066 0.0079
"4696" 23.475 4696 -0.0303 0.0073 0.0106
"4697" 23.48 4697 -0.0295 0.007 0.0097
"4698" 23.485 4698 -0.0374 0.0086 0.0098
"4699" 23.49 4699 -0.0352 0.0092 0.0071
"4700" 23.495 4700 -0.0331 0.0098 0.0081
"4701" 23.5 4701 -0.0283 0.0095 0.0117
"4702" 23.505 4702 -0.0254 0.0105 0.0114
"4703" 23.51 4703 -0.0199 0.0097 0.0121
"4704" 23.515 4704 -0.0193 0.0098 0.0115
"4705" 23.52 4705 -0.0218 0.0095 0.0123
"4706" 23.525 4706 -0.0142 0.0092 0.0126
"4707" 23.53 4707 -0.014 0.0118 0.0149
"4708" 23.535 4708 -0.0151 0.0113 0.0124
"4709" 23.54 4709 -0.0072 0.0105 0.0122
"4710" 23.545 4710 -0.0098 0.011 0.0115
"4711" 23.55 4711 -0.006 0.012 0.0139
"4712" 23.555 4712 -0.0068 0.0123 0.014
"4713" 23.56 4713 -0.0049 0.0146 0.0152
"4714" 23.565 4714 -0.0037 0.0126 0.0139
"4715" 23.57 4715 -7e-04 0.0128 0.0151
"4716" 23.575 4716 0.0021 0.013 0.0128
"4717" 23.58 4717 0.007 0.0127 0.0153
"4718" 23.585 4718 0.0105 0.0134 0.0152
"4719" 23.59 4719 0.0111 0.0132 0.014
"4720" 23.595 4720 0.0105 0.0137 0.0127
"4721" 23.6 4721 0.0121 0.0131 0.0141
"4722" 23.605 4722 0.0125 0.0147 0.0132
"4723" 23.61 4723 0.0245 0.0127 0.0154
"4724" 23.615 4724 0.0182 0.014 0.0143
"4725" 23.62 4725 0.0236 0.0133 0.0143
"4726" 23.625 4726 0.0115 0.0165 0.0135
"4727" 23.63 4727 0.0253 0.0131 0.0141
"4728" 23.635 4728 0.0293 0.0116 0.0137
"4729" 23.64 4729 0.0238 0.0125 0.0159
"4730" 23.645 4730 0.0301 0.0128 0.0147
"4731" 23.65 4731 0.0273 0.0124 0.0136
"4732" 23.655 4732 0.0319 0.0124 0.0153
"4733" 23.66 4733 0.0323 0.0128 0.0138
"4734" 23.665 4734 0.0321 0.0131 0.0151
"4735" 23.67 4735 0.0289 0.0127 0.0143
"4736" 23.675 4736 0.034 0.0111 0.0115
"4737" 23.68 4737 0.0382 0.0102 0.011
"4738" 23.685 4738 0.0352 0.0115 0.0123
"4739" 23.69 4739 0.0396 0.0104 0.0137
"4740" 23.695 4740 0.0437 0.0094 0.0115
"4741" 23.7 4741 0.0408 0.01 0.0102
"4742" 23.705 4742 0.0483 0.0085 0.0093
"4743" 23.71 4743 0.0423 0.0082 0.0098
"4744" 23.715 4744 0.0399 0.0085 0.0098
"4745" 23.72 4745 0.0421 0.0064 0.0081
"4746" 23.725 4746 0.0438 0.0068 0.0081
"4747" 23.73 4747 0.049 0.0063 0.0066
"4748" 23.735 4748 0.0498 0.0052 0.0047
"4749" 23.74 4749 0.047 0.0039 0.0058
"4750" 23.745 4750 0.048 0.0037 0.0029
"4751" 23.75 4751 0.0504 0.0033 0.0059
"4752" 23.755 4752 0.0474 0.0023 0.0039
"4753" 23.76 4753 0.0484 0.0015 0.0015
