time (s), (volts), (volts), (volts)
5577.56,0.60,0.03,-0.13
5577.57,0.60,0.07,-0.10
5577.58,0.60,0.11,-0.07
5577.59,0.60,0.14,-0.03
5577.60,0.60,0.17,0.01
5577.61,0.60,0.21,0.04
5577.62,0.60,0.23,0.08
5577.63,0.60,0.26,0.12
5577.64,0.60,0.27,0.15
5577.65,0.60,0.29,0.18
5577.66,0.60,0.29,0.21
5577.67,0.60,0.29,0.23
5577.68,0.60,0.29,0.25
5577.69,0.60,0.27,0.26
5577.70,0.60,0.26,0.27
5577.71,0.60,0.23,0.27
5577.72,0.60,0.18,0.26
5577.73,0.60,0.19,0.25
5577.74,0.60,0.15,0.23
5577.75,0.60,0.11,0.21
5577.76,0.60,0.06,0.18
5577.77,0.60,0.02,0.16
5577.78,0.60,-0.01,0.11
5577.79,0.60,-0.03,0.05
5577.80,0.60,-0.06,0.02
5577.81,0.60,-0.12,-0.01
5577.82,0.60,-0.16,-0.05
5577.83,0.60,-0.16,-0.08
5577.84,0.60,-0.17,-0.11
5577.85,0.60,-0.18,-0.12
5577.86,0.60,-0.18,-0.12
5577.87,0.60,-0.18,-0.15
5577.88,0.60,-0.18,-0.17
5577.89,0.60,-0.16,-0.19
5577.90,0.60,-0.15,-0.20
5577.91,0.60,-0.13,-0.20
5577.92,0.60,-0.11,-0.20
5577.93,0.60,-0.08,-0.19
5577.94,0.60,-0.05,-0.17
5577.95,0.60,-0.02,-0.15
5577.96,0.60,0.02,-0.12
5577.97,0.60,0.06,-0.09
5577.98,0.60,0.09,-0.06
5577.99,0.60,0.13,-0.02
5578.00,0.60,0.16,0.01
5578.01,0.60,0.19,0.05
5578.02,0.60,0.22,0.09
5578.03,0.60,0.25,0.13
5578.04,0.60,0.27,0.16
5578.05,0.60,0.28,0.19
5578.06,0.60,0.29,0.22
5578.07,0.60,0.29,0.25
5578.08,0.60,0.28,0.26
5578.09,0.60,0.27,0.28
5578.10,0.60,0.26,0.28
5578.11,0.60,0.22,0.28
5578.12,0.60,0.19,0.27
5578.13,0.60,0.19,0.26
5578.14,0.60,0.14,0.24
5578.15,0.60,0.10,0.21
5578.16,0.60,0.05,0.19
5578.17,0.60,0.02,0.15
5578.18,0.60,-0.01,0.08
5578.19,0.60,-0.03,0.05
5578.20,0.59,-0.06,0.02
5578.21,0.60,-0.12,-0.01
5578.22,0.60,-0.16,-0.04
5578.23,0.60,-0.16,-0.07
5578.24,0.60,-0.17,-0.09
5578.25,0.60,-0.18,-0.08
5578.26,0.60,-0.19,-0.11
5578.27,0.60,-0.18,-0.14
5578.28,0.60,-0.18,-0.16
5578.29,0.60,-0.16,-0.18
5578.30,0.60,-0.15,-0.19
5578.31,0.60,-0.13,-0.19
5578.32,0.60,-0.11,-0.18
5578.33,0.60,-0.08,-0.18
5578.34,0.60,-0.05,-0.16
5578.35,0.60,-0.02,-0.14
5578.36,0.60,0.02,-0.11
5578.37,0.60,0.06,-0.08
5578.38,0.60,0.10,-0.04
5578.39,0.60,0.13,-0.01
5578.40,0.60,0.17,0.03
5578.41,0.60,0.20,0.06
5578.42,0.60,0.23,0.10
5578.43,0.60,0.25,0.14
5578.44,0.60,0.27,0.17
5578.45,0.60,0.28,0.20
5578.46,0.60,0.29,0.23
5578.47,0.60,0.29,0.25
5578.48,0.60,0.28,0.27
5578.49,0.60,0.27,0.28
5578.50,0.60,0.25,0.28
5578.51,0.60,0.23,0.28
5578.52,0.60,0.17,0.27
5578.53,0.60,0.18,0.26
5578.54,0.60,0.15,0.24
5578.55,0.60,0.09,0.22
5578.56,0.60,0.05,0.19
5578.57,0.60,0.01,0.16
5578.58,0.60,-0.02,0.10
5578.59,0.60,-0.04,0.07
5578.60,0.60,-0.06,0.02
5578.61,0.60,-0.12,-0.01
5578.62,0.60,-0.16,-0.04
5578.63,0.60,-0.17,-0.07
5578.64,0.60,-0.17,-0.10
5578.65,0.60,-0.18,-0.10
5578.66,0.60,-0.19,-0.12
5578.67,0.60,-0.19,-0.14
5578.68,0.60,-0.19,-0.16
5578.69,0.60,-0.17,-0.18
5578.70,0.60,-0.15,-0.19
5578.71,0.60,-0.14,-0.19
5578.72,0.60,-0.12,-0.19
5578.73,0.60,-0.09,-0.18
5578.74,0.60,-0.06,-0.16
5578.75,0.60,-0.02,-0.14
5578.76,0.60,0.02,-0.11
5578.77,0.60,0.05,-0.08
5578.78,0.60,0.09,-0.05
5578.79,0.60,0.13,-0.01
5578.80,0.60,0.16,0.02
5578.81,0.60,0.20,0.06
5578.82,0.60,0.22,0.09
5578.83,0.60,0.25,0.13
5578.84,0.60,0.26,0.16
5578.85,0.60,0.28,0.19
5578.86,0.60,0.29,0.21
5578.87,0.60,0.29,0.24
5578.88,0.60,0.28,0.26
5578.89,0.60,0.27,0.27
5578.90,0.60,0.26,0.27
5578.91,0.60,0.23,0.27
5578.92,0.60,0.18,0.26
5578.93,0.60,0.19,0.25
5578.94,0.60,0.16,0.23
5578.95,0.60,0.11,0.21
5578.96,0.60,0.05,0.18
5578.97,0.60,0.03,0.16
5578.98,0.60,-0.01,0.13
5578.99,0.60,-0.04,0.10
5579.00,0.60,-0.06,0.06
5579.01,0.60,-0.11,0.01
5579.02,0.60,-0.16,-0.05
5579.03,0.60,-0.17,-0.08
5579.04,0.60,-0.17,-0.11
5579.05,0.60,-0.18,-0.10
5579.06,0.60,-0.19,-0.12
5579.07,0.60,-0.18,-0.15
5579.08,0.60,-0.18,-0.18
5579.09,0.60,-0.17,-0.19
5579.10,0.60,-0.16,-0.21
5579.11,0.60,-0.13,-0.21
5579.12,0.60,-0.11,-0.20
5579.13,0.60,-0.08,-0.19
5579.14,0.60,-0.05,-0.18
5579.15,0.60,-0.02,-0.16
5579.16,0.60,0.02,-0.13
5579.17,0.60,0.06,-0.10
5579.18,0.60,0.09,-0.07
5579.19,0.60,0.13,-0.03
5579.20,0.60,0.17,0.00
5579.21,0.60,0.20,0.04
5579.22,0.60,0.22,0.08
5579.23,0.60,0.25,0.11
5579.24,0.60,0.27,0.14
5579.25,0.60,0.28,0.17
5579.26,0.60,0.29,0.20
5579.27,0.60,0.29,0.22
5579.28,0.60,0.29,0.24
5579.29,0.60,0.28,0.25
5579.30,0.60,0.26,0.26
5579.31,0.60,0.24,0.26
5579.32,0.60,0.19,0.25
5579.33,0.60,0.20,0.24
5579.34,0.60,0.16,0.22
5579.35,0.60,0.11,0.20
5579.36,0.60,0.07,0.17
5579.37,0.60,0.02,0.15
5579.38,0.60,0.00,0.11
5579.39,0.60,-0.03,0.05
5579.40,0.60,-0.05,0.03
5579.41,0.60,-0.10,0.00
5579.42,0.60,-0.15,-0.05
5579.43,0.60,-0.16,-0.08
5579.44,0.60,-0.16,-0.12
5579.45,0.60,-0.17,-0.11
5579.46,0.60,-0.17,-0.13
5579.47,0.60,-0.18,-0.16
5579.48,0.60,-0.17,-0.18
5579.49,0.60,-0.16,-0.20
5579.50,0.60,-0.15,-0.21
5579.51,0.60,-0.12,-0.22
5579.52,0.60,-0.11,-0.21
5579.53,0.60,-0.08,-0.20
5579.54,0.60,-0.04,-0.18
5579.55,0.60,-0.01,-0.16
5579.56,0.60,0.03,-0.14
5579.57,0.60,0.06,-0.11
5579.58,0.60,0.10,-0.07
5579.59,0.60,0.14,-0.04
5579.60,0.60,0.17,0.00
5579.61,0.60,0.20,0.03
5579.62,0.60,0.23,0.07
5579.63,0.60,0.26,0.11
5579.64,0.60,0.27,0.14
5579.65,0.59,0.29,0.17
5579.66,0.60,0.30,0.20
5579.67,0.60,0.29,0.23
5579.68,0.60,0.29,0.25
5579.69,0.60,0.28,0.26
5579.70,0.60,0.27,0.27
5579.71,0.60,0.23,0.27
5579.72,0.60,0.19,0.26
5579.73,0.60,0.20,0.25
5579.74,0.60,0.15,0.23
5579.75,0.60,0.10,0.21
5579.76,0.60,0.05,0.19
5579.77,0.60,0.02,0.16
5579.78,0.60,-0.01,0.10
5579.79,0.60,-0.03,0.05
5579.80,0.60,-0.05,0.02
5579.81,0.60,-0.11,-0.01
5579.82,0.60,-0.16,-0.04
5579.83,0.60,-0.16,-0.07
5579.84,0.60,-0.16,-0.10
5579.85,0.60,-0.18,-0.12
5579.86,0.60,-0.18,-0.12
5579.87,0.60,-0.18,-0.15
5579.88,0.60,-0.18,-0.17
5579.89,0.60,-0.17,-0.19
5579.90,0.60,-0.15,-0.20
5579.91,0.60,-0.13,-0.20
5579.92,0.60,-0.11,-0.20
5579.93,0.60,-0.08,-0.19
5579.94,0.60,-0.05,-0.18
5579.95,0.60,-0.02,-0.15
5579.96,0.60,0.02,-0.13
5579.97,0.60,0.06,-0.10
5579.98,0.60,0.10,-0.06
5579.99,0.60,0.13,-0.03
5580.00,0.60,0.17,0.01
5580.01,0.60,0.20,0.04
5580.02,0.60,0.23,0.08
5580.03,0.60,0.25,0.11
5580.04,0.60,0.27,0.15
5580.05,0.60,0.29,0.18
5580.06,0.60,0.29,0.21
5580.07,0.60,0.30,0.23
5580.08,0.60,0.29,0.26
5580.09,0.60,0.28,0.27
5580.10,0.60,0.26,0.28
5580.11,0.60,0.25,0.28
5580.12,0.60,0.19,0.27
5580.13,0.60,0.19,0.26
5580.14,0.60,0.15,0.24
5580.15,0.60,0.11,0.22
5580.16,0.60,0.07,0.20
5580.17,0.60,0.03,0.18
5580.18,0.60,-0.02,0.09
5580.19,0.60,-0.03,0.06
5580.20,0.60,-0.05,0.03
5580.21,0.60,-0.11,0.00
5580.22,0.60,-0.16,-0.03
5580.23,0.60,-0.17,-0.06
5580.24,0.60,-0.17,-0.09
5580.25,0.60,-0.18,-0.12
5580.26,0.60,-0.19,-0.11
5580.27,0.60,-0.19,-0.14
5580.28,0.60,-0.18,-0.16
5580.29,0.60,-0.17,-0.18
5580.30,0.60,-0.16,-0.19
5580.31,0.60,-0.14,-0.20
5580.32,0.60,-0.12,-0.19
5580.33,0.60,-0.09,-0.18
5580.34,0.60,-0.06,-0.17
5580.35,0.60,-0.03,-0.15
5580.36,0.60,0.01,-0.12
5580.37,0.60,0.05,-0.09
5580.38,0.60,0.09,-0.06
5580.39,0.60,0.12,-0.03
5580.40,0.60,0.15,0.01
5580.41,0.60,0.18,0.04
5580.42,0.60,0.21,0.08
5580.43,0.60,0.24,0.11
5580.44,0.60,0.26,0.15
5580.45,0.60,0.27,0.18
5580.46,0.60,0.28,0.21
5580.47,0.60,0.28,0.23
5580.48,0.60,0.28,0.25
5580.49,0.60,0.27,0.27
5580.50,0.60,0.25,0.27
5580.51,0.60,0.23,0.27
5580.52,0.60,0.18,0.27
5580.53,0.60,0.19,0.26
5580.54,0.60,0.15,0.24
5580.55,0.60,0.11,0.22
5580.56,0.60,0.06,0.20
5580.57,0.60,0.01,0.17
5580.58,0.60,-0.02,0.15
5580.59,0.60,-0.03,0.08
5580.60,0.60,-0.06,0.03
5580.61,0.60,-0.11,0.00
5580.62,0.60,-0.16,-0.03
5580.63,0.60,-0.17,-0.06
5580.64,0.60,-0.17,-0.09
5580.65,0.60,-0.18,-0.10
5580.66,0.60,-0.19,-0.11
5580.67,0.60,-0.20,-0.14
5580.68,0.60,-0.19,-0.16
5580.69,0.60,-0.18,-0.18
5580.70,0.60,-0.16,-0.19
5580.71,0.60,-0.15,-0.20
5580.72,0.60,-0.13,-0.19
5580.73,0.60,-0.10,-0.18
5580.74,0.60,-0.07,-0.17
5580.75,0.60,-0.04,-0.15
5580.76,0.60,0.00,-0.12
5580.77,0.60,0.04,-0.09
5580.78,0.60,0.07,-0.06
5580.79,0.60,0.11,-0.03
5580.80,0.60,0.14,0.01
5580.81,0.60,0.17,0.04
5580.82,0.60,0.21,0.08
5580.83,0.60,0.23,0.11
5580.84,0.59,0.25,0.15
5580.85,0.60,0.27,0.18
5580.86,0.60,0.28,0.21
5580.87,0.60,0.28,0.23
5580.88,0.60,0.28,0.25
5580.89,0.60,0.27,0.26
5580.90,0.60,0.25,0.27
5580.91,0.60,0.24,0.27
5580.92,0.60,0.18,0.26
5580.93,0.60,0.18,0.25
5580.94,0.60,0.16,0.23
5580.95,0.60,0.11,0.22
5580.96,0.60,0.07,0.19
5580.97,0.60,0.02,0.17
5580.98,0.60,-0.01,0.13
5580.99,0.60,-0.03,0.07
5581.00,0.60,-0.05,0.03
5581.01,0.60,-0.08,0.00
5581.02,0.60,-0.16,-0.03
5581.03,0.60,-0.17,-0.06
5581.04,0.60,-0.17,-0.09
5581.05,0.60,-0.18,-0.12
5581.06,0.60,-0.19,-0.12
5581.07,0.60,-0.19,-0.14
5581.08,0.60,-0.19,-0.16
5581.09,0.60,-0.17,-0.18
5581.10,0.60,-0.16,-0.19
5581.11,0.60,-0.15,-0.20
5581.12,0.60,-0.12,-0.20
5581.13,0.60,-0.10,-0.18
5581.14,0.60,-0.07,-0.17
5581.15,0.60,-0.03,-0.15
5581.16,0.60,0.00,-0.12
5581.17,0.60,0.04,-0.09
5581.18,0.60,0.08,-0.06
5581.19,0.60,0.12,-0.03
5581.20,0.60,0.15,0.01
5581.21,0.60,0.19,0.04
5581.22,0.60,0.21,0.08
5581.23,0.60,0.24,0.11
5581.24,0.60,0.26,0.15
5581.25,0.60,0.28,0.18
5581.26,0.60,0.29,0.21
5581.27,0.60,0.29,0.23
5581.28,0.60,0.29,0.25
5581.29,0.60,0.28,0.26
5581.30,0.60,0.27,0.27
5581.31,0.60,0.25,0.27
5581.32,0.60,0.19,0.26
5581.33,0.60,0.20,0.25
5581.34,0.60,0.17,0.23
5581.35,0.60,0.12,0.21
5581.36,0.60,0.08,0.19
5581.37,0.60,0.05,0.16
5581.38,0.60,0.01,0.14
5581.39,0.60,-0.03,0.09
5581.40,0.60,-0.04,0.07
5581.41,0.60,-0.08,0.02
5581.42,0.60,-0.14,-0.03
5581.43,0.60,-0.16,-0.07
5581.44,0.60,-0.16,-0.10
5581.45,0.60,-0.17,-0.12
5581.46,0.60,-0.18,-0.11
5581.47,0.60,-0.18,-0.14
5581.48,0.60,-0.18,-0.17
5581.49,0.60,-0.17,-0.18
5581.50,0.60,-0.15,-0.19
5581.51,0.60,-0.13,-0.20
5581.52,0.60,-0.12,-0.20
5581.53,0.60,-0.09,-0.19
5581.54,0.60,-0.06,-0.18
5581.55,0.60,-0.03,-0.16
5581.56,0.60,0.01,-0.13
5581.57,0.60,0.05,-0.10
5581.58,0.60,0.08,-0.07
5581.59,0.60,0.12,-0.04
5581.60,0.60,0.16,0.00
5581.61,0.60,0.19,0.04
5581.62,0.60,0.22,0.07
5581.63,0.60,0.24,0.11
5581.64,0.60,0.26,0.14
5581.65,0.60,0.28,0.17
5581.66,0.60,0.29,0.20
5581.67,0.60,0.29,0.23
5581.68,0.60,0.29,0.25
5581.69,0.60,0.28,0.26
5581.70,0.60,0.26,0.27
5581.71,0.60,0.25,0.27
5581.72,0.60,0.20,0.26
5581.73,0.60,0.20,0.25
5581.74,0.60,0.16,0.24
5581.75,0.60,0.11,0.22
5581.76,0.60,0.06,0.20
5581.77,0.60,0.02,0.17
5581.78,0.59,-0.01,0.11
5581.79,0.60,-0.04,0.06
5581.80,0.60,-0.05,0.03
5581.81,0.60,-0.08,0.00
5581.82,0.60,-0.15,-0.03
5581.83,0.60,-0.18,-0.06
5581.84,0.60,-0.16,-0.09
5581.85,0.60,-0.18,-0.12
5581.86,0.60,-0.18,-0.11
5581.87,0.60,-0.18,-0.14
5581.88,0.60,-0.18,-0.16
5581.89,0.59,-0.17,-0.18
5581.90,0.60,-0.16,-0.19
5581.91,0.60,-0.13,-0.20
5581.92,0.60,-0.11,-0.20
5581.93,0.60,-0.09,-0.18
5581.94,0.60,-0.06,-0.18
5581.95,0.60,-0.03,-0.16
5581.96,0.60,0.01,-0.13
5581.97,0.60,0.05,-0.10
5581.98,0.60,0.09,-0.07
5581.99,0.60,0.12,-0.03
5582.00,0.60,0.16,0.00
5582.01,0.60,0.19,0.04
5582.02,0.60,0.22,0.08
5582.03,0.60,0.25,0.11
5582.04,0.60,0.26,0.15
5582.05,0.60,0.28,0.18
5582.06,0.60,0.29,0.21
5582.07,0.60,0.29,0.23
5582.08,0.60,0.29,0.25
5582.09,0.60,0.28,0.27
5582.10,0.60,0.27,0.27
5582.11,0.60,0.25,0.28
5582.12,0.60,0.19,0.27
5582.13,0.60,0.20,0.26
5582.14,0.60,0.15,0.24
5582.15,0.60,0.11,0.22
5582.16,0.60,0.08,0.20
5582.17,0.60,0.03,0.18
5582.18,0.60,0.00,0.13
5582.19,0.60,-0.04,0.07
5582.20,0.60,-0.05,0.03
5582.21,0.60,-0.08,0.00
5582.22,0.60,-0.15,-0.03
5582.23,0.60,-0.17,-0.06
5582.24,0.60,-0.16,-0.09
5582.25,0.60,-0.18,-0.10
5582.26,0.60,-0.19,-0.11
5582.27,0.60,-0.19,-0.14
5582.28,0.60,-0.18,-0.16
5582.29,0.60,-0.17,-0.18
5582.30,0.60,-0.16,-0.19
5582.31,0.60,-0.14,-0.20
5582.32,0.60,-0.12,-0.19
5582.33,0.60,-0.09,-0.18
5582.34,0.60,-0.06,-0.17
5582.35,0.60,-0.03,-0.15
5582.36,0.60,0.01,-0.12
5582.37,0.60,0.05,-0.09
5582.38,0.60,0.09,-0.06
5582.39,0.60,0.12,-0.03
5582.40,0.60,0.16,0.01
5582.41,0.60,0.19,0.05
5582.42,0.60,0.22,0.08
5582.43,0.60,0.24,0.12
5582.44,0.60,0.26,0.15
5582.45,0.60,0.28,0.18
5582.46,0.60,0.29,0.21
5582.47,0.60,0.29,0.24
5582.48,0.60,0.29,0.26
5582.49,0.60,0.27,0.27
5582.50,0.60,0.26,0.28
5582.51,0.60,0.25,0.28
5582.52,0.60,0.20,0.28
5582.53,0.60,0.18,0.26
5582.54,0.60,0.16,0.25
5582.55,0.60,0.11,0.23
5582.56,0.60,0.07,0.21
5582.57,0.60,0.04,0.18
5582.58,0.60,0.00,0.12
5582.59,0.60,-0.04,0.07
5582.60,0.60,-0.05,0.04
5582.61,0.60,-0.09,0.01
5582.62,0.60,-0.16,-0.03
5582.63,0.60,-0.17,-0.06
5582.64,0.60,-0.16,-0.09
5582.65,0.60,-0.17,-0.13
5582.66,0.60,-0.19,-0.11
5582.67,0.60,-0.19,-0.14
5582.68,0.60,-0.18,-0.16
5582.69,0.60,-0.17,-0.18
5582.70,0.60,-0.16,-0.19
5582.71,0.60,-0.14,-0.20
5582.72,0.60,-0.12,-0.19
5582.73,0.60,-0.09,-0.18
5582.74,0.60,-0.06,-0.17
5582.75,0.60,-0.03,-0.15
5582.76,0.60,0.01,-0.12
5582.77,0.60,0.05,-0.09
5582.78,0.60,0.08,-0.06
5582.79,0.60,0.12,-0.02
5582.80,0.60,0.15,0.01
5582.81,0.60,0.18,0.05
5582.82,0.60,0.21,0.08
5582.83,0.60,0.24,0.12
5582.84,0.60,0.26,0.15
5582.85,0.60,0.27,0.18
5582.86,0.60,0.28,0.21
5582.87,0.60,0.28,0.23
5582.88,0.60,0.28,0.25
5582.89,0.60,0.27,0.26
5582.90,0.60,0.26,0.27
5582.91,0.60,0.24,0.27
5582.92,0.60,0.19,0.27
5582.93,0.60,0.17,0.25
5582.94,0.60,0.16,0.24
5582.95,0.60,0.11,0.22
5582.96,0.60,0.07,0.20
5582.97,0.60,0.03,0.18
5582.98,0.60,-0.01,0.10
5582.99,0.60,-0.04,0.06
5583.00,0.59,-0.05,0.03
5583.01,0.60,-0.10,0.00
5583.02,0.60,-0.16,-0.03
5583.03,0.60,-0.17,-0.06
5583.04,0.60,-0.17,-0.09
5583.05,0.60,-0.18,-0.12
5583.06,0.60,-0.19,-0.13
5583.07,0.60,-0.19,-0.14
5583.08,0.60,-0.19,-0.16
5583.09,0.60,-0.18,-0.18
5583.10,0.60,-0.16,-0.19
5583.11,0.60,-0.14,-0.20
5583.12,0.60,-0.12,-0.19
5583.13,0.60,-0.09,-0.19
5583.14,0.60,-0.06,-0.17
5583.15,0.60,-0.03,-0.15
5583.16,0.60,0.01,-0.12
5583.17,0.60,0.05,-0.09
5583.18,0.60,0.09,-0.06
5583.19,0.60,0.12,-0.03
5583.20,0.60,0.15,0.01
5583.21,0.60,0.19,0.05
5583.22,0.60,0.22,0.08
5583.23,0.60,0.24,0.11
5583.24,0.60,0.26,0.14
5583.25,0.60,0.28,0.18
5583.26,0.60,0.29,0.20
5583.27,0.60,0.29,0.22
5583.28,0.60,0.29,0.24
5583.29,0.60,0.28,0.26
5583.30,0.60,0.27,0.26
5583.31,0.60,0.25,0.26
5583.32,0.60,0.21,0.26
5583.33,0.60,0.18,0.24
5583.34,0.60,0.17,0.23
5583.35,0.60,0.13,0.21
5583.36,0.60,0.08,0.18
5583.37,0.60,0.03,0.16
5583.38,0.60,0.00,0.14
5583.39,0.60,-0.03,0.11
5583.40,0.60,-0.05,0.08
5583.41,0.60,-0.09,0.05
5583.42,0.60,-0.15,-0.04
5583.43,0.60,-0.16,-0.07
5583.44,0.60,-0.16,-0.10
5583.45,0.60,-0.17,-0.13
5583.46,0.60,-0.18,-0.11
5583.47,0.60,-0.19,-0.14
5583.48,0.60,-0.18,-0.17
5583.49,0.60,-0.17,-0.18
5583.50,0.60,-0.16,-0.20
5583.51,0.60,-0.14,-0.20
5583.52,0.60,-0.12,-0.20
5583.53,0.60,-0.09,-0.19
5583.54,0.60,-0.06,-0.17
5583.55,0.60,-0.02,-0.15
5583.56,0.60,0.01,-0.12
5583.57,0.60,0.05,-0.09
5583.58,0.60,0.09,-0.06
5583.59,0.60,0.13,-0.02
5583.60,0.60,0.16,0.01
5583.61,0.60,0.20,0.05
5583.62,0.60,0.23,0.08
5583.63,0.60,0.25,0.12
5583.64,0.60,0.27,0.15
5583.65,0.60,0.29,0.18
5583.66,0.60,0.30,0.21
5583.67,0.60,0.30,0.23
5583.68,0.60,0.30,0.25
5583.69,0.60,0.29,0.26
5583.70,0.60,0.28,0.27
5583.71,0.60,0.26,0.27
5583.72,0.60,0.21,0.26
5583.73,0.60,0.21,0.25
5583.74,0.60,0.16,0.23
5583.75,0.60,0.12,0.21
5583.76,0.60,0.08,0.19
5583.77,0.60,0.04,0.17
5583.78,0.60,-0.01,0.14
5583.79,0.60,-0.03,0.08
5583.80,0.60,-0.05,0.04
5583.81,0.60,-0.09,0.00
5583.82,0.60,-0.16,-0.03
5583.83,0.60,-0.17,-0.06
5583.84,0.60,-0.16,-0.10
5583.85,0.60,-0.18,-0.12
5583.86,0.60,-0.18,-0.11
5583.87,0.60,-0.19,-0.14
5583.88,0.60,-0.18,-0.16
5583.89,0.60,-0.17,-0.18
5583.90,0.60,-0.16,-0.19
5583.91,0.60,-0.14,-0.20
5583.92,0.60,-0.12,-0.19
5583.93,0.60,-0.09,-0.19
5583.94,0.60,-0.06,-0.17
5583.95,0.60,-0.03,-0.15
5583.96,0.60,0.01,-0.12
5583.97,0.60,0.05,-0.09
5583.98,0.60,0.09,-0.06
5583.99,0.60,0.12,-0.03
5584.00,0.60,0.16,0.01
5584.01,0.60,0.19,0.05
5584.02,0.60,0.22,0.08
5584.03,0.60,0.25,0.12
5584.04,0.60,0.27,0.15
5584.05,0.60,0.29,0.18
5584.06,0.60,0.29,0.21
5584.07,0.60,0.30,0.24
5584.08,0.60,0.29,0.26
5584.09,0.60,0.29,0.27
5584.10,0.60,0.27,0.27
5584.11,0.60,0.25,0.28
5584.12,0.60,0.20,0.27
5584.13,0.60,0.21,0.26
5584.14,0.60,0.16,0.24
5584.15,0.60,0.11,0.22
5584.16,0.60,0.07,0.20
5584.17,0.60,0.03,0.17
5584.18,0.60,-0.01,0.11
5584.19,0.60,-0.03,0.06
5584.20,0.60,-0.06,0.03
5584.21,0.60,-0.09,0.00
5584.22,0.60,-0.15,-0.03
5584.23,0.60,-0.16,-0.06
5584.24,0.60,-0.16,-0.10
5584.25,0.60,-0.18,-0.11
5584.26,0.60,-0.18,-0.11
5584.27,0.60,-0.18,-0.14
5584.28,0.60,-0.17,-0.16
5584.29,0.60,-0.16,-0.18
5584.30,0.60,-0.15,-0.19
5584.31,0.60,-0.14,-0.19
5584.32,0.60,-0.11,-0.19
5584.33,0.60,-0.09,-0.18
5584.34,0.60,-0.06,-0.17
5584.35,0.60,-0.02,-0.15
5584.36,0.60,0.02,-0.12
5584.37,0.60,0.05,-0.09
5584.38,0.60,0.09,-0.06
5584.39,0.60,0.13,-0.02
5584.40,0.60,0.16,0.02
5584.41,0.60,0.20,0.05
5584.42,0.60,0.22,0.09
5584.43,0.60,0.25,0.13
5584.44,0.60,0.26,0.16
5584.45,0.60,0.28,0.19
5584.46,0.60,0.29,0.22
5584.47,0.60,0.29,0.24
5584.48,0.60,0.29,0.26
5584.49,0.60,0.27,0.27
5584.50,0.60,0.26,0.28
5584.51,0.60,0.25,0.28
5584.52,0.60,0.18,0.28
5584.53,0.60,0.19,0.26
5584.54,0.60,0.17,0.25
5584.55,0.60,0.10,0.23
5584.56,0.60,0.07,0.20
5584.57,0.60,0.02,0.18
5584.58,0.60,-0.01,0.11
5584.59,0.60,-0.04,0.08
5584.60,0.60,-0.05,0.03
5584.61,0.60,-0.09,0.00
5584.62,0.60,-0.16,-0.03
5584.63,0.60,-0.17,-0.07
5584.64,0.60,-0.17,-0.10
5584.65,0.60,-0.18,-0.13
5584.66,0.59,-0.19,-0.12
5584.67,0.60,-0.18,-0.14
5584.68,0.60,-0.19,-0.17
5584.69,0.60,-0.17,-0.19
5584.70,0.60,-0.16,-0.20
5584.71,0.60,-0.14,-0.20
5584.72,0.60,-0.12,-0.19
5584.73,0.60,-0.09,-0.19
5584.74,0.60,-0.05,-0.17
5584.75,0.60,-0.02,-0.15
5584.76,0.60,0.02,-0.12
5584.77,0.60,0.05,-0.09
5584.78,0.60,0.09,-0.05
5584.79,0.60,0.13,-0.02
5584.80,0.60,0.16,0.02
5584.81,0.60,0.20,0.05
5584.82,0.60,0.22,0.09
5584.83,0.60,0.25,0.12
5584.84,0.60,0.26,0.16
5584.85,0.60,0.28,0.18
5584.86,0.60,0.28,0.21
5584.87,0.60,0.29,0.24
5584.88,0.60,0.28,0.26
5584.89,0.60,0.27,0.27
5584.90,0.60,0.26,0.27
5584.91,0.60,0.23,0.28
5584.92,0.60,0.18,0.27
5584.93,0.60,0.19,0.26
5584.94,0.60,0.16,0.24
5584.95,0.60,0.10,0.22
5584.96,0.60,0.06,0.20
5584.97,0.60,0.03,0.17
5584.98,0.60,-0.01,0.11
5584.99,0.60,-0.04,0.06
5585.00,0.60,-0.06,0.03
5585.01,0.60,-0.10,0.00
5585.02,0.60,-0.16,-0.04
5585.03,0.60,-0.17,-0.07
5585.04,0.60,-0.17,-0.10
5585.05,0.60,-0.18,-0.10
5585.06,0.60,-0.18,-0.12
5585.07,0.60,-0.18,-0.14
5585.08,0.60,-0.18,-0.16
5585.09,0.60,-0.16,-0.19
5585.10,0.60,-0.15,-0.19
5585.11,0.60,-0.14,-0.20
5585.12,0.60,-0.11,-0.19
5585.13,0.60,-0.08,-0.18
5585.14,0.60,-0.05,-0.16
5585.15,0.60,-0.02,-0.14
5585.16,0.60,0.02,-0.11
5585.17,0.60,0.05,-0.08
5585.18,0.60,0.09,-0.05
5585.19,0.60,0.13,-0.01
5585.20,0.60,0.17,0.02
5585.21,0.60,0.20,0.06
5585.22,0.60,0.22,0.09
5585.23,0.60,0.25,0.13
5585.24,0.60,0.27,0.16
5585.25,0.60,0.28,0.19
5585.26,0.60,0.29,0.21
5585.27,0.60,0.29,0.24
5585.28,0.60,0.29,0.25
5585.29,0.60,0.28,0.26
5585.30,0.60,0.26,0.27
5585.31,0.60,0.24,0.27
5585.32,0.60,0.20,0.26
5585.33,0.60,0.20,0.25
5585.34,0.60,0.15,0.23
5585.35,0.60,0.10,0.21
5585.36,0.60,0.06,0.19
5585.37,0.60,0.01,0.16
