time (s), (volts), (volts), (volts)
5981.64,0.60,0.34,-0.02
5981.65,0.60,0.37,0.03
5981.66,0.60,0.39,0.07
5981.67,0.60,0.41,0.13
5981.68,0.60,0.42,0.17
5981.69,0.60,0.43,0.22
5981.70,0.60,0.43,0.27
5981.71,0.60,0.43,0.32
5981.72,0.60,0.42,0.35
5981.73,0.60,0.41,0.40
5981.74,0.60,0.40,0.43
5981.75,0.60,0.38,0.45
5981.76,0.60,0.36,0.46
5981.77,0.60,0.34,0.47
5981.78,0.60,0.30,0.46
5981.79,0.60,0.23,0.45
5981.80,0.60,0.19,0.42
5981.81,0.60,0.14,-3.28
5981.82,0.60,0.08,-3.33
5981.83,0.60,0.03,0.28
5981.84,0.60,-0.03,0.22
5981.85,0.60,-0.09,0.16
5981.86,0.60,-0.15,0.12
5981.87,0.60,-0.18,0.09
5981.88,0.60,-0.21,0.04
5981.89,0.60,-0.26,0.02
5981.90,0.60,-0.31,-0.04
5981.91,0.60,-0.31,-0.06
5981.92,0.60,-0.32,-0.09
5981.93,0.60,-0.33,-0.12
5981.94,0.60,-0.33,-0.16
5981.95,0.60,-0.33,-0.19
5981.96,0.60,-0.33,-0.22
5981.97,0.60,-0.32,-0.25
5981.98,0.60,-0.31,-0.27
5981.99,0.60,-0.30,-0.28
5982.00,0.60,-0.28,-0.30
5982.01,0.60,-0.25,-0.29
5982.02,0.60,-0.22,-0.28
5982.03,0.60,-0.20,-0.28
5982.04,0.60,-0.16,-0.27
5982.05,0.60,-0.11,-0.25
5982.06,0.60,-0.07,-0.23
5982.07,0.60,-0.03,-0.21
5982.08,0.60,0.02,-0.19
5982.09,0.60,0.09,-0.17
5982.10,0.60,0.16,-0.15
5982.11,0.60,0.21,-0.15
5982.12,0.60,0.25,-0.10
5982.13,0.60,0.29,-0.06
5982.14,0.60,0.32,-0.02
5982.15,0.60,0.35,0.03
5982.16,0.60,0.37,0.08
5982.17,0.60,0.38,0.13
5982.18,0.60,0.40,0.17
5982.19,0.60,0.40,0.23
5982.20,0.60,0.41,0.24
5982.21,0.60,0.40,0.31
5982.22,0.60,0.40,0.37
5982.23,0.60,0.40,0.40
5982.24,0.60,0.38,0.43
5982.25,0.60,0.37,0.45
5982.26,0.60,0.35,0.46
5982.27,0.60,0.33,0.47
5982.28,0.60,-7.17,0.46
5982.29,0.60,0.22,0.44
5982.30,0.60,0.18,0.41
5982.31,0.60,0.13,-1.45
5982.32,0.60,0.07,-1.51
5982.33,0.60,0.02,0.27
5982.34,0.60,-0.04,0.20
5982.35,0.60,-0.10,0.15
5982.36,0.60,-0.14,0.10
5982.37,0.60,-0.19,0.07
5982.38,0.60,-0.20,0.02
5982.39,0.60,-0.26,0.01
5982.40,0.60,-0.30,-0.05
5982.41,0.60,-0.31,-0.06
5982.42,0.60,-0.32,-0.10
5982.43,0.60,-0.33,-0.13
5982.44,0.60,-0.33,-0.16
5982.45,0.60,-0.33,-0.19
5982.46,0.60,-0.33,-0.23
5982.47,0.60,-0.32,-0.25
5982.48,0.60,-0.32,-0.28
5982.49,0.60,-0.30,-0.29
5982.50,0.60,-0.28,-0.30
5982.51,0.60,-0.26,-0.30
5982.52,0.60,-0.23,-0.29
5982.53,0.60,-0.20,-0.29
5982.54,0.60,-0.16,-0.27
5982.55,0.60,-0.12,-0.26
5982.56,0.60,-0.07,-0.24
5982.57,0.60,-0.04,-0.22
5982.58,0.60,0.01,-0.20
5982.59,0.60,0.09,-0.18
5982.60,0.60,0.15,-0.16
5982.61,0.60,0.20,-0.16
5982.62,0.60,0.25,-0.12
5982.63,0.60,0.28,-0.06
5982.64,0.60,0.32,-0.02
5982.65,0.60,0.35,0.02
5982.66,0.60,0.37,0.07
5982.67,0.60,0.39,0.12
5982.68,0.60,0.40,0.17
5982.69,0.60,0.41,0.22
5982.70,0.60,0.41,0.24
5982.71,0.60,0.42,0.31
5982.72,0.60,0.41,0.36
5982.73,0.60,0.40,0.40
5982.74,0.60,0.39,0.42
5982.75,0.60,0.38,0.44
5982.76,0.60,0.36,0.45
5982.77,0.60,0.34,0.46
5982.78,0.60,-9.02,0.45
5982.79,0.60,-3.45,0.43
5982.80,0.60,-9.02,0.39
5982.81,0.60,-5.36,0.38
5982.82,0.60,0.09,0.31
5982.83,0.60,0.03,0.27
5982.84,0.60,-0.03,0.20
5982.85,0.60,-0.09,0.15
5982.86,0.60,-0.14,0.10
5982.87,0.60,-0.17,0.07
5982.88,0.60,-0.20,0.02
5982.89,0.60,-0.27,0.01
5982.90,0.60,-0.29,-0.06
5982.91,0.60,-0.30,-0.06
5982.92,0.60,-0.31,-0.10
5982.93,0.60,-0.32,-0.13
5982.94,0.60,-0.32,-0.16
5982.95,0.60,-0.32,-0.19
5982.96,0.60,-0.32,-0.23
5982.97,0.60,-0.32,-0.25
5982.98,0.60,-0.31,-0.27
5982.99,0.60,-0.28,-0.29
5983.00,0.60,-0.28,-0.30
5983.01,0.60,-0.24,-0.30
5983.02,0.60,-0.22,-0.28
5983.03,0.60,-0.19,-0.28
5983.04,0.60,-0.15,-0.27
5983.05,0.60,-0.10,-0.25
5983.06,0.60,-0.07,-0.23
5983.07,0.60,-0.03,-0.21
5983.08,0.60,0.03,-0.19
5983.09,0.60,0.11,-0.17
5983.10,0.60,0.16,-0.15
5983.11,0.60,0.21,-0.14
5983.12,0.60,0.26,-1.37
5983.13,0.60,0.30,-0.05
5983.14,0.60,0.33,0.00
5983.15,0.60,0.36,0.04
5983.16,0.60,0.38,0.09
5983.17,0.60,0.40,0.14
5983.18,0.60,0.41,0.19
5983.19,0.60,0.41,0.23
5983.20,0.60,0.42,0.28
5983.21,0.60,0.42,0.32
5983.22,0.60,0.41,0.36
5983.23,0.60,0.40,0.40
5983.24,0.60,0.39,0.42
5983.25,0.60,0.38,0.44
5983.26,0.60,0.36,0.45
5983.27,0.60,0.34,0.46
5983.28,0.60,0.28,0.45
5983.29,0.60,0.23,0.43
5983.30,0.60,0.18,0.40
5983.31,0.60,0.13,-1.46
5983.32,0.60,0.07,-1.90
5983.33,0.60,0.02,0.27
5983.34,0.60,-0.05,0.21
5983.35,0.60,-0.11,0.14
5983.36,0.60,-0.16,0.10
5983.37,0.60,-0.20,0.07
5983.38,0.60,-0.22,0.02
5983.39,0.60,-0.29,0.01
5983.40,0.60,-0.32,-0.06
5983.41,0.60,-0.32,-0.07
5983.42,0.60,-0.33,-0.11
5983.43,0.60,-0.34,-0.14
5983.44,0.60,-0.34,-0.17
5983.45,0.60,-0.34,-0.20
5983.46,0.60,-0.34,-0.23
5983.47,0.60,-0.33,-0.26
5983.48,0.60,-0.32,-0.28
5983.49,0.60,-0.30,-0.30
5983.50,0.60,-0.28,-0.30
5983.51,0.60,-0.25,-0.31
5983.52,0.60,-0.23,-0.29
5983.53,0.60,-0.20,-0.29
5983.54,0.60,-0.15,-0.27
5983.55,0.60,-0.11,-0.26
5983.56,0.60,-0.07,-0.24
5983.57,0.60,-0.03,-0.22
5983.58,0.60,0.03,-0.20
5983.59,0.60,0.10,-0.18
5983.60,0.60,0.17,-0.16
5983.61,0.60,0.22,-0.15
5983.62,0.60,0.26,-0.11
5983.63,0.60,0.30,-0.05
5983.64,0.60,0.33,-0.02
5983.65,0.60,0.36,0.03
5983.66,0.60,0.38,0.08
5983.67,0.60,0.40,0.12
5983.68,0.60,0.41,0.17
5983.69,0.60,0.41,0.22
5983.70,0.60,0.42,0.27
5983.71,0.60,0.42,0.31
5983.72,0.60,0.41,0.35
5983.73,0.60,0.40,0.39
5983.74,0.60,0.39,0.42
5983.75,0.60,0.38,0.44
5983.76,0.60,0.36,0.45
5983.77,0.60,0.35,0.45
5983.78,0.60,0.26,0.45
5983.79,0.60,0.22,0.42
5983.80,0.60,0.18,0.39
5983.81,0.60,0.13,0.37
5983.82,0.60,0.07,0.32
5983.83,0.60,0.01,0.26
5983.84,0.60,-0.05,0.20
5983.85,0.60,-0.11,0.14
5983.86,0.60,-0.16,0.11
5983.87,0.60,-0.19,0.06
5983.88,0.60,-0.22,0.02
5983.89,0.60,-0.29,0.00
5983.90,0.60,-0.31,-0.04
5983.91,0.60,-0.32,-0.07
5983.92,0.60,-0.33,-0.11
5983.93,0.60,-0.34,-0.14
5983.94,0.60,-0.34,-0.17
5983.95,0.60,-0.34,-0.20
5983.96,0.60,-0.33,-0.24
5983.97,0.60,-0.32,-0.26
5983.98,0.60,-0.31,-0.29
5983.99,0.60,-0.30,-0.30
5984.00,0.60,-0.28,-0.31
5984.01,0.60,-0.24,-0.31
5984.02,0.60,-0.22,-0.29
5984.03,0.60,-0.19,-0.29
5984.04,0.60,-0.15,-0.28
5984.05,0.60,-0.10,-0.26
5984.06,0.60,-0.07,-0.25
5984.07,0.60,-0.02,-0.23
5984.08,0.60,0.04,-0.20
5984.09,0.60,0.11,-0.19
5984.10,0.60,0.17,-0.16
5984.11,0.60,0.22,-0.16
5984.12,0.60,0.26,-0.11
5984.13,0.60,0.30,-0.06
5984.14,0.60,0.33,-0.02
5984.15,0.60,0.36,0.02
5984.16,0.60,0.38,0.07
5984.17,0.60,0.40,0.12
5984.18,0.60,0.41,0.17
5984.19,0.60,0.41,0.20
5984.20,0.60,0.42,0.23
5984.21,0.60,0.41,-3.33
5984.22,0.60,0.41,0.36
5984.23,0.60,0.40,0.40
5984.24,0.60,0.39,0.42
5984.25,0.60,0.37,0.44
5984.26,0.60,0.35,0.46
5984.27,0.60,0.32,0.46
5984.28,0.60,0.26,0.46
5984.29,0.60,0.22,0.43
5984.30,0.60,0.17,0.41
5984.31,0.60,0.12,-1.45
5984.32,0.60,0.07,-3.33
5984.33,0.60,0.01,0.27
5984.34,0.60,-0.05,0.20
5984.35,0.60,-0.11,0.15
5984.36,0.60,-0.16,0.11
5984.37,0.60,-0.19,0.07
5984.38,0.60,-0.21,0.03
5984.39,0.60,-0.29,0.01
5984.40,0.60,-0.30,-0.03
5984.41,0.60,-0.31,-0.07
5984.42,0.60,-0.32,-0.10
5984.43,0.60,-0.33,-0.14
5984.44,0.60,-0.33,-0.16
5984.45,0.60,-0.33,-0.20
5984.46,0.60,-0.32,-0.23
5984.47,0.60,-0.32,-0.26
5984.48,0.60,-0.30,-0.28
5984.49,0.60,-0.29,-0.30
5984.50,0.60,-0.26,-0.30
5984.51,0.60,-0.24,-0.31
5984.52,0.60,-0.21,-0.29
5984.53,0.60,-0.17,-0.29
5984.54,0.60,-0.13,-0.28
5984.55,0.60,-0.09,-0.27
5984.56,0.60,-0.05,-0.25
5984.57,0.60,-0.01,-0.23
5984.58,0.60,0.06,-0.21
5984.59,0.60,0.13,-0.19
5984.60,0.60,0.19,-0.17
5984.61,0.60,0.23,-0.17
5984.62,0.60,0.28,-1.39
5984.63,0.60,0.32,-0.06
5984.64,0.60,0.35,-0.02
5984.65,0.60,0.38,0.02
5984.66,0.60,0.40,0.07
5984.67,0.60,0.41,0.12
5984.68,0.60,0.43,0.17
5984.69,0.60,0.43,0.22
5984.70,0.60,0.43,0.26
5984.71,0.60,0.43,0.32
5984.72,0.60,0.42,0.36
5984.73,0.60,0.42,0.40
5984.74,0.60,0.40,0.43
5984.75,0.60,0.38,0.44
5984.76,0.60,0.36,0.46
5984.77,0.60,0.33,0.46
5984.78,0.60,0.26,0.45
5984.79,0.60,0.24,0.43
5984.80,0.60,0.17,0.41
5984.81,0.60,0.12,-5.12
5984.82,0.60,0.07,-3.33
5984.83,0.60,0.01,0.27
5984.84,0.60,-0.05,0.22
5984.85,0.60,-0.11,0.15
5984.86,0.60,-0.16,0.12
5984.87,0.60,-0.19,0.06
5984.88,0.60,-0.21,0.03
5984.89,0.60,-0.29,0.00
5984.90,0.60,-0.30,-0.03
5984.91,0.60,-0.32,-0.07
5984.92,0.60,-0.33,-0.11
5984.93,0.60,-0.34,-0.14
5984.94,0.60,-0.34,-0.17
5984.95,0.60,-0.34,-0.21
5984.96,0.60,-0.33,-0.24
5984.97,0.60,-0.33,-0.26
5984.98,0.60,-0.31,-0.29
5984.99,0.60,-0.29,-0.30
5985.00,0.60,-0.27,-0.31
5985.01,0.60,-0.24,-0.31
5985.02,0.60,-0.22,-0.28
5985.03,0.60,-0.19,-0.28
5985.04,0.60,-0.14,-0.28
5985.05,0.60,-0.10,-0.26
5985.06,0.60,-0.05,-0.24
5985.07,0.60,-0.02,-0.22
5985.08,0.60,0.04,-0.20
5985.09,0.60,0.12,-0.18
5985.10,0.60,0.17,-0.16
5985.11,0.60,0.22,-0.16
5985.12,0.60,0.27,-0.10
5985.13,0.60,0.31,-0.06
5985.14,0.60,0.34,-0.01
5985.15,0.60,0.37,0.03
5985.16,0.60,0.39,0.08
5985.17,0.60,0.41,0.13
5985.18,0.60,0.42,0.18
5985.19,0.60,0.43,0.23
5985.20,0.60,0.43,0.27
5985.21,0.60,0.43,0.33
5985.22,0.60,0.42,0.37
5985.23,0.60,0.41,0.40
5985.24,0.60,0.40,0.43
5985.25,0.60,0.38,0.45
5985.26,0.60,0.36,0.46
5985.27,0.60,0.34,0.46
5985.28,0.60,0.26,0.45
5985.29,0.60,0.22,0.43
5985.30,0.60,0.17,0.41
5985.31,0.60,0.12,-3.29
5985.32,0.60,0.07,-3.33
5985.33,0.60,0.01,0.27
5985.34,0.60,-0.05,0.20
5985.35,0.60,-0.11,0.16
5985.36,0.60,-0.16,0.12
5985.37,0.60,-0.19,0.07
5985.38,0.60,-0.22,0.05
5985.39,0.60,-0.28,0.01
5985.40,0.60,-0.30,-0.03
5985.41,0.60,-0.31,-0.07
5985.42,0.60,-0.32,-0.10
5985.43,0.60,-0.33,-0.14
5985.44,0.60,-0.33,-0.17
5985.45,0.60,-0.33,-0.20
5985.46,0.60,-0.33,-0.24
5985.47,0.60,-0.32,-0.27
5985.48,0.60,-0.31,-0.29
5985.49,0.60,-0.29,-0.30
5985.50,0.60,-0.27,-0.31
5985.51,0.60,-0.25,-0.31
5985.52,0.60,-0.22,-0.29
5985.53,0.60,-0.18,-0.29
5985.54,0.60,-0.15,-0.28
5985.55,0.60,-0.10,-0.26
5985.56,0.60,-0.06,-0.24
5985.57,0.60,-0.02,-0.22
5985.58,0.60,0.05,-0.20
5985.59,0.60,0.12,-0.18
5985.60,0.60,0.17,-0.16
5985.61,0.60,0.22,-0.15
5985.62,0.60,0.26,-0.10
5985.63,0.60,0.30,-0.05
5985.64,0.60,0.33,-0.01
5985.65,0.60,0.36,0.03
5985.66,0.60,0.38,0.08
5985.67,0.60,0.40,0.13
5985.68,0.60,0.41,0.18
5985.69,0.60,0.42,0.23
5985.70,0.60,0.42,0.25
5985.71,0.60,0.42,0.31
5985.72,0.60,0.42,0.36
5985.73,0.60,0.41,0.40
5985.74,0.60,0.40,0.42
5985.75,0.60,0.38,0.44
5985.76,0.60,0.36,0.46
5985.77,0.60,0.35,0.46
5985.78,0.60,0.27,0.45
5985.79,0.60,0.23,0.44
5985.80,0.60,0.18,0.41
5985.81,0.60,0.13,0.38
5985.82,0.60,0.08,-6.98
5985.83,0.60,0.02,0.29
5985.84,0.60,-0.04,0.23
5985.85,0.60,-0.10,0.18
5985.86,0.60,-0.15,0.13
5985.87,0.60,-0.17,0.08
5985.88,0.60,-0.21,0.06
5985.89,0.60,-0.28,0.02
5985.90,0.60,-0.29,-0.02
5985.91,0.60,-0.30,-0.05
5985.92,0.60,-0.31,-0.09
5985.93,0.60,-0.32,-0.12
5985.94,0.60,-0.33,-0.15
5985.95,0.60,-0.33,-0.19
5985.96,0.60,-0.32,-0.22
5985.97,0.60,-0.31,-0.25
5985.98,0.60,-0.31,-0.28
5985.99,0.60,-0.28,-0.29
5986.00,0.60,-0.27,-0.31
5986.01,0.60,-0.24,-0.30
5986.02,0.60,-0.21,-0.29
5986.03,0.60,-0.18,-0.29
5986.04,0.60,-0.14,-0.28
5986.05,0.60,-0.09,-0.26
5986.06,0.60,-0.07,-0.24
5986.07,0.60,-0.01,-0.22
5986.08,0.60,0.04,-0.20
5986.09,0.60,0.11,-0.17
5986.10,0.60,0.17,-0.15
5986.11,0.60,0.22,-0.15
5986.12,0.60,0.27,-0.13
5986.13,0.60,0.31,-0.05
5986.14,0.60,0.34,-0.02
5986.15,0.60,0.37,0.03
5986.16,0.60,0.39,0.08
5986.17,0.60,0.41,0.12
5986.18,0.60,0.42,0.17
5986.19,0.60,0.43,0.22
5986.20,0.60,0.43,0.26
5986.21,0.60,0.43,0.31
5986.22,0.60,0.42,0.36
5986.23,0.60,0.42,0.39
5986.24,0.60,0.41,0.42
5986.25,0.60,0.39,0.44
5986.26,0.60,0.37,0.45
5986.27,0.60,0.36,0.46
5986.28,0.60,0.29,0.46
5986.29,0.60,0.23,0.43
5986.30,0.60,0.19,0.41
5986.31,0.60,0.14,0.39
5986.32,0.60,0.08,0.35
5986.33,0.60,0.02,0.29
5986.34,0.60,-0.04,0.22
5986.35,0.60,-0.10,0.17
5986.36,0.60,-0.15,0.14
5986.37,0.60,-0.18,0.09
5986.38,0.60,-0.21,0.04
5986.39,0.60,-0.29,0.02
5986.40,0.60,-0.29,-0.02
5986.41,0.60,-0.31,-0.06
5986.42,0.60,-0.32,-0.09
5986.43,0.60,-0.33,-0.13
5986.44,0.60,-0.33,-0.16
5986.45,0.60,-0.33,-0.19
5986.46,0.60,-0.33,-0.23
5986.47,0.60,-0.32,-0.26
5986.48,0.60,-0.31,-0.28
5986.49,0.60,-0.30,-0.29
5986.50,0.60,-0.28,-0.30
5986.51,0.60,-0.25,-0.30
5986.52,0.60,-0.22,-0.29
5986.53,0.60,-0.19,-0.28
5986.54,0.60,-0.15,-0.27
5986.55,0.60,-0.10,-0.26
5986.56,0.60,-0.07,-0.24
5986.57,0.60,-0.02,-0.22
5986.58,0.60,0.03,-0.20
5986.59,0.60,0.11,-0.19
5986.60,0.60,0.17,-0.17
5986.61,0.60,0.22,-0.16
5986.62,0.60,0.26,-0.13
5986.63,0.60,0.30,-0.07
5986.64,0.60,0.34,-0.03
5986.65,0.60,0.36,0.01
5986.66,0.60,0.38,0.06
5986.67,0.60,0.40,0.11
5986.68,0.60,0.42,0.16
5986.69,0.60,0.42,0.21
5986.70,0.60,0.43,0.24
5986.71,0.60,0.43,0.31
5986.72,0.60,0.43,0.35
5986.73,0.60,0.42,0.38
5986.74,0.60,0.41,0.41
5986.75,0.60,0.39,0.43
5986.76,0.60,0.37,0.45
5986.77,0.60,0.37,0.46
5986.78,0.60,0.29,0.45
5986.79,0.60,-5.26,0.44
5986.80,0.60,-3.50,0.41
5986.81,0.60,0.14,0.38
5986.82,0.60,0.09,0.34
5986.83,0.60,0.02,0.29
5986.84,0.60,-0.03,0.22
5986.85,0.60,-0.09,0.17
5986.86,0.60,-0.15,0.14
5986.87,0.60,-0.18,0.10
5986.88,0.60,-0.20,0.05
5986.89,0.60,-0.28,0.03
5986.90,0.60,-0.30,-0.01
5986.91,0.60,-0.31,-0.05
5986.92,0.60,-0.32,-0.08
5986.93,0.60,-0.33,-0.12
5986.94,0.60,-0.33,-0.15
5986.95,0.60,-0.33,-0.19
5986.96,0.60,-0.33,-0.22
5986.97,0.60,-0.32,-0.25
5986.98,0.60,-0.32,-0.27
5986.99,0.60,-0.30,-0.29
5987.00,0.60,-0.28,-0.30
5987.01,0.60,-0.26,-0.30
5987.02,0.60,-0.23,-0.28
5987.03,0.60,-0.19,-0.28
5987.04,0.60,-0.15,-0.27
5987.05,0.60,-0.11,-0.26
5987.06,0.60,-0.07,-0.24
5987.07,0.60,-0.02,-0.22
5987.08,0.60,0.04,-0.20
5987.09,0.60,0.12,-0.19
5987.10,0.60,0.17,-0.17
5987.11,0.60,0.22,-0.15
5987.12,0.60,0.26,-0.15
5987.13,0.60,0.30,-0.07
5987.14,0.60,0.33,-0.03
5987.15,0.60,0.36,0.01
5987.16,0.60,0.39,0.05
5987.17,0.60,0.40,0.10
5987.18,0.60,0.42,0.15
5987.19,0.60,0.42,0.20
5987.20,0.60,0.43,0.24
5987.21,0.60,0.43,0.29
5987.22,0.60,0.42,0.34
5987.23,0.60,0.42,0.38
5987.24,0.60,0.41,0.41
5987.25,0.60,0.39,0.43
5987.26,0.60,0.37,0.44
5987.27,0.60,-5.27,0.45
5987.28,0.60,-5.31,0.45
5987.29,0.60,-3.45,0.44
5987.30,0.60,-9.02,0.41
5987.31,0.60,-3.53,0.38
5987.32,0.60,0.08,0.33
5987.33,0.60,0.02,0.29
5987.34,0.60,-0.04,0.24
5987.35,0.60,-0.10,0.18
5987.36,0.60,-0.14,0.14
5987.37,0.60,-0.17,0.10
5987.38,0.60,-0.21,0.05
5987.39,0.60,-0.27,0.03
5987.40,0.60,-0.30,-0.01
5987.41,0.60,-0.31,-0.05
5987.42,0.60,-0.32,-0.09
5987.43,0.60,-0.33,-0.12
5987.44,0.60,-0.33,-0.16
5987.45,0.60,-0.33,-0.19
5987.46,0.60,-0.33,-0.22
5987.47,0.60,-0.32,-0.25
5987.48,0.60,-0.31,-0.27
5987.49,0.60,-0.29,-0.29
5987.50,0.60,-0.28,-0.30
5987.51,0.60,-0.25,-0.30
5987.52,0.60,-0.22,-0.30
5987.53,0.60,-0.19,-0.28
5987.54,0.60,-0.15,-0.28
5987.55,0.60,-0.10,-0.26
5987.56,0.60,-0.06,-0.24
5987.57,0.60,-0.02,-0.22
5987.58,0.60,0.04,-0.20
5987.59,0.60,0.11,-0.18
5987.60,0.60,0.17,-0.16
5987.61,0.60,0.21,-0.15
5987.62,0.60,0.26,-0.15
5987.63,0.60,0.29,-0.09
5987.64,0.60,0.33,-0.03
5987.65,0.60,0.36,0.01
5987.66,0.60,0.38,0.05
5987.67,0.60,0.40,0.10
5987.68,0.60,0.41,0.15
5987.69,0.60,0.42,0.20
5987.70,0.60,0.42,0.24
5987.71,0.60,0.42,0.30
5987.72,0.60,0.41,0.34
5987.73,0.60,0.41,0.38
5987.74,0.60,0.39,0.41
5987.75,0.60,0.38,0.43
5987.76,0.60,0.36,0.45
5987.77,0.60,0.35,0.46
5987.78,0.60,0.27,0.46
5987.79,0.60,0.24,0.44
5987.80,0.60,0.18,0.42
5987.81,0.60,0.14,0.39
5987.82,0.60,0.08,0.33
5987.83,0.60,0.02,0.31
5987.84,0.60,-0.03,0.24
5987.85,0.60,-0.09,0.18
5987.86,0.60,-0.15,0.14
5987.87,0.60,-0.19,0.11
5987.88,0.60,-0.20,0.05
5987.89,0.60,-0.27,0.03
5987.90,0.60,-0.31,-0.01
5987.91,0.60,-0.31,-0.05
5987.92,0.60,-0.32,-0.09
5987.93,0.60,-0.33,-0.13
5987.94,0.60,-0.33,-0.16
5987.95,0.60,-0.33,-0.20
5987.96,0.60,-0.33,-0.23
5987.97,0.60,-0.33,-0.26
5987.98,0.60,-0.32,-0.28
5987.99,0.60,-0.30,-0.30
5988.00,0.60,-0.29,-0.31
5988.01,0.60,-0.26,-0.32
5988.02,0.60,-0.24,-0.30
5988.03,0.60,-0.21,-0.28
5988.04,0.60,-0.17,-0.29
5988.05,0.60,-0.12,-0.27
5988.06,0.60,-0.09,-0.25
5988.07,0.60,-0.04,-0.23
5988.08,0.60,0.01,-0.21
5988.09,0.60,0.07,-0.20
5988.10,0.60,0.15,-0.18
5988.11,0.60,0.20,-0.16
5988.12,0.60,0.24,-0.15
5988.13,0.60,0.29,-0.12
5988.14,0.60,0.32,-0.05
5988.15,0.60,0.35,0.00
5988.16,0.60,0.37,0.04
5988.17,0.60,0.39,0.10
5988.18,0.60,0.41,0.15
5988.19,0.60,0.42,0.20
5988.20,0.60,0.42,0.25
5988.21,0.60,0.42,0.29
5988.22,0.60,0.42,0.34
5988.23,0.60,0.41,0.38
5988.24,0.60,0.40,0.40
5988.25,0.60,0.39,0.43
5988.26,0.60,0.37,0.45
5988.27,0.60,0.37,0.46
5988.28,0.60,0.30,0.46
5988.29,0.60,0.25,0.45
5988.30,0.60,0.20,0.43
5988.31,0.60,0.16,0.40
5988.32,0.60,0.10,0.37
5988.33,0.60,0.04,0.32
5988.34,0.60,-0.02,0.27
5988.35,0.60,-0.08,0.20
5988.36,0.60,-0.14,0.16
5988.37,0.60,-0.17,0.12
5988.38,0.60,-0.20,0.08
5988.39,0.60,-0.26,0.04
5988.40,0.60,-0.30,0.00
5988.41,0.60,-0.30,-0.04
5988.42,0.60,-0.32,-0.08
5988.43,0.60,-0.33,-0.11
5988.44,0.60,-0.33,-0.15
5988.45,0.60,-0.34,-0.18
5988.46,0.60,-0.34,-0.21
5988.47,0.60,-0.33,-0.24
5988.48,0.60,-0.32,-0.27
5988.49,0.60,-0.31,-0.29
5988.50,0.60,-0.30,-0.30
5988.51,0.60,-0.27,-0.31
5988.52,0.60,-0.25,-0.29
5988.53,0.60,-0.22,-0.30
5988.54,0.60,-0.18,-0.29
5988.55,0.60,-0.13,-0.27
5988.56,0.60,-0.09,-0.25
5988.57,0.60,-0.06,-0.24
5988.58,0.60,0.00,-0.22
5988.59,0.60,0.07,-0.20
5988.60,0.60,0.14,-0.18
5988.61,0.60,0.19,-0.16
5988.62,0.60,0.24,-0.14
5988.63,0.60,0.28,-0.13
5988.64,0.60,0.32,-0.05
5988.65,0.60,0.35,-0.01
5988.66,0.60,0.38,0.04
5988.67,0.60,0.39,0.08
5988.68,0.60,0.41,0.13
5988.69,0.60,0.42,0.18
5988.70,0.60,0.42,0.23
5988.71,0.60,0.43,0.26
5988.72,0.60,0.42,0.33
5988.73,0.60,0.42,0.37
5988.74,0.60,0.41,0.40
5988.75,0.60,0.39,0.43
5988.76,0.60,0.37,0.45
5988.77,0.60,0.36,0.46
5988.78,0.60,0.28,0.46
5988.79,0.60,0.25,0.45
5988.80,0.60,0.21,0.43
5988.81,0.60,0.16,0.40
5988.82,0.60,0.10,0.35
5988.83,0.60,0.05,0.32
5988.84,0.60,-0.01,0.27
5988.85,0.60,-0.08,0.21
5988.86,0.60,-0.13,0.16
5988.87,0.60,-0.17,0.12
5988.88,0.60,-0.19,0.08
5988.89,0.60,-0.25,0.05
5988.90,0.60,-0.30,0.00
5988.91,0.60,-0.30,-0.04
5988.92,0.60,-0.31,-0.08
5988.93,0.60,-0.32,-0.11
5988.94,0.60,-0.33,-0.15
5988.95,0.60,-0.33,-0.18
5988.96,0.60,-0.33,-0.21
5988.97,0.60,-0.32,-0.24
5988.98,0.60,-0.32,-0.27
5988.99,0.60,-0.31,-0.28
5989.00,0.60,-0.29,-0.30
5989.01,0.60,-0.27,-0.31
5989.02,0.60,-0.24,-0.31
5989.03,0.60,-0.21,-0.27
5989.04,0.60,-0.17,-0.29
5989.05,0.60,-0.13,-0.27
5989.06,0.60,-0.08,-0.25
5989.07,0.60,-0.05,-0.24
5989.08,0.60,-0.01,-0.22
5989.09,0.60,0.06,-0.19
5989.10,0.60,0.13,-0.17
5989.11,0.60,0.18,-0.15
5989.12,0.60,0.23,-0.14
5989.13,0.60,0.27,-0.12
5989.14,0.60,0.31,-0.05
5989.15,0.60,0.34,-0.01
5989.16,0.60,0.37,0.04
5989.17,0.60,0.39,0.09
5989.18,0.60,0.41,0.13
5989.19,0.60,0.42,0.18
5989.20,0.60,0.43,0.23
5989.21,0.60,0.43,0.27
5989.22,0.60,0.43,0.33
5989.23,0.60,0.43,0.37
5989.24,0.60,0.42,0.40
5989.25,0.60,0.40,0.43
5989.26,0.60,0.39,0.45
5989.27,0.60,-3.38,0.46
5989.28,0.60,-5.29,0.47
5989.29,0.60,0.28,0.46
5989.30,0.60,0.23,0.43
5989.31,0.60,0.18,0.40
5989.32,0.60,0.12,0.36
5989.33,0.60,0.06,0.32
5989.34,0.60,0.01,0.28
5989.35,0.60,-0.05,0.21
5989.36,0.60,-0.11,0.16
5989.37,0.60,-0.15,0.13
5989.38,0.60,-0.18,0.09
5989.39,0.60,-0.23,0.04
5989.40,0.60,-0.29,0.00
