time (s), (volts), (volts), (volts)
5449.01,0.60,0.17,0.27
5449.02,0.60,0.15,0.27
5449.03,0.60,0.11,0.26
5449.04,0.60,0.07,0.24
5449.05,0.60,0.04,0.22
5449.06,0.60,0.01,0.19
5449.07,0.60,-0.02,0.17
5449.08,0.60,-0.05,0.13
5449.09,0.60,-0.08,0.10
5449.10,0.60,-0.09,0.07
5449.11,0.60,-0.10,0.04
5449.12,0.60,-0.12,0.01
5449.13,0.60,-0.14,-0.01
5449.14,0.60,-0.16,-0.04
5449.15,0.60,-0.18,-0.06
5449.16,0.60,-0.19,-0.08
5449.17,0.60,-0.19,-0.10
5449.18,0.60,-0.20,-0.11
5449.19,0.60,-0.20,-0.12
5449.20,0.60,-0.20,-0.13
5449.21,0.60,-0.19,-0.14
5449.22,0.60,-0.18,-0.15
5449.23,0.60,-0.17,-0.15
5449.24,0.60,-0.16,-0.15
5449.25,0.60,-0.13,-0.15
5449.26,0.60,-0.11,-0.15
5449.27,0.60,-0.09,-0.15
5449.28,0.60,-0.07,-0.15
5449.29,0.60,-0.04,-0.14
5449.30,0.60,-0.01,-0.13
5449.31,0.60,0.02,-0.12
5449.32,0.60,0.05,-0.11
5449.33,0.60,0.09,-0.09
5449.34,0.60,0.12,-0.07
5449.35,0.60,0.15,-0.05
5449.36,0.60,0.18,-0.03
5449.37,0.60,0.20,-0.01
5449.38,0.60,0.22,0.02
5449.39,0.60,0.25,0.04
5449.40,0.60,0.26,0.07
5449.41,0.60,0.27,0.10
5449.42,0.60,0.27,0.13
5449.43,0.60,0.28,0.15
5449.44,0.60,0.28,0.18
5449.45,0.60,0.27,0.21
5449.46,0.60,0.26,0.23
5449.47,0.60,0.25,0.25
5449.48,0.60,0.24,0.26
5449.49,0.60,0.22,0.27
5449.50,0.60,0.20,0.28
5449.51,0.60,0.18,0.28
5449.52,0.60,0.15,0.27
5449.53,0.60,0.12,0.26
5449.54,0.60,0.08,0.24
5449.55,0.60,0.04,0.22
5449.56,0.60,0.02,0.19
5449.57,0.60,-0.01,0.16
5449.58,0.60,-0.04,0.14
5449.59,0.60,-0.07,0.11
5449.60,0.60,-0.09,0.07
5449.61,0.60,-0.09,0.04
5449.62,0.60,-0.11,0.02
5449.63,0.60,-0.13,-0.01
5449.64,0.60,-0.15,-0.04
5449.65,0.60,-0.16,-0.06
5449.66,0.60,-0.18,-0.08
5449.67,0.60,-0.18,-0.09
5449.68,0.60,-0.19,-0.11
5449.69,0.60,-0.19,-0.12
5449.70,0.60,-0.19,-0.13
5449.71,0.60,-0.18,-0.14
5449.72,0.60,-0.17,-0.15
5449.73,0.60,-0.16,-0.15
5449.74,0.60,-0.15,-0.15
5449.75,0.60,-0.12,-0.16
5449.76,0.60,-0.11,-0.15
5449.77,0.60,-0.08,-0.15
5449.78,0.60,-0.06,-0.15
5449.79,0.60,-0.03,-0.14
5449.80,0.60,0.00,-0.13
5449.81,0.60,0.03,-0.12
5449.82,0.60,0.06,-0.10
5449.83,0.60,0.09,-0.09
5449.84,0.60,0.12,-0.07
5449.85,0.60,0.15,-0.05
5449.86,0.60,0.18,-0.03
5449.87,0.60,0.20,0.00
5449.88,0.60,0.22,0.02
5449.89,0.60,0.24,0.05
5449.90,0.60,0.25,0.08
5449.91,0.60,0.27,0.10
5449.92,0.60,0.27,0.13
5449.93,0.60,0.27,0.16
5449.94,0.60,0.27,0.19
5449.95,0.60,0.27,0.21
5449.96,0.60,0.26,0.23
5449.97,0.60,0.24,0.25
5449.98,0.60,0.23,0.27
5449.99,0.60,0.21,0.28
5450.00,0.60,0.19,0.28
5450.01,0.60,0.17,0.28
5450.02,0.60,0.15,0.27
5450.03,0.60,0.11,0.26
5450.04,0.60,0.06,0.24
5450.05,0.60,0.04,0.22
5450.06,0.60,0.01,0.19
5450.07,0.60,-0.02,0.17
5450.08,0.60,-0.05,0.14
5450.09,0.60,-0.08,0.11
5450.10,0.60,-0.10,0.08
5450.11,0.60,-0.10,0.04
5450.12,0.60,-0.12,0.01
5450.13,0.60,-0.14,-0.01
5450.14,0.60,-0.15,-0.04
5450.15,0.60,-0.17,-0.06
5450.16,0.60,-0.18,-0.08
5450.17,0.60,-0.19,-0.10
5450.18,0.60,-0.19,-0.11
5450.19,0.60,-0.19,-0.13
5450.20,0.60,-0.19,-0.14
5450.21,0.60,-0.19,-0.14
5450.22,0.60,-0.17,-0.15
5450.23,0.60,-0.16,-0.16
5450.24,0.60,-0.15,-0.16
5450.25,0.60,-0.13,-0.16
5450.26,0.60,-0.10,-0.16
5450.27,0.60,-0.09,-0.16
5450.28,0.60,-0.06,-0.15
5450.29,0.60,-0.03,-0.14
5450.30,0.60,0.00,-0.14
5450.31,0.60,0.03,-0.12
5450.32,0.60,0.06,-0.11
5450.33,0.60,0.09,-0.09
5450.34,0.60,0.12,-0.07
5450.35,0.60,0.15,-0.05
5450.36,0.60,0.18,-0.03
5450.37,0.60,0.20,0.00
5450.38,0.60,0.22,0.02
5450.39,0.60,0.24,0.05
5450.40,0.60,0.25,0.08
5450.41,0.60,0.26,0.10
5450.42,0.60,0.27,0.14
5450.43,0.60,0.27,0.17
5450.44,0.60,0.27,0.19
5450.45,0.60,0.26,0.22
5450.46,0.60,0.26,0.24
5450.47,0.60,0.24,0.26
5450.48,0.60,0.23,0.27
5450.49,0.60,0.21,0.29
5450.50,0.60,0.19,0.29
5450.51,0.60,0.17,0.29
5450.52,0.60,0.14,0.28
5450.53,0.60,0.10,0.27
5450.54,0.60,0.06,0.25
5450.55,0.60,0.03,0.23
5450.56,0.60,0.01,0.20
5450.57,0.60,-0.03,0.17
5450.58,0.60,-0.05,0.14
5450.59,0.60,-0.08,0.11
5450.60,0.60,-0.10,0.08
5450.61,0.60,-0.10,0.05
5450.62,0.60,-0.12,0.02
5450.63,0.60,-0.14,-0.01
5450.64,0.60,-0.16,-0.04
5450.65,0.60,-0.17,-0.06
5450.66,0.60,-0.18,-0.08
5450.67,0.60,-0.19,-0.10
5450.68,0.60,-0.19,-0.11
5450.69,0.59,-0.19,-0.13
5450.70,0.60,-0.19,-0.14
5450.71,0.60,-0.19,-0.14
5450.72,0.60,-0.18,-0.15
5450.73,0.60,-0.17,-0.15
5450.74,0.60,-0.15,-0.16
5450.75,0.60,-0.13,-0.15
5450.76,0.60,-0.11,-0.15
5450.77,0.60,-0.09,-0.15
5450.78,0.60,-0.06,-0.15
5450.79,0.60,-0.04,-0.15
5450.80,0.60,-0.01,-0.14
5450.81,0.60,0.02,-0.12
5450.82,0.60,0.06,-0.11
5450.83,0.60,0.08,-0.09
5450.84,0.60,0.12,-0.07
5450.85,0.60,0.15,-0.05
5450.86,0.60,0.18,-0.03
5450.87,0.60,0.20,-0.01
5450.88,0.60,0.22,0.02
5450.89,0.60,0.24,0.05
5450.90,0.60,0.25,0.08
5450.91,0.60,0.26,0.10
5450.92,0.60,0.27,0.13
5450.93,0.60,0.28,0.16
5450.94,0.60,0.27,0.19
5450.95,0.60,0.27,0.22
5450.96,0.60,0.26,0.24
5450.97,0.60,0.25,0.26
5450.98,0.60,0.23,0.27
5450.99,0.60,0.22,0.28
5451.00,0.60,0.20,0.29
5451.01,0.60,0.17,0.28
5451.02,0.60,0.13,0.28
5451.03,0.60,0.11,0.26
5451.04,0.60,0.07,0.25
5451.05,0.60,0.04,0.22
5451.06,0.60,0.01,0.20
5451.07,0.60,-0.02,0.17
5451.08,0.59,-0.04,0.14
5451.09,0.60,-0.07,0.11
5451.10,0.60,-0.09,0.08
5451.11,0.60,-0.10,0.05
5451.12,0.60,-0.11,0.02
5451.13,0.60,-0.13,-0.01
5451.14,0.60,-0.15,-0.04
5451.15,0.60,-0.17,-0.06
5451.16,0.60,-0.18,-0.08
5451.17,0.60,-0.19,-0.10
5451.18,0.60,-0.19,-0.11
5451.19,0.60,-0.19,-0.12
5451.20,0.60,-0.19,-0.14
5451.21,0.60,-0.19,-0.15
5451.22,0.60,-0.18,-0.15
5451.23,0.60,-0.17,-0.15
5451.24,0.60,-0.15,-0.16
5451.25,0.60,-0.13,-0.16
5451.26,0.60,-0.11,-0.16
5451.27,0.60,-0.09,-0.16
5451.28,0.60,-0.07,-0.15
5451.29,0.60,-0.03,-0.15
5451.30,0.60,-0.01,-0.13
5451.31,0.60,0.02,-0.12
5451.32,0.60,0.05,-0.11
5451.33,0.60,0.09,-0.10
5451.34,0.60,0.12,-0.08
5451.35,0.60,0.15,-0.06
5451.36,0.60,0.18,-0.03
5451.37,0.60,0.20,-0.01
5451.38,0.60,0.22,0.02
5451.39,0.60,0.24,0.04
5451.40,0.60,0.26,0.07
5451.41,0.60,0.27,0.10
5451.42,0.60,0.28,0.13
5451.43,0.60,0.28,0.15
5451.44,0.60,0.28,0.18
5451.45,0.60,0.27,0.21
5451.46,0.60,0.27,0.23
5451.47,0.60,0.25,0.25
5451.48,0.60,0.24,0.26
5451.49,0.59,0.22,0.27
5451.50,0.60,0.20,0.28
5451.51,0.60,0.18,0.27
5451.52,0.60,0.15,0.27
5451.53,0.60,0.10,0.25
5451.54,0.59,0.08,0.24
5451.55,0.60,0.05,0.22
5451.56,0.60,0.02,0.19
5451.57,0.60,-0.01,0.16
5451.58,0.60,-0.04,0.13
5451.59,0.60,-0.07,0.10
5451.60,0.60,-0.09,0.07
5451.61,0.60,-0.11,0.04
5451.62,0.60,-0.11,0.01
5451.63,0.60,-0.13,-0.02
5451.64,0.60,-0.15,-0.04
5451.65,0.60,-0.16,-0.06
5451.66,0.60,-0.17,-0.08
5451.67,0.60,-0.18,-0.10
5451.68,0.60,-0.19,-0.11
5451.69,0.60,-0.19,-0.12
5451.70,0.60,-0.19,-0.14
5451.71,0.60,-0.18,-0.14
5451.72,0.60,-0.18,-0.15
5451.73,0.60,-0.17,-0.15
5451.74,0.60,-0.15,-0.16
5451.75,0.60,-0.13,-0.16
5451.76,0.60,-0.11,-0.16
5451.77,0.60,-0.09,-0.15
5451.78,0.60,-0.07,-0.14
5451.79,0.60,-0.04,-0.14
5451.80,0.60,-0.01,-0.13
5451.81,0.60,0.02,-0.12
5451.82,0.60,0.05,-0.11
5451.83,0.60,0.09,-0.09
5451.84,0.60,0.11,-0.07
5451.85,0.60,0.15,-0.05
5451.86,0.60,0.17,-0.03
5451.87,0.60,0.20,0.00
5451.88,0.60,0.22,0.02
5451.89,0.60,0.24,0.05
5451.90,0.60,0.26,0.07
5451.91,0.60,0.27,0.10
5451.92,0.60,0.27,0.13
5451.93,0.60,0.28,0.16
5451.94,0.60,0.28,0.19
5451.95,0.60,0.27,0.21
5451.96,0.60,0.26,0.24
5451.97,0.60,0.25,0.26
5451.98,0.60,0.24,0.27
5451.99,0.59,0.22,0.28
5452.00,0.60,0.20,0.28
5452.01,0.60,0.18,0.28
5452.02,0.60,0.16,0.27
5452.03,0.60,0.12,0.26
5452.04,0.60,0.08,0.24
5452.05,0.60,0.05,0.22
5452.06,0.60,0.02,0.19
5452.07,0.60,-0.01,0.16
5452.08,0.60,-0.03,0.13
5452.09,0.60,-0.06,0.10
5452.10,0.60,-0.08,0.07
5452.11,0.60,-0.09,0.04
5452.12,0.59,-0.11,0.01
5452.13,0.60,-0.13,-0.02
5452.14,0.60,-0.15,-0.04
5452.15,0.60,-0.16,-0.06
5452.16,0.59,-0.17,-0.08
5452.17,0.60,-0.18,-0.10
5452.18,0.60,-0.19,-0.11
5452.19,0.60,-0.19,-0.12
5452.20,0.60,-0.19,-0.13
5452.21,0.60,-0.19,-0.14
5452.22,0.60,-0.18,-0.15
5452.23,0.60,-0.17,-0.15
5452.24,0.59,-0.15,-0.15
5452.25,0.59,-0.13,-0.15
5452.26,0.60,-0.11,-0.15
5452.27,0.60,-0.09,-0.14
5452.28,0.60,-0.06,-0.14
5452.29,0.60,-0.04,-0.14
5452.30,0.60,-0.01,-0.13
5452.31,0.60,0.02,-0.12
5452.32,0.60,0.05,-0.10
5452.33,0.60,0.09,-0.09
5452.34,0.60,0.12,-0.07
5452.35,0.60,0.14,-0.05
5452.36,0.60,0.17,-0.03
5452.37,0.60,0.20,-0.01
5452.38,0.60,0.22,0.02
5452.39,0.60,0.24,0.04
5452.40,0.60,0.25,0.07
5452.41,0.60,0.26,0.10
5452.42,0.60,0.27,0.13
5452.43,0.60,0.27,0.16
5452.44,0.60,0.27,0.18
5452.45,0.60,0.27,0.21
5452.46,0.60,0.26,0.23
5452.47,0.60,0.25,0.25
5452.48,0.60,0.23,0.27
5452.49,0.60,0.22,0.28
5452.50,0.60,0.20,0.28
5452.51,0.60,0.17,0.28
5452.52,0.60,0.15,0.27
5452.53,0.59,0.10,0.26
5452.54,0.60,0.07,0.24
5452.55,0.60,0.04,0.22
5452.56,0.60,0.01,0.19
5452.57,0.60,-0.01,0.16
5452.58,0.60,-0.04,0.13
5452.59,0.60,-0.07,0.10
5452.60,0.60,-0.09,0.07
5452.61,0.60,-0.09,0.04
5452.62,0.60,-0.11,0.01
5452.63,0.60,-0.13,-0.02
5452.64,0.60,-0.15,-0.04
5452.65,0.60,-0.16,-0.06
5452.66,0.60,-0.17,-0.08
5452.67,0.60,-0.18,-0.10
5452.68,0.60,-0.19,-0.11
5452.69,0.60,-0.19,-0.12
5452.70,0.60,-0.18,-0.13
5452.71,0.60,-0.18,-0.14
5452.72,0.60,-0.17,-0.14
5452.73,0.60,-0.16,-0.15
5452.74,0.60,-0.15,-0.15
5452.75,0.60,-0.13,-0.15
5452.76,0.60,-0.11,-0.15
5452.77,0.60,-0.09,-0.15
5452.78,0.60,-0.06,-0.14
5452.79,0.60,-0.04,-0.14
5452.80,0.60,-0.01,-0.13
5452.81,0.60,0.02,-0.12
5452.82,0.60,0.05,-0.11
5452.83,0.60,0.08,-0.09
5452.84,0.60,0.11,-0.07
5452.85,0.60,0.14,-0.05
5452.86,0.60,0.17,-0.03
5452.87,0.60,0.19,-0.01
5452.88,0.60,0.22,0.01
5452.89,0.59,0.24,0.04
5452.90,0.60,0.25,0.07
5452.91,0.60,0.26,0.09
5452.92,0.60,0.26,0.12
5452.93,0.60,0.27,0.15
5452.94,0.60,0.27,0.18
5452.95,0.60,0.26,0.21
5452.96,0.60,0.26,0.23
5452.97,0.60,0.25,0.25
5452.98,0.60,0.23,0.26
5452.99,0.60,0.22,0.27
5453.00,0.60,0.19,0.28
5453.01,0.60,0.18,0.28
5453.02,0.60,0.15,0.27
5453.03,0.60,0.12,0.25
5453.04,0.60,0.07,0.24
5453.05,0.60,0.05,0.22
5453.06,0.60,0.02,0.19
5453.07,0.60,-0.01,0.16
5453.08,0.60,-0.04,0.13
5453.09,0.60,-0.07,0.10
5453.10,0.60,-0.09,0.07
5453.11,0.60,-0.09,0.04
5453.12,0.60,-0.11,0.01
5453.13,0.60,-0.13,-0.02
5453.14,0.60,-0.15,-0.05
5453.15,0.59,-0.16,-0.07
5453.16,0.60,-0.18,-0.09
5453.17,0.60,-0.18,-0.10
5453.18,0.60,-0.19,-0.12
5453.19,0.59,-0.19,-0.13
5453.20,0.60,-0.19,-0.14
5453.21,0.60,-0.18,-0.14
5453.22,0.60,-0.17,-0.15
5453.23,0.60,-0.16,-0.15
5453.24,0.60,-0.15,-0.16
5453.25,0.60,-0.13,-0.16
5453.26,0.60,-0.11,-0.15
5453.27,0.60,-0.09,-0.15
5453.28,0.60,-0.06,-0.15
5453.29,0.60,-0.03,-0.14
5453.30,0.60,-0.01,-0.13
5453.31,0.60,0.03,-0.12
5453.32,0.60,0.05,-0.10
5453.33,0.60,0.09,-0.09
5453.34,0.60,0.12,-0.07
5453.35,0.60,0.15,-0.05
5453.36,0.60,0.17,-0.03
5453.37,0.60,0.20,0.00
5453.38,0.60,0.22,0.02
5453.39,0.60,0.24,0.04
5453.40,0.60,0.25,0.07
5453.41,0.60,0.27,0.10
5453.42,0.60,0.27,0.13
5453.43,0.60,0.28,0.15
5453.44,0.60,0.27,0.18
5453.45,0.60,0.27,0.21
5453.46,0.60,0.26,0.23
5453.47,0.60,0.25,0.25
5453.48,0.60,0.24,0.26
5453.49,0.60,0.22,0.27
5453.50,0.60,0.20,0.28
5453.51,0.60,0.18,0.28
5453.52,0.60,0.16,0.27
5453.53,0.60,0.14,0.26
5453.54,0.60,0.05,0.24
5453.55,0.60,0.05,0.22
5453.56,0.60,0.01,0.19
5453.57,0.60,-0.01,0.16
5453.58,0.60,-0.04,0.13
5453.59,0.60,-0.07,0.10
5453.60,0.60,-0.09,0.07
5453.61,0.59,-0.11,0.04
5453.62,0.60,-0.11,0.01
5453.63,0.60,-0.13,-0.02
5453.64,0.60,-0.15,-0.04
5453.65,0.60,-0.16,-0.06
5453.66,0.60,-0.18,-0.08
5453.67,0.60,-0.18,-0.10
5453.68,0.60,-0.19,-0.11
5453.69,0.60,-0.19,-0.12
5453.70,0.60,-0.19,-0.14
5453.71,0.60,-0.18,-0.14
5453.72,0.60,-0.18,-0.15
5453.73,0.60,-0.17,-0.15
5453.74,0.59,-0.15,-0.15
5453.75,0.60,-0.13,-0.15
5453.76,0.60,-0.12,-0.16
5453.77,0.60,-0.09,-0.15
5453.78,0.60,-0.07,-0.15
5453.79,0.60,-0.04,-0.14
5453.80,0.60,-0.01,-0.13
5453.81,0.60,0.02,-0.12
5453.82,0.60,0.05,-0.10
5453.83,0.60,0.09,-0.09
5453.84,0.60,0.12,-0.07
5453.85,0.60,0.15,-0.05
5453.86,0.60,0.17,-0.03
5453.87,0.60,0.20,0.00
5453.88,0.60,0.22,0.02
5453.89,0.60,0.24,0.05
5453.90,0.60,0.26,0.07
5453.91,0.60,0.27,0.10
5453.92,0.60,0.28,0.13
5453.93,0.60,0.28,0.16
5453.94,0.60,0.28,0.18
5453.95,0.60,0.27,0.21
5453.96,0.60,0.27,0.23
5453.97,0.60,0.25,0.25
5453.98,0.60,0.24,0.26
5453.99,0.60,0.22,0.27
5454.00,0.60,0.21,0.28
5454.01,0.60,0.18,0.28
5454.02,0.60,0.17,0.27
5454.03,0.60,0.10,0.26
5454.04,0.60,0.07,0.24
5454.05,0.60,0.05,0.22
5454.06,0.60,0.02,0.19
5454.07,0.60,-0.01,0.16
5454.08,0.60,-0.04,0.13
5454.09,0.60,-0.07,0.10
5454.10,0.60,-0.10,0.07
5454.11,0.60,-0.12,0.04
5454.12,0.60,-0.12,0.01
5454.13,0.60,-0.14,-0.02
5454.14,0.60,-0.15,-0.04
5454.15,0.60,-0.17,-0.06
5454.16,0.60,-0.18,-0.09
5454.17,0.60,-0.19,-0.10
5454.18,0.60,-0.19,-0.11
5454.19,0.60,-0.20,-0.13
5454.20,0.60,-0.20,-0.14
5454.21,0.59,-0.19,-0.15
5454.22,0.60,-0.18,-0.15
5454.23,0.60,-0.17,-0.15
5454.24,0.60,-0.16,-0.16
5454.25,0.60,-0.14,-0.16
5454.26,0.60,-0.12,-0.16
5454.27,0.60,-0.09,-0.15
5454.28,0.60,-0.07,-0.15
5454.29,0.60,-0.04,-0.14
5454.30,0.60,-0.01,-0.13
5454.31,0.60,0.02,-0.12
5454.32,0.60,0.05,-0.11
5454.33,0.60,0.08,-0.09
5454.34,0.60,0.11,-0.07
5454.35,0.60,0.14,-0.05
5454.36,0.60,0.17,-0.03
5454.37,0.60,0.20,-0.01
5454.38,0.60,0.22,0.02
5454.39,0.60,0.24,0.05
5454.40,0.60,0.25,0.07
5454.41,0.60,0.27,0.10
5454.42,0.60,0.28,0.13
5454.43,0.60,0.28,0.16
5454.44,0.60,0.28,0.18
5454.45,0.60,0.28,0.21
5454.46,0.60,0.27,0.23
5454.47,0.60,0.26,0.25
5454.48,0.60,0.24,0.27
5454.49,0.60,0.23,0.28
5454.50,0.60,0.21,0.28
5454.51,0.60,0.19,0.28
5454.52,0.60,0.16,0.27
5454.53,0.60,0.15,0.26
5454.54,0.60,0.06,0.24
5454.55,0.60,0.05,0.22
5454.56,0.60,0.02,0.19
5454.57,0.60,-0.01,0.16
5454.58,0.60,-0.04,0.13
5454.59,0.60,-0.06,0.10
5454.60,0.60,-0.09,0.07
5454.61,0.60,-0.10,0.04
5454.62,0.60,-0.11,0.01
5454.63,0.60,-0.13,-0.02
5454.64,0.60,-0.15,-0.04
5454.65,0.60,-0.16,-0.06
5454.66,0.60,-0.18,-0.08
5454.67,0.60,-0.19,-0.10
5454.68,0.60,-0.19,-0.11
5454.69,0.60,-0.19,-0.12
5454.70,0.60,-0.19,-0.13
5454.71,0.60,-0.19,-0.14
5454.72,0.60,-0.18,-0.15
5454.73,0.60,-0.17,-0.15
5454.74,0.60,-0.16,-0.16
5454.75,0.60,-0.14,-0.16
5454.76,0.60,-0.12,-0.16
5454.77,0.60,-0.09,-0.15
5454.78,0.60,-0.07,-0.15
5454.79,0.60,-0.04,-0.14
5454.80,0.59,-0.01,-0.14
5454.81,0.60,0.02,-0.12
5454.82,0.60,0.05,-0.11
5454.83,0.60,0.08,-0.09
5454.84,0.60,0.11,-0.08
5454.85,0.60,0.15,-0.06
5454.86,0.60,0.17,-0.04
5454.87,0.60,0.20,-0.01
5454.88,0.60,0.22,0.01
5454.89,0.60,0.24,0.04
5454.90,0.60,0.26,0.07
5454.91,0.60,0.27,0.10
5454.92,0.60,0.28,0.13
5454.93,0.60,0.28,0.16
5454.94,0.60,0.28,0.18
5454.95,0.60,0.28,0.21
5454.96,0.60,0.27,0.23
5454.97,0.60,0.26,0.25
5454.98,0.60,0.25,0.27
5454.99,0.60,0.23,0.28
5455.00,0.60,0.21,0.28
5455.01,0.60,0.19,0.28
5455.02,0.60,0.16,0.28
5455.03,0.60,0.14,0.27
5455.04,0.60,0.09,0.25
5455.05,0.60,0.06,0.22
5455.06,0.59,0.03,0.20
5455.07,0.60,0.00,0.17
5455.08,0.60,-0.03,0.14
5455.09,0.60,-0.06,0.11
5455.10,0.60,-0.08,0.08
5455.11,0.60,-0.09,0.05
5455.12,0.60,-0.10,0.02
5455.13,0.60,-0.12,-0.01
5455.14,0.60,-0.14,-0.04
5455.15,0.60,-0.16,-0.06
5455.16,0.60,-0.17,-0.08
5455.17,0.60,-0.18,-0.09
5455.18,0.59,-0.19,-0.11
5455.19,0.60,-0.19,-0.12
5455.20,0.60,-0.19,-0.13
5455.21,0.60,-0.18,-0.14
5455.22,0.59,-0.18,-0.15
5455.23,0.60,-0.17,-0.15
5455.24,0.60,-0.15,-0.15
5455.25,0.60,-0.13,-0.16
5455.26,0.59,-0.12,-0.16
5455.27,0.60,-0.08,-0.15
5455.28,0.60,-0.07,-0.15
5455.29,0.60,-0.04,-0.14
5455.30,0.60,-0.01,-0.14
5455.31,0.60,0.02,-0.12
5455.32,0.60,0.05,-0.11
5455.33,0.60,0.08,-0.10
5455.34,0.60,0.11,-0.08
5455.35,0.60,0.14,-0.06
5455.36,0.60,0.17,-0.04
5455.37,0.60,0.20,-0.01
5455.38,0.60,0.22,0.01
5455.39,0.60,0.24,0.04
5455.40,0.60,0.25,0.07
5455.41,0.60,0.26,0.10
5455.42,0.59,0.27,0.12
5455.43,0.60,0.28,0.15
5455.44,0.60,0.27,0.18
5455.45,0.60,0.27,0.21
5455.46,0.60,0.26,0.23
5455.47,0.60,0.25,0.25
5455.48,0.60,0.24,0.27
5455.49,0.60,0.22,0.28
5455.50,0.60,0.21,0.28
5455.51,0.60,0.18,0.28
5455.52,0.60,0.16,0.27
5455.53,0.60,0.12,0.26
5455.54,0.60,0.08,0.25
5455.55,0.60,0.04,0.22
5455.56,0.60,0.02,0.20
5455.57,0.60,-0.01,0.17
5455.58,0.59,-0.03,0.14
5455.59,0.60,-0.06,0.11
5455.60,0.60,-0.08,0.07
5455.61,0.60,-0.09,0.05
5455.62,0.60,-0.10,0.01
5455.63,0.60,-0.13,-0.01
5455.64,0.60,-0.14,-0.04
5455.65,0.60,-0.16,-0.06
5455.66,0.60,-0.17,-0.08
5455.67,0.60,-0.18,-0.09
5455.68,0.60,-0.18,-0.11
5455.69,0.60,-0.19,-0.12
5455.70,0.60,-0.19,-0.13
5455.71,0.60,-0.19,-0.14
5455.72,0.59,-0.18,-0.15
5455.73,0.60,-0.17,-0.15
5455.74,0.60,-0.15,-0.15
5455.75,0.60,-0.13,-0.16
5455.76,0.60,-0.11,-0.16
5455.77,0.60,-0.10,-0.15
5455.78,0.60,-0.07,-0.15
5455.79,0.60,-0.04,-0.14
5455.80,0.60,-0.02,-0.13
5455.81,0.60,0.01,-0.12
5455.82,0.60,0.05,-0.11
5455.83,0.60,0.08,-0.10
5455.84,0.60,0.11,-0.08
5455.85,0.60,0.14,-0.06
5455.86,0.60,0.17,-0.04
5455.87,0.60,0.19,-0.01
5455.88,0.60,0.22,0.01
5455.89,0.60,0.24,0.04
5455.90,0.60,0.25,0.07
5455.91,0.60,0.27,0.10
5455.92,0.60,0.27,0.12
5455.93,0.60,0.28,0.16
5455.94,0.60,0.28,0.18
5455.95,0.60,0.28,0.21
5455.96,0.60,0.27,0.24
5455.97,0.60,0.26,0.26
5455.98,0.60,0.24,0.27
5455.99,0.59,0.22,0.28
5456.00,0.60,0.21,0.29
5456.01,0.60,0.18,0.29
5456.02,0.60,0.16,0.28
5456.03,0.60,0.13,0.27
5456.04,0.60,0.08,0.25
5456.05,0.60,0.05,0.22
5456.06,0.60,0.02,0.20
5456.07,0.60,0.00,0.17
5456.08,0.60,-0.04,0.14
5456.09,0.60,-0.06,0.11
5456.10,0.60,-0.07,0.07
5456.11,0.60,-0.08,0.04
5456.12,0.60,-0.11,0.02
5456.13,0.60,-0.13,-0.01
5456.14,0.60,-0.14,-0.04
5456.15,0.60,-0.16,-0.06
5456.16,0.60,-0.17,-0.08
5456.17,0.60,-0.18,-0.09
5456.18,0.60,-0.19,-0.11
5456.19,0.59,-0.18,-0.12
5456.20,0.60,-0.18,-0.13
5456.21,0.60,-0.18,-0.14
5456.22,0.60,-0.18,-0.14
5456.23,0.60,-0.16,-0.15
5456.24,0.60,-0.15,-0.15
5456.25,0.60,-0.13,-0.15
5456.26,0.60,-0.11,-0.15
5456.27,0.60,-0.09,-0.15
5456.28,0.60,-0.06,-0.14
5456.29,0.60,-0.04,-0.14
5456.30,0.60,-0.02,-0.13
5456.31,0.59,0.02,-0.12
5456.32,0.60,0.05,-0.11
5456.33,0.60,0.08,-0.09
5456.34,0.60,0.11,-0.07
5456.35,0.60,0.14,-0.05
5456.36,0.60,0.16,-0.03
5456.37,0.60,0.19,-0.01
5456.38,0.60,0.21,0.01
5456.39,0.60,0.23,0.04
5456.40,0.60,0.25,0.07
5456.41,0.60,0.26,0.10
5456.42,0.60,0.27,0.13
5456.43,0.60,0.27,0.16
5456.44,0.60,0.27,0.18
5456.45,0.60,0.27,0.21
5456.46,0.60,0.26,0.24
5456.47,0.60,0.25,0.26
5456.48,0.60,0.24,0.27
5456.49,0.60,0.22,0.28
5456.50,0.60,0.20,0.29
5456.51,0.60,0.18,0.29
5456.52,0.60,0.16,0.28
5456.53,0.60,0.11,0.27
5456.54,0.60,0.07,0.25
5456.55,0.60,0.05,0.22
5456.56,0.60,0.02,0.20
5456.57,0.60,0.00,0.17
5456.58,0.60,-0.03,0.14
5456.59,0.60,-0.06,0.11
5456.60,0.60,-0.09,0.07
5456.61,0.60,-0.09,0.04
5456.62,0.60,-0.10,0.02
5456.63,0.60,-0.13,-0.01
5456.64,0.60,-0.15,-0.04
5456.65,0.60,-0.16,-0.06
5456.66,0.60,-0.17,-0.08
5456.67,0.60,-0.18,-0.10
5456.68,0.60,-0.19,-0.11
5456.69,0.60,-0.19,-0.12
5456.70,0.60,-0.19,-0.13
5456.71,0.60,-0.18,-0.14
5456.72,0.60,-0.18,-0.14
5456.73,0.60,-0.17,-0.15
5456.74,0.60,-0.16,-0.15
5456.75,0.60,-0.14,-0.15
5456.76,0.60,-0.12,-0.15
5456.77,0.60,-0.10,-0.15
