time (s), (volts), (volts), (volts)
5867.50,0.60,-0.28,-0.11
5867.51,0.60,-0.28,-0.14
5867.52,0.60,-0.28,-0.16
5867.53,0.60,-0.27,-0.18
5867.54,0.60,-0.26,-0.20
5867.55,0.60,-0.25,-0.22
5867.56,0.60,-0.23,-0.23
5867.57,0.60,-0.21,-0.24
5867.58,0.60,-0.19,-0.24
5867.59,0.60,-0.16,-0.24
5867.60,0.60,-0.13,-0.24
5867.61,0.60,-0.10,-0.23
5867.62,0.60,-0.07,-0.22
5867.63,0.60,-0.04,-0.20
5867.64,0.60,0.00,-0.18
5867.65,0.60,0.05,-0.15
5867.66,0.60,0.09,-0.12
5867.67,0.60,0.13,-0.09
5867.68,0.60,0.18,-0.06
5867.69,0.60,0.22,-0.03
5867.70,0.60,0.26,0.00
5867.71,0.60,0.29,0.04
5867.72,0.60,0.32,0.08
5867.73,0.60,0.34,0.11
5867.74,0.60,0.36,0.14
5867.75,0.60,0.37,0.18
5867.76,0.60,0.37,0.21
5867.77,0.60,0.37,0.24
5867.78,0.60,0.36,0.26
5867.79,0.60,0.33,0.28
5867.80,0.60,0.31,0.30
5867.81,0.60,0.29,0.32
5867.82,0.60,0.27,0.33
5867.83,0.60,0.24,0.34
5867.84,0.60,0.22,0.34
5867.85,0.60,0.19,0.34
5867.86,0.60,0.16,0.32
5867.87,0.60,0.12,0.31
5867.88,0.60,0.09,0.28
5867.89,0.60,0.06,0.26
5867.90,0.60,0.05,0.22
5867.91,0.60,0.01,0.18
5867.92,0.60,-0.02,0.15
5867.93,0.60,-0.06,0.12
5867.94,0.60,-0.12,0.08
5867.95,0.60,-0.19,0.04
5867.96,0.60,-0.22,0.00
5867.97,0.60,-0.23,-0.03
5867.98,0.60,-0.24,-0.06
5867.99,0.60,-0.26,-0.09
5868.00,0.60,-0.27,-0.11
5868.01,0.60,-0.28,-0.14
5868.02,0.60,-0.28,-0.16
5868.03,0.60,-0.27,-0.18
5868.04,0.60,-0.26,-0.20
5868.05,0.60,-0.24,-0.22
5868.06,0.60,-0.23,-0.23
5868.07,0.60,-0.21,-0.24
5868.08,0.60,-0.19,-0.24
5868.09,0.60,-0.17,-0.25
5868.10,0.60,-0.14,-0.24
5868.11,0.60,-0.11,-0.23
5868.12,0.60,-0.08,-0.22
5868.13,0.60,-0.04,-0.20
5868.14,0.60,0.00,-0.18
5868.15,0.60,0.04,-0.15
5868.16,0.60,0.09,-0.12
5868.17,0.60,0.13,-0.10
5868.18,0.60,0.18,-0.06
5868.19,0.60,0.22,-0.03
5868.20,0.60,0.26,0.00
5868.21,0.60,0.29,0.04
5868.22,0.60,0.32,0.08
5868.23,0.60,0.34,0.11
5868.24,0.60,0.36,0.14
5868.25,0.60,0.37,0.18
5868.26,0.60,0.38,0.20
5868.27,0.60,0.38,0.23
5868.28,0.60,0.37,0.26
5868.29,0.60,0.34,0.28
5868.30,0.60,0.31,0.30
5868.31,0.60,0.29,0.31
5868.32,0.60,0.27,0.32
5868.33,0.60,0.24,0.33
5868.34,0.60,0.22,0.34
5868.35,0.60,0.18,0.33
5868.36,0.60,0.16,0.32
5868.37,0.60,0.12,0.31
5868.38,0.60,0.09,0.28
5868.39,0.60,0.05,0.26
5868.40,0.60,0.04,0.23
5868.41,0.60,0.01,0.19
5868.42,0.60,-0.03,0.16
5868.43,0.60,-0.08,0.12
5868.44,0.60,-0.15,0.08
5868.45,0.60,-0.19,0.04
5868.46,0.60,-0.22,0.01
5868.47,0.60,-0.23,-0.03
5868.48,0.60,-0.25,-0.06
5868.49,0.60,-0.27,-0.09
5868.50,0.60,-0.28,-0.11
5868.51,0.60,-0.28,-0.14
5868.52,0.60,-0.28,-0.16
5868.53,0.60,-0.27,-0.18
5868.54,0.60,-0.26,-0.21
5868.55,0.60,-0.24,-0.22
5868.56,0.60,-0.23,-0.24
5868.57,0.60,-0.21,-0.24
5868.58,0.60,-0.18,-0.25
5868.59,0.60,-0.16,-0.25
5868.60,0.60,-0.13,-0.25
5868.61,0.60,-0.10,-0.24
5868.62,0.60,-0.07,-0.22
5868.63,0.60,-0.03,-0.20
5868.64,0.60,0.01,-0.18
5868.65,0.60,0.05,-0.16
5868.66,0.60,0.09,-0.13
5868.67,0.60,0.14,-0.10
5868.68,0.60,0.18,-0.07
5868.69,0.60,0.23,-0.04
5868.70,0.60,0.26,0.00
5868.71,0.60,0.30,0.03
5868.72,0.60,0.33,0.07
5868.73,0.60,0.34,0.10
5868.74,0.60,0.37,0.14
5868.75,0.60,0.37,0.17
5868.76,0.60,0.38,0.20
5868.77,0.60,0.38,0.23
5868.78,0.60,0.37,0.26
5868.79,0.60,0.34,0.28
5868.80,0.60,0.31,0.30
5868.81,0.60,0.30,0.32
5868.82,0.60,0.27,0.34
5868.83,0.60,0.25,0.33
5868.84,0.60,0.22,0.34
5868.85,0.60,0.19,0.33
5868.86,0.60,0.16,0.32
5868.87,0.60,0.12,0.31
5868.88,0.60,0.09,0.29
5868.89,0.60,0.05,0.26
5868.90,0.60,0.02,0.23
5868.91,0.60,-0.01,0.19
5868.92,0.60,-0.04,0.16
5868.93,0.60,-0.09,0.12
5868.94,0.60,-0.15,0.08
5868.95,0.60,-0.18,0.04
5868.96,0.60,-0.22,0.00
5868.97,0.60,-0.23,-0.03
5868.98,0.60,-0.24,-0.06
5868.99,0.60,-0.26,-0.09
5869.00,0.60,-0.27,-0.11
5869.01,0.60,-0.28,-0.14
5869.02,0.60,-0.27,-0.16
5869.03,0.60,-0.27,-0.18
5869.04,0.60,-0.26,-0.21
5869.05,0.60,-0.24,-0.22
5869.06,0.60,-0.23,-0.24
5869.07,0.60,-0.20,-0.24
5869.08,0.60,-0.18,-0.25
5869.09,0.60,-0.16,-0.25
5869.10,0.60,-0.13,-0.25
5869.11,0.60,-0.10,-0.24
5869.12,0.60,-0.07,-0.22
5869.13,0.60,-0.03,-0.21
5869.14,0.60,0.01,-0.19
5869.15,0.60,0.05,-0.16
5869.16,0.60,0.09,-0.13
5869.17,0.60,0.14,-0.10
5869.18,0.60,0.18,-0.07
5869.19,0.60,0.22,-0.04
5869.20,0.60,0.27,0.00
5869.21,0.60,0.30,0.03
5869.22,0.60,0.33,0.07
5869.23,0.60,0.35,0.10
5869.24,0.60,0.36,0.14
5869.25,0.60,0.38,0.17
5869.26,0.60,0.38,0.20
5869.27,0.60,0.38,0.23
5869.28,0.60,0.37,0.25
5869.29,0.60,0.34,0.28
5869.30,0.60,0.31,0.30
5869.31,0.60,0.29,0.31
5869.32,0.60,0.27,0.33
5869.33,0.60,0.24,0.33
5869.34,0.60,0.22,0.34
5869.35,0.60,0.19,0.34
5869.36,0.60,0.15,0.33
5869.37,0.60,0.12,0.31
5869.38,0.60,0.08,0.29
5869.39,0.60,0.05,0.26
5869.40,0.60,0.02,0.23
5869.41,0.60,-0.01,0.15
5869.42,0.60,-0.06,0.16
5869.43,0.60,-0.10,0.12
5869.44,0.60,-0.15,0.08
5869.45,0.60,-0.19,0.04
5869.46,0.60,-0.23,0.00
5869.47,0.60,-0.23,-0.03
5869.48,0.60,-0.25,-0.07
5869.49,0.60,-0.27,-0.09
5869.50,0.60,-0.28,-0.12
5869.51,0.60,-0.28,-0.15
5869.52,0.60,-0.28,-0.17
5869.53,0.60,-0.27,-0.19
5869.54,0.60,-0.26,-0.21
5869.55,0.60,-0.24,-0.22
5869.56,0.60,-0.23,-0.24
5869.57,0.60,-0.21,-0.25
5869.58,0.60,-0.18,-0.25
5869.59,0.60,-0.16,-0.25
5869.60,0.60,-0.13,-0.25
5869.61,0.60,-0.10,-0.24
5869.62,0.60,-0.07,-0.23
5869.63,0.60,-0.03,-0.21
5869.64,0.60,0.01,-0.19
5869.65,0.60,0.05,-0.16
5869.66,0.60,0.09,-0.13
5869.67,0.60,0.14,-0.10
5869.68,0.60,0.19,-0.07
5869.69,0.60,0.23,-0.04
5869.70,0.60,0.27,0.00
5869.71,0.60,0.30,0.03
5869.72,0.60,0.33,0.07
5869.73,0.60,0.35,0.10
5869.74,0.60,0.36,0.14
5869.75,0.60,0.38,0.17
5869.76,0.60,0.37,0.20
5869.77,0.60,0.38,0.23
5869.78,0.60,0.37,0.25
5869.79,0.60,0.33,0.28
5869.80,0.60,0.31,0.30
5869.81,0.60,0.29,0.31
5869.82,0.60,0.26,0.32
5869.83,0.60,0.23,0.33
5869.84,0.60,0.21,0.34
5869.85,0.60,0.17,0.33
5869.86,0.60,0.14,0.32
5869.87,0.60,0.10,0.31
5869.88,0.60,0.07,0.29
5869.89,0.60,0.04,0.26
5869.90,0.60,0.01,0.23
5869.91,0.60,-0.04,0.16
5869.92,0.60,-0.07,0.16
5869.93,0.60,-0.12,0.12
5869.94,0.60,-0.16,0.08
5869.95,0.60,-0.20,0.04
5869.96,0.60,-0.23,0.01
5869.97,0.60,-0.24,-0.03
5869.98,0.60,-0.25,-0.06
5869.99,0.60,-0.27,-0.09
5870.00,0.60,-0.28,-0.12
5870.01,0.60,-0.29,-0.14
5870.02,0.60,-0.28,-0.16
5870.03,0.60,-0.28,-0.19
5870.04,0.60,-0.27,-0.20
5870.05,0.60,-0.25,-0.22
5870.06,0.60,-0.23,-0.23
5870.07,0.60,-0.21,-0.25
5870.08,0.60,-0.19,-0.25
5870.09,0.60,-0.17,-0.25
5870.10,0.60,-0.14,-0.25
5870.11,0.60,-0.11,-0.24
5870.12,0.60,-0.07,-0.23
5870.13,0.60,-0.04,-0.21
5870.14,0.60,0.00,-0.19
5870.15,0.60,0.05,-0.16
5870.16,0.60,0.09,-0.13
5870.17,0.60,0.13,-0.10
5870.18,0.60,0.18,-0.07
5870.19,0.60,0.22,-0.04
5870.20,0.60,0.26,0.00
5870.21,0.60,0.30,0.03
5870.22,0.60,0.33,0.07
5870.23,0.60,0.34,0.11
5870.24,0.60,0.36,0.14
5870.25,0.60,0.37,0.17
5870.26,0.60,0.37,0.20
5870.27,0.60,0.37,0.23
5870.28,0.60,0.36,0.26
5870.29,0.60,0.32,0.27
5870.30,0.60,0.30,0.30
5870.31,0.60,0.29,0.32
5870.32,0.60,0.28,0.33
5870.33,0.60,0.25,0.34
5870.34,0.60,0.21,0.34
5870.35,0.60,0.17,0.33
5870.36,0.60,0.14,0.33
5870.37,0.60,0.11,0.31
5870.38,0.60,0.07,0.29
5870.39,0.60,0.04,0.26
5870.40,0.60,0.00,0.23
5870.41,0.60,-0.04,0.20
5870.42,0.60,-0.08,0.16
5870.43,0.60,-0.12,0.12
5870.44,0.60,-0.16,0.08
5870.45,0.60,-0.20,0.04
5870.46,0.60,-0.23,0.01
5870.47,0.60,-0.25,-0.02
5870.48,0.60,-0.25,-0.06
5870.49,0.60,-0.27,-0.09
5870.50,0.60,-0.28,-0.11
5870.51,0.60,-0.29,-0.14
5870.52,0.60,-0.28,-0.16
5870.53,0.60,-0.28,-0.19
5870.54,0.60,-0.26,-0.20
5870.55,0.60,-0.25,-0.22
5870.56,0.60,-0.23,-0.24
5870.57,0.60,-0.21,-0.24
5870.58,0.60,-0.19,-0.24
5870.59,0.60,-0.16,-0.25
5870.60,0.60,-0.14,-0.24
5870.61,0.60,-0.11,-0.24
5870.62,0.60,-0.08,-0.22
5870.63,0.60,-0.04,-0.20
5870.64,0.60,0.00,-0.18
5870.65,0.60,0.05,-0.16
5870.66,0.60,0.09,-0.13
5870.67,0.60,0.13,-0.10
5870.68,0.60,0.18,-0.07
5870.69,0.60,0.22,-0.03
5870.70,0.60,0.26,0.00
5870.71,0.60,0.29,0.04
5870.72,0.60,0.32,0.07
5870.73,0.60,0.34,0.11
5870.74,0.60,0.36,0.14
5870.75,0.60,0.37,0.17
5870.76,0.60,0.37,0.20
5870.77,0.60,0.37,0.23
5870.78,0.60,0.35,0.26
5870.79,0.60,0.32,0.28
5870.80,0.60,0.30,0.30
5870.81,0.60,0.29,0.31
5870.82,0.60,0.27,0.32
5870.83,0.60,0.23,0.33
5870.84,0.60,0.21,0.33
5870.85,0.60,0.18,0.33
5870.86,0.60,0.14,0.32
5870.87,0.60,0.11,0.31
5870.88,0.60,0.08,0.29
5870.89,0.60,0.04,0.26
5870.90,0.60,0.00,0.23
5870.91,0.60,-0.04,0.20
5870.92,0.60,-0.07,0.16
5870.93,0.60,-0.12,0.13
5870.94,0.60,-0.16,0.09
5870.95,0.60,-0.20,0.05
5870.96,0.60,-0.23,0.01
5870.97,0.60,-0.23,-0.02
5870.98,0.60,-0.25,-0.06
5870.99,0.60,-0.27,-0.08
5871.00,0.60,-0.28,-0.11
5871.01,0.60,-0.28,-0.14
5871.02,0.60,-0.29,-0.16
5871.03,0.60,-0.28,-0.18
5871.04,0.60,-0.27,-0.20
5871.05,0.60,-0.25,-0.22
5871.06,0.60,-0.24,-0.23
5871.07,0.60,-0.22,-0.24
5871.08,0.60,-0.20,-0.25
5871.09,0.60,-0.17,-0.25
5871.10,0.60,-0.14,-0.25
5871.11,0.60,-0.11,-0.24
5871.12,0.60,-0.08,-0.22
5871.13,0.60,-0.04,-0.21
5871.14,0.60,0.00,-0.18
5871.15,0.60,0.04,-0.16
5871.16,0.60,0.08,-0.13
5871.17,0.60,0.13,-0.10
5871.18,0.60,0.17,-0.07
5871.19,0.60,0.22,-0.03
5871.20,0.60,0.26,0.00
5871.21,0.60,0.29,0.04
5871.22,0.60,0.32,0.07
5871.23,0.60,0.34,0.10
5871.24,0.60,0.36,0.14
5871.25,0.60,0.37,0.17
5871.26,0.60,0.37,0.20
5871.27,0.60,0.37,0.23
5871.28,0.60,0.36,0.25
5871.29,0.60,0.33,0.27
5871.30,0.60,0.31,0.29
5871.31,0.60,0.29,0.31
5871.32,0.60,0.26,0.32
5871.33,0.60,0.24,0.33
5871.34,0.60,0.21,0.33
5871.35,0.60,0.18,0.33
5871.36,0.60,0.15,0.32
5871.37,0.60,0.12,0.31
5871.38,0.60,0.08,0.28
5871.39,0.60,0.05,0.26
5871.40,0.60,0.01,0.23
5871.41,0.60,-0.02,0.19
5871.42,0.60,-0.07,0.16
5871.43,0.60,-0.11,0.12
5871.44,0.60,-0.15,0.08
5871.45,0.60,-0.19,0.05
5871.46,0.60,-0.22,0.01
5871.47,0.60,-0.23,-0.03
5871.48,0.60,-0.25,-0.06
5871.49,0.60,-0.27,-0.09
5871.50,0.60,-0.28,-0.11
5871.51,0.60,-0.28,-0.14
5871.52,0.60,-0.28,-0.16
5871.53,0.60,-0.27,-0.19
5871.54,0.60,-0.26,-0.20
5871.55,0.60,-0.25,-0.22
5871.56,0.60,-0.23,-0.24
5871.57,0.60,-0.21,-0.24
5871.58,0.60,-0.19,-0.25
5871.59,0.60,-0.17,-0.25
5871.60,0.60,-0.14,-0.25
5871.61,0.60,-0.11,-0.24
5871.62,0.60,-0.08,-0.22
5871.63,0.60,-0.04,-0.21
5871.64,0.60,0.00,-0.19
5871.65,0.60,0.04,-0.16
5871.66,0.60,0.09,-0.13
5871.67,0.60,0.13,-0.10
5871.68,0.60,0.18,-0.07
5871.69,0.60,0.22,-0.04
5871.70,0.60,0.26,0.00
5871.71,0.60,0.29,0.03
5871.72,0.60,0.32,0.07
5871.73,0.60,0.34,0.10
5871.74,0.60,0.36,0.14
5871.75,0.60,0.37,0.17
5871.76,0.60,0.37,0.20
5871.77,0.60,0.37,0.22
5871.78,0.60,0.36,0.25
5871.79,0.60,0.33,0.27
5871.80,0.60,0.30,0.29
5871.81,0.60,0.29,0.31
5871.82,0.60,0.26,0.33
5871.83,0.60,0.24,0.33
5871.84,0.60,0.21,0.33
5871.85,0.60,0.18,0.33
5871.86,0.60,0.15,0.32
5871.87,0.60,0.12,0.31
5871.88,0.60,0.09,0.28
5871.89,0.60,0.05,0.26
5871.90,0.60,0.02,0.23
5871.91,0.60,-0.02,0.20
5871.92,0.60,-0.07,0.16
5871.93,0.60,-0.10,0.12
5871.94,0.60,-0.14,0.08
5871.95,0.60,-0.18,0.04
5871.96,0.60,-0.22,0.01
5871.97,0.60,-0.22,-0.03
5871.98,0.60,-0.24,-0.06
5871.99,0.60,-0.26,-0.09
5872.00,0.60,-0.27,-0.11
5872.01,0.60,-0.28,-0.14
5872.02,0.60,-0.27,-0.16
5872.03,0.60,-0.27,-0.18
5872.04,0.60,-0.26,-0.20
5872.05,0.60,-0.24,-0.22
5872.06,0.60,-0.23,-0.23
5872.07,0.60,-0.21,-0.24
5872.08,0.60,-0.19,-0.24
5872.09,0.60,-0.16,-0.24
5872.10,0.60,-0.14,-0.24
5872.11,0.60,-0.11,-0.23
5872.12,0.60,-0.08,-0.22
5872.13,0.60,-0.04,-0.20
5872.14,0.60,0.00,-0.18
5872.15,0.60,0.04,-0.16
5872.16,0.60,0.09,-0.13
5872.17,0.60,0.13,-0.10
5872.18,0.60,0.18,-0.07
5872.19,0.60,0.22,-0.04
5872.20,0.60,0.26,0.00
5872.21,0.60,0.29,0.03
5872.22,0.60,0.32,0.06
5872.23,0.60,0.34,0.10
5872.24,0.60,0.36,0.13
5872.25,0.60,0.37,0.16
5872.26,0.60,0.37,0.20
5872.27,0.60,0.37,0.23
5872.28,0.60,0.36,0.25
5872.29,0.60,0.34,0.27
5872.30,0.60,0.30,0.30
5872.31,0.60,0.29,0.31
5872.32,0.60,0.26,0.33
5872.33,0.60,0.24,0.33
5872.34,0.60,0.21,0.34
5872.35,0.60,0.18,0.34
5872.36,0.60,0.15,0.33
5872.37,0.60,0.12,0.31
5872.38,0.60,0.08,0.29
5872.39,0.60,0.04,0.27
5872.40,0.60,0.01,0.23
5872.41,0.60,-0.03,0.16
5872.42,0.60,-0.07,0.12
5872.43,0.60,-0.10,0.13
5872.44,0.60,-0.15,0.08
5872.45,0.60,-0.19,0.05
5872.46,0.60,-0.22,0.01
5872.47,0.60,-0.24,-0.03
5872.48,0.60,-0.25,-0.06
5872.49,0.60,-0.26,-0.09
5872.50,0.60,-0.28,-0.12
5872.51,0.60,-0.28,-0.14
5872.52,0.60,-0.28,-0.16
5872.53,0.60,-0.27,-0.19
5872.54,0.60,-0.26,-0.20
5872.55,0.60,-0.25,-0.22
5872.56,0.60,-0.23,-0.23
5872.57,0.60,-0.21,-0.24
5872.58,0.60,-0.19,-0.24
5872.59,0.60,-0.16,-0.25
5872.60,0.60,-0.13,-0.24
5872.61,0.60,-0.11,-0.23
5872.62,0.60,-0.07,-0.22
5872.63,0.60,-0.04,-0.20
5872.64,0.60,0.00,-0.18
5872.65,0.60,0.04,-0.16
5872.66,0.60,0.09,-0.13
5872.67,0.60,0.13,-0.10
5872.68,0.60,0.18,-0.07
5872.69,0.60,0.22,-0.04
5872.70,0.60,0.26,0.00
5872.71,0.60,0.30,0.03
5872.72,0.60,0.32,0.07
5872.73,0.60,0.34,0.10
5872.74,0.60,0.36,0.14
5872.75,0.60,0.37,0.17
5872.76,0.60,0.37,0.20
5872.77,0.60,0.37,0.23
5872.78,0.60,0.36,0.26
5872.79,0.60,0.34,0.28
5872.80,0.60,0.31,0.30
5872.81,0.60,0.28,0.32
5872.82,0.60,0.26,0.33
5872.83,0.60,0.24,0.34
5872.84,0.60,0.21,0.34
5872.85,0.60,0.18,0.34
5872.86,0.60,0.15,0.33
5872.87,0.60,0.11,0.31
5872.88,0.60,0.08,0.29
5872.89,0.60,0.05,0.26
5872.90,0.60,0.01,0.23
5872.91,0.60,-0.03,0.15
5872.92,0.60,-0.06,0.12
5872.93,0.60,-0.11,0.12
5872.94,0.60,-0.15,0.08
5872.95,0.60,-0.19,0.04
5872.96,0.60,-0.22,0.00
5872.97,0.60,-0.24,-0.03
5872.98,0.60,-0.25,-0.06
5872.99,0.60,-0.27,-0.09
5873.00,0.60,-0.28,-0.11
5873.01,0.60,-0.28,-0.14
5873.02,0.60,-0.28,-0.16
5873.03,0.60,-0.28,-0.18
5873.04,0.60,-0.26,-0.20
5873.05,0.60,-0.25,-0.22
5873.06,0.60,-0.24,-0.23
5873.07,0.60,-0.21,-0.24
5873.08,0.60,-0.20,-0.24
5873.09,0.60,-0.17,-0.24
5873.10,0.60,-0.14,-0.24
5873.11,0.60,-0.11,-0.23
5873.12,0.60,-0.08,-0.22
5873.13,0.60,-0.04,-0.20
5873.14,0.60,0.00,-0.18
5873.15,0.60,0.04,-0.16
5873.16,0.60,0.09,-0.13
5873.17,0.60,0.13,-0.10
5873.18,0.60,0.18,-0.07
5873.19,0.60,0.22,-0.03
5873.20,0.60,0.26,0.00
5873.21,0.60,0.29,0.04
5873.22,0.60,0.32,0.07
5873.23,0.60,0.35,0.11
5873.24,0.60,0.36,0.14
5873.25,0.60,0.37,0.18
5873.26,0.60,0.38,0.20
5873.27,0.60,0.38,0.23
5873.28,0.60,0.37,0.26
5873.29,0.60,0.34,0.28
5873.30,0.60,0.31,0.30
5873.31,0.60,0.29,0.32
5873.32,0.60,0.26,0.33
5873.33,0.60,0.24,0.33
5873.34,0.60,0.21,0.34
5873.35,0.60,0.18,0.33
5873.36,0.60,0.15,0.32
5873.37,0.60,0.11,0.31
5873.38,0.60,0.08,0.28
5873.39,0.60,0.04,0.26
5873.40,0.60,0.01,0.22
5873.41,0.60,-0.03,0.14
5873.42,0.60,-0.07,0.14
5873.43,0.60,-0.11,0.11
5873.44,0.60,-0.15,0.07
5873.45,0.60,-0.19,0.04
5873.46,0.60,-0.23,0.00
5873.47,0.60,-0.24,-0.04
5873.48,0.60,-0.25,-0.07
5873.49,0.60,-0.27,-0.09
5873.50,0.60,-0.28,-0.12
5873.51,0.60,-0.28,-0.14
5873.52,0.60,-0.28,-0.16
5873.53,0.60,-0.27,-0.19
5873.54,0.60,-0.27,-0.21
5873.55,0.60,-0.25,-0.22
5873.56,0.60,-0.23,-0.24
5873.57,0.60,-0.21,-0.24
5873.58,0.60,-0.19,-0.25
5873.59,0.60,-0.16,-0.25
5873.60,0.60,-0.14,-0.24
5873.61,0.60,-0.11,-0.23
5873.62,0.60,-0.07,-0.22
5873.63,0.60,-0.03,-0.20
5873.64,0.60,0.01,-0.18
5873.65,0.60,0.05,-0.15
5873.66,0.60,0.09,-0.13
5873.67,0.60,0.14,-0.10
5873.68,0.60,0.18,-0.06
5873.69,0.60,0.22,-0.03
5873.70,0.60,0.27,0.00
5873.71,0.60,0.30,0.04
5873.72,0.60,0.33,0.07
5873.73,0.60,0.35,0.11
5873.74,0.60,0.37,0.14
5873.75,0.60,0.38,0.18
5873.76,0.60,0.38,0.21
5873.77,0.60,0.38,0.23
5873.78,0.60,0.37,0.26
5873.79,0.60,0.33,0.28
5873.80,0.60,0.31,0.30
5873.81,0.60,0.29,0.32
5873.82,0.60,0.26,0.33
5873.83,0.60,0.24,0.33
5873.84,0.60,0.21,0.34
5873.85,0.60,0.18,0.33
5873.86,0.60,0.14,0.32
5873.87,0.60,0.11,0.31
5873.88,0.60,0.08,0.28
5873.89,0.60,0.04,0.26
5873.90,0.60,0.00,0.23
5873.91,0.60,-0.02,0.14
5873.92,0.60,-0.05,0.15
5873.93,0.60,-0.10,0.11
5873.94,0.60,-0.15,0.07
5873.95,0.60,-0.19,0.03
5873.96,0.60,-0.23,0.00
5873.97,0.60,-0.23,-0.04
5873.98,0.60,-0.25,-0.07
5873.99,0.60,-0.27,-0.10
5874.00,0.60,-0.28,-0.12
5874.01,0.60,-0.28,-0.15
5874.02,0.60,-0.28,-0.17
5874.03,0.60,-0.27,-0.19
5874.04,0.60,-0.26,-0.21
5874.05,0.60,-0.25,-0.23
5874.06,0.60,-0.23,-0.24
5874.07,0.60,-0.21,-0.25
5874.08,0.60,-0.19,-0.25
5874.09,0.60,-0.16,-0.25
5874.10,0.60,-0.13,-0.24
5874.11,0.60,-0.10,-0.23
5874.12,0.60,-0.07,-0.22
5874.13,0.60,-0.03,-0.20
5874.14,0.60,0.01,-0.18
5874.15,0.60,0.05,-0.16
5874.16,0.60,0.09,-0.13
5874.17,0.60,0.14,-0.10
5874.18,0.60,0.18,-0.07
5874.19,0.60,0.23,-0.03
5874.20,0.60,0.27,0.01
5874.21,0.60,0.30,0.04
5874.22,0.60,0.33,0.07
5874.23,0.60,0.35,0.11
5874.24,0.60,0.37,0.14
5874.25,0.60,0.38,0.18
5874.26,0.60,0.38,0.21
5874.27,0.60,0.38,0.23
5874.28,0.60,0.37,0.26
5874.29,0.60,0.34,0.28
5874.30,0.60,0.31,0.30
5874.31,0.60,0.29,0.31
5874.32,0.60,0.26,0.32
5874.33,0.60,0.24,0.33
5874.34,0.60,0.21,0.34
5874.35,0.60,0.17,0.33
5874.36,0.60,0.14,0.32
5874.37,0.60,0.11,0.31
5874.38,0.60,0.08,0.28
5874.39,0.60,0.04,0.25
5874.40,0.60,0.00,0.21
5874.41,0.60,-0.04,0.15
5874.42,0.60,-0.08,0.15
5874.43,0.60,-0.12,0.11
5874.44,0.60,-0.16,0.07
5874.45,0.60,-0.20,0.03
5874.46,0.60,-0.23,0.00
5874.47,0.60,-0.24,-0.04
5874.48,0.60,-0.25,-0.07
5874.49,0.60,-0.27,-0.09
5874.50,0.60,-0.28,-0.12
5874.51,0.60,-0.29,-0.15
5874.52,0.60,-0.28,-0.17
5874.53,0.60,-0.27,-0.19
5874.54,0.60,-0.26,-0.21
5874.55,0.60,-0.25,-0.23
5874.56,0.60,-0.23,-0.24
5874.57,0.60,-0.21,-0.24
5874.58,0.60,-0.18,-0.25
5874.59,0.60,-0.16,-0.25
5874.60,0.60,-0.13,-0.24
5874.61,0.59,-0.10,-0.23
5874.62,0.60,-0.07,-0.22
5874.63,0.60,-0.03,-0.20
5874.64,0.60,0.01,-0.18
5874.65,0.60,0.05,-0.16
5874.66,0.60,0.10,-0.13
5874.67,0.60,0.14,-0.10
5874.68,0.60,0.19,-0.07
5874.69,0.60,0.23,-0.03
5874.70,0.60,0.27,0.00
5874.71,0.60,0.30,0.04
5874.72,0.60,0.33,0.07
5874.73,0.60,0.35,0.11
5874.74,0.60,0.37,0.14
5874.75,0.60,0.38,0.17
5874.76,0.60,0.38,0.20
5874.77,0.60,0.37,0.23
5874.78,0.60,0.36,0.25
5874.79,0.60,0.32,0.28
5874.80,0.60,0.30,0.29
5874.81,0.60,0.28,0.31
5874.82,0.60,0.26,0.32
5874.83,0.60,0.23,0.33
5874.84,0.60,0.20,0.34
5874.85,0.60,0.17,0.33
5874.86,0.60,0.14,0.32
5874.87,0.60,0.11,0.30
5874.88,0.60,0.07,0.28
5874.89,0.60,0.03,0.25
5874.90,0.60,0.00,0.21
5874.91,0.60,-0.04,0.14
5874.92,0.60,-0.08,0.14
5874.93,0.60,-0.12,0.11
5874.94,0.60,-0.16,0.07
5874.95,0.60,-0.20,0.03
5874.96,0.60,-0.23,0.00
5874.97,0.60,-0.23,-0.04
5874.98,0.60,-0.25,-0.07
5874.99,0.60,-0.27,-0.10
5875.00,0.60,-0.28,-0.12
5875.01,0.60,-0.28,-0.15
5875.02,0.60,-0.28,-0.17
5875.03,0.60,-0.27,-0.19
5875.04,0.60,-0.26,-0.21
5875.05,0.60,-0.24,-0.22
5875.06,0.60,-0.23,-0.24
5875.07,0.60,-0.21,-0.24
5875.08,0.60,-0.18,-0.25
5875.09,0.60,-0.16,-0.25
5875.10,0.60,-0.13,-0.24
5875.11,0.60,-0.10,-0.23
5875.12,0.60,-0.06,-0.23
5875.13,0.60,-0.03,-0.21
5875.14,0.60,0.01,-0.18
5875.15,0.60,0.05,-0.16
5875.16,0.60,0.10,-0.13
5875.17,0.60,0.14,-0.10
5875.18,0.60,0.19,-0.07
5875.19,0.60,0.23,-0.04
5875.20,0.60,0.27,0.00
5875.21,0.60,0.30,0.04
5875.22,0.60,0.33,0.07
5875.23,0.60,0.35,0.11
5875.24,0.60,0.37,0.14
5875.25,0.60,0.37,0.17
5875.26,0.60,0.38,0.20
5875.27,0.60,0.37,0.23
5875.28,0.60,0.36,0.25
5875.29,0.60,0.32,0.28
