time_s,volts,Force_newtons,,,correction factor,0.0081
6788.25,-0.000052,-0.006419753,,,,
6788.26,-0.000013,-0.001604938,,,,
6788.27,-0.000003,-0.00037037,,,,
6788.28,0.000006,0.000740741,,,,
6788.29,0.000016,0.001975309,,,,
6788.3,-0.000003,-0.00037037,,,,
6788.31,0.000055,0.006790123,,,,
6788.32,0.000065,0.008024691,,,,
6788.33,0.000075,0.009259259,,,,
6788.34,0.000065,0.008024691,,,,
6788.35,0.000075,0.009259259,,,,
6788.36,0.000094,0.011604938,,,,
6788.37,0.000133,0.016419753,,,,
6788.38,0.000163,0.020123457,,,,
6788.39,0.000182,0.022469136,,,,
6788.4,0.000153,0.018888889,,,,
6788.41,0.000153,0.018888889,,,,
6788.42,0.000211,0.026049383,,,,
6788.43,0.000221,0.027283951,,,,
6788.44,0.00026,0.032098765,,,,
6788.45,0.000231,0.028518519,,,,
6788.46,0.000211,0.026049383,,,,
6788.47,0.000221,0.027283951,,,,
6788.48,0.00026,0.032098765,,,,
6788.49,0.00028,0.034567901,,,,
6788.5,0.000299,0.03691358,,,,
6788.51,0.000329,0.040617284,,,,
6788.52,0.000319,0.039382716,,,,
6788.53,0.000368,0.045432099,,,,
6788.54,0.000426,0.052592593,,,,
6788.55,0.000446,0.055061728,,,,
6788.56,0.000504,0.062222222,,,,
6788.57,0.000504,0.062222222,,,,
6788.58,0.000553,0.068271605,,,,
6788.59,0.000622,0.076790123,,,,
6788.6,0.000651,0.08037037,,,,
6788.61,0.000709,0.087530864,,,,
6788.62,0.00068,0.083950617,,,,
6788.63,0.000768,0.094814815,,,,
6788.64,0.000836,0.103209877,,,,
6788.65,0.000875,0.108024691,,,,
6788.66,0.000934,0.115308642,,,,
6788.67,0.001002,0.123703704,,,,
6788.68,0.001061,0.130987654,,,,
6788.69,0.001139,0.140617284,,,,
6788.7,0.001227,0.151481481,,,,
6788.71,0.001305,0.161111111,,,,
6788.72,0.001334,0.164691358,,,,
6788.73,0.001452,0.179259259,,,,
6788.74,0.00151,0.186419753,,,,
6788.75,0.00152,0.187654321,,,,
6788.76,0.001569,0.193703704,,,,
6788.77,0.001598,0.197283951,,,,
6788.78,0.001569,0.193703704,,,,
6788.79,0.001598,0.197283951,,,,
6788.8,0.001559,0.192469136,,,,
6788.81,0.001549,0.191234568,,,,
6788.82,0.001491,0.184074074,,,,
6788.83,0.001471,0.181604938,,,,
6788.84,0.001471,0.181604938,,,,
6788.85,0.001452,0.179259259,,,,
6788.86,0.001383,0.170740741,,,,
6788.87,0.001315,0.162345679,,,,
6788.88,0.001286,0.158765432,,,,
6788.89,0.001247,0.153950617,,,,
6788.9,0.001188,0.146666667,,,,
6788.91,0.00111,0.137037037,,,,
6788.92,0.000973,0.120123457,,,,
6788.93,0.000846,0.104444444,,,,
6788.94,0.00068,0.083950617,,,,
6788.95,0.000543,0.067037037,,,,
6788.96,0.000416,0.051358025,,,,
6788.97,0.000241,0.029753086,,,,
6788.98,0.000065,0.008024691,,,,
6788.99,-0.000062,-0.007654321,,,,
6789,-0.000179,-0.022098765,,,,
6789.01,-0.000228,-0.028148148,,,,
6789.02,-0.000277,-0.034197531,,,,
6789.03,-0.000326,-0.040246914,,,,
6789.04,-0.000365,-0.045061728,,,,
6789.05,-0.000423,-0.052222222,,,,
6789.06,-0.000375,-0.046296296,,,,
6789.07,-0.000355,-0.04382716,,,,
6789.08,-0.000375,-0.046296296,,,,
6789.09,-0.000375,-0.046296296,,,,
6789.1,-0.000433,-0.05345679,,,,
6789.11,-0.000482,-0.059506173,,,,
6789.12,-0.000502,-0.061975309,,,,
6789.13,-0.000531,-0.065555556,,,,
6789.14,-0.00057,-0.07037037,,,,
6789.15,-0.000638,-0.078765432,,,,
6789.16,-0.000697,-0.086049383,,,,
6789.17,-0.000707,-0.087283951,,,,
6789.18,-0.000687,-0.084814815,,,,
6789.19,-0.000716,-0.088395062,,,,
6789.2,-0.000716,-0.088395062,,,,
6789.21,-0.000726,-0.08962963,,,,
6789.22,-0.000716,-0.088395062,,,,
6789.23,-0.000726,-0.08962963,,,,
6789.24,-0.000677,-0.083580247,,,,
6789.25,-0.000716,-0.088395062,,,,
6789.26,-0.000668,-0.082469136,,,,
6789.27,-0.000716,-0.088395062,,,,
6789.28,-0.000697,-0.086049383,,,,
6789.29,-0.000697,-0.086049383,,,,
6789.3,-0.000707,-0.087283951,,,,
6789.31,-0.000687,-0.084814815,,,,
6789.32,-0.000648,-0.08,,,,
6789.33,-0.000648,-0.08,,,,
6789.34,-0.000638,-0.078765432,,,,
6789.35,-0.000628,-0.077530864,,,,
6789.36,-0.000648,-0.08,,,,
6789.37,-0.000599,-0.073950617,,,,
6789.38,-0.00058,-0.071604938,,,,
6789.39,-0.000589,-0.072716049,,,,
6789.4,-0.000589,-0.072716049,,,,
6789.41,-0.000511,-0.06308642,,,,
6789.42,-0.000599,-0.073950617,,,,
6789.43,-0.000521,-0.064320988,,,,
6789.44,-0.000541,-0.066790123,,,,
6789.45,-0.00055,-0.067901235,,,,
6789.46,-0.000502,-0.061975309,,,,
6789.47,-0.000502,-0.061975309,,,,
6789.48,-0.000482,-0.059506173,,,,
6789.49,-0.000482,-0.059506173,,,,
6789.5,-0.000472,-0.058271605,,,,
6789.51,-0.000482,-0.059506173,,,,
6789.52,-0.000482,-0.059506173,,,,
6789.53,-0.000472,-0.058271605,,,,
6789.54,-0.000423,-0.052222222,,,,
6789.55,-0.000462,-0.057037037,,,,
6789.56,-0.000462,-0.057037037,,,,
6789.57,-0.000472,-0.058271605,,,,
6789.58,-0.000453,-0.055925926,,,,
6789.59,-0.000472,-0.058271605,,,,
6789.6,-0.000433,-0.05345679,,,,
6789.61,-0.000423,-0.052222222,,,,
6789.62,-0.000394,-0.048641975,,,,
6789.63,-0.000375,-0.046296296,,,,
6789.64,-0.000355,-0.04382716,,,,
6789.65,-0.000375,-0.046296296,,,,
6789.66,-0.000306,-0.037777778,,,,
6789.67,-0.000287,-0.035432099,,,,
6789.68,-0.000248,-0.030617284,,,,
6789.69,-0.000257,-0.031728395,,,,
6789.7,-0.000209,-0.025802469,,,,
6789.71,-0.000169,-0.020864198,,,,
6789.72,-0.00015,-0.018518519,,,,
6789.73,-0.000121,-0.014938272,,,,
6789.74,-0.000101,-0.012469136,,,,
6789.75,-0.000111,-0.013703704,,,,
6789.76,-0.000072,-0.008888889,,,,
6789.77,-0.000062,-0.007654321,,,,
6789.78,-0.000052,-0.006419753,,,,
6789.79,-0.000033,-0.004074074,,,,
6789.8,-0.000043,-0.005308642,,,,
6789.81,-0.000013,-0.001604938,,,,
6789.82,-0.000033,-0.004074074,,,,
6789.83,-0.000072,-0.008888889,,,,
6789.84,-0.000023,-0.002839506,,,,
6789.85,-0.000062,-0.007654321,,,,
6789.86,-0.000043,-0.005308642,,,,
6789.87,-0.000052,-0.006419753,,,,
6789.88,-0.000043,-0.005308642,,,,
6789.89,-0.000043,-0.005308642,,,,
6789.9,-0.000062,-0.007654321,,,,
6789.91,-0.000043,-0.005308642,,,,
6789.92,-0.000062,-0.007654321,,,,
6789.93,-0.000043,-0.005308642,,,,
6789.94,-0.000033,-0.004074074,,,,
6789.95,-0.000072,-0.008888889,,,,
6789.96,-0.000082,-0.010123457,,,,
6789.97,-0.000072,-0.008888889,,,,
6789.98,-0.000062,-0.007654321,,,,
6789.99,-0.000072,-0.008888889,,,,
6790,-0.000082,-0.010123457,,,,
6790.01,-0.000082,-0.010123457,,,,
6790.02,-0.000072,-0.008888889,,,,
6790.03,-0.000062,-0.007654321,,,,
6790.04,-0.000052,-0.006419753,,,,
6790.05,-0.000072,-0.008888889,,,,
6790.06,-0.000072,-0.008888889,,,,
6790.07,-0.000101,-0.012469136,,,,
6790.08,-0.000062,-0.007654321,,,,
6790.09,-0.000062,-0.007654321,,,,
6790.1,-0.000072,-0.008888889,,,,
6790.11,-0.000072,-0.008888889,,,,
6790.12,-0.000101,-0.012469136,,,,
6790.13,-0.000062,-0.007654321,,,,
6790.14,-0.000082,-0.010123457,,,,
6790.15,-0.000091,-0.011234568,,,,
6790.16,-0.000052,-0.006419753,,,,
6790.17,-0.000082,-0.010123457,,,,
6790.18,-0.000062,-0.007654321,,,,
6790.19,-0.000072,-0.008888889,,,,
6790.2,-0.000072,-0.008888889,,,,
6790.21,-0.000082,-0.010123457,,,,
6790.22,-0.000082,-0.010123457,,,,
6790.23,-0.000033,-0.004074074,,,,
6790.24,-0.000101,-0.012469136,,,,
6790.25,-0.000101,-0.012469136,,,,
6790.26,-0.000043,-0.005308642,,,,
6790.27,-0.000003,-0.00037037,,,,
6790.28,0.000006,0.000740741,,,,
6790.29,-0.000023,-0.002839506,,,,
6790.3,-0.000062,-0.007654321,,,,
6790.31,-0.000023,-0.002839506,,,,
6790.32,-0.000023,-0.002839506,,,,
6790.33,0.000016,0.001975309,,,,
6790.34,0.000016,0.001975309,,,,
6790.35,0.000055,0.006790123,,,,
6790.36,0.000094,0.011604938,,,,
6790.37,0.000084,0.01037037,,,,
6790.38,0.000133,0.016419753,,,,
6790.39,0.000231,0.028518519,,,,
6790.4,0.000202,0.024938272,,,,
6790.41,0.00025,0.030864198,,,,
6790.42,0.000231,0.028518519,,,,
6790.43,0.000329,0.040617284,,,,
6790.44,0.000348,0.042962963,,,,
6790.45,0.000348,0.042962963,,,,
6790.46,0.000319,0.039382716,,,,
6790.47,0.000368,0.045432099,,,,
6790.48,0.000368,0.045432099,,,,
6790.49,0.000368,0.045432099,,,,
6790.5,0.000407,0.050246914,,,,
6790.51,0.000407,0.050246914,,,,
6790.52,0.000426,0.052592593,,,,
6790.53,0.000397,0.049012346,,,,
6790.54,0.000426,0.052592593,,,,
6790.55,0.000436,0.05382716,,,,
6790.56,0.000495,0.061111111,,,,
6790.57,0.000524,0.064691358,,,,
6790.58,0.000563,0.069506173,,,,
6790.59,0.000582,0.071851852,,,,
6790.6,0.000651,0.08037037,,,,
6790.61,0.00069,0.085185185,,,,
6790.62,0.000748,0.092345679,,,,
6790.63,0.000846,0.104444444,,,,
6790.64,0.000856,0.105679012,,,,
6790.65,0.000924,0.114074074,,,,
6790.66,0.001022,0.12617284,,,,
6790.67,0.00112,0.138271605,,,,
6790.68,0.001217,0.150246914,,,,
6790.69,0.001276,0.157530864,,,,
6790.7,0.001373,0.169506173,,,,
6790.71,0.001461,0.18037037,,,,
6790.72,0.001549,0.191234568,,,,
6790.73,0.001598,0.197283951,,,,
6790.74,0.001666,0.205679012,,,,
6790.75,0.001676,0.20691358,,,,
6790.76,0.001725,0.212962963,,,,
6790.77,0.001686,0.208148148,,,,
6790.78,0.001676,0.20691358,,,,
6790.79,0.001618,0.199753086,,,,
6790.8,0.001549,0.191234568,,,,
6790.81,0.00151,0.186419753,,,,
6790.82,0.001432,0.176790123,,,,
6790.83,0.001471,0.181604938,,,,
6790.84,0.001422,0.175555556,,,,
6790.85,0.001373,0.169506173,,,,
6790.86,0.001325,0.163580247,,,,
6790.87,0.001276,0.157530864,,,,
6790.88,0.001198,0.147901235,,,,
6790.89,0.001129,0.139382716,,,,
6790.9,0.001002,0.123703704,,,,
6790.91,0.000846,0.104444444,,,,
6790.92,0.000729,0.09,,,,
6790.93,0.000582,0.071851852,,,,
6790.94,0.000446,0.055061728,,,,
6790.95,0.000241,0.029753086,,,,
6790.96,0.000075,0.009259259,,,,
6790.97,-0.000052,-0.006419753,,,,
6790.98,-0.00016,-0.019753086,,,,
6790.99,-0.000267,-0.032962963,,,,
6791,-0.000287,-0.035432099,,,,
6791.01,-0.000355,-0.04382716,,,,
6791.02,-0.000394,-0.048641975,,,,
6791.03,-0.000384,-0.047407407,,,,
6791.04,-0.000394,-0.048641975,,,,
6791.05,-0.000375,-0.046296296,,,,
6791.06,-0.000336,-0.041481481,,,,
6791.07,-0.000365,-0.045061728,,,,
6791.08,-0.000384,-0.047407407,,,,
6791.09,-0.000423,-0.052222222,,,,
6791.1,-0.000462,-0.057037037,,,,
6791.11,-0.000482,-0.059506173,,,,
6791.12,-0.00056,-0.069135802,,,,
6791.13,-0.00057,-0.07037037,,,,
6791.14,-0.000609,-0.075185185,,,,
6791.15,-0.000648,-0.08,,,,
6791.16,-0.000628,-0.077530864,,,,
6791.17,-0.000628,-0.077530864,,,,
6791.18,-0.000638,-0.078765432,,,,
6791.19,-0.000668,-0.082469136,,,,
6791.2,-0.000668,-0.082469136,,,,
6791.21,-0.000677,-0.083580247,,,,
6791.22,-0.000638,-0.078765432,,,,
6791.23,-0.000599,-0.073950617,,,,
6791.24,-0.000599,-0.073950617,,,,
6791.25,-0.000658,-0.081234568,,,,
6791.26,-0.000668,-0.082469136,,,,
6791.27,-0.000677,-0.083580247,,,,
6791.28,-0.000619,-0.076419753,,,,
6791.29,-0.00057,-0.07037037,,,,
6791.3,-0.00055,-0.067901235,,,,
6791.31,-0.000599,-0.073950617,,,,
6791.32,-0.000668,-0.082469136,,,,
6791.33,-0.000628,-0.077530864,,,,
6791.34,-0.000589,-0.072716049,,,,
6791.35,-0.00057,-0.07037037,,,,
6791.36,-0.000531,-0.065555556,,,,
6791.37,-0.00055,-0.067901235,,,,
6791.38,-0.000609,-0.075185185,,,,
6791.39,-0.000628,-0.077530864,,,,
6791.4,-0.00057,-0.07037037,,,,
6791.41,-0.000502,-0.061975309,,,,
6791.42,-0.000531,-0.065555556,,,,
6791.43,-0.00056,-0.069135802,,,,
6791.44,-0.000609,-0.075185185,,,,
6791.45,-0.000609,-0.075185185,,,,
6791.46,-0.00055,-0.067901235,,,,
6791.47,-0.000443,-0.054691358,,,,
6791.48,-0.000482,-0.059506173,,,,
6791.49,-0.000521,-0.064320988,,,,
6791.5,-0.00055,-0.067901235,,,,
6791.51,-0.000541,-0.066790123,,,,
6791.52,-0.000482,-0.059506173,,,,
6791.53,-0.000414,-0.051111111,,,,
6791.54,-0.000394,-0.048641975,,,,
6791.55,-0.000423,-0.052222222,,,,
6791.56,-0.000492,-0.060740741,,,,
6791.57,-0.000472,-0.058271605,,,,
6791.58,-0.000404,-0.049876543,,,,
6791.59,-0.000248,-0.030617284,,,,
6791.6,-0.000257,-0.031728395,,,,
6791.61,-0.000345,-0.042592593,,,,
6791.62,-0.000384,-0.047407407,,,,
6791.63,-0.000375,-0.046296296,,,,
6791.64,-0.000238,-0.029382716,,,,
6791.65,-0.000199,-0.024567901,,,,
6791.66,-0.00013,-0.016049383,,,,
6791.67,-0.000209,-0.025802469,,,,
6791.68,-0.000248,-0.030617284,,,,
6791.69,-0.000189,-0.023333333,,,,
6791.7,-0.000101,-0.012469136,,,,
6791.71,-0.000072,-0.008888889,,,,
6791.72,-0.000013,-0.001604938,,,,
6791.73,-0.000072,-0.008888889,,,,
6791.74,-0.000121,-0.014938272,,,,
6791.75,-0.000033,-0.004074074,,,,
6791.76,0.000016,0.001975309,,,,
6791.77,0.000075,0.009259259,,,,
6791.78,0.000065,0.008024691,,,,
6791.79,-0.000003,-0.00037037,,,,
6791.8,-0.000043,-0.005308642,,,,
6791.81,0.000045,0.005555556,,,,
6791.82,0.000094,0.011604938,,,,
6791.83,0.000104,0.012839506,,,,
6791.84,0.000045,0.005555556,,,,
6791.85,-0.000003,-0.00037037,,,,
6791.86,-0.000043,-0.005308642,,,,
6791.87,0.000026,0.003209877,,,,
6791.88,0.000104,0.012839506,,,,
6791.89,0.000084,0.01037037,,,,
6791.9,-0.000013,-0.001604938,,,,
6791.91,-0.000033,-0.004074074,,,,
6791.92,-0.000082,-0.010123457,,,,
6791.93,-0.000003,-0.00037037,,,,
6791.94,0.000084,0.01037037,,,,
6791.95,0.000055,0.006790123,,,,
6791.96,-0.000052,-0.006419753,,,,
6791.97,-0.00014,-0.017283951,,,,
6791.98,-0.000052,-0.006419753,,,,
6791.99,0.000026,0.003209877,,,,
6792,0.000016,0.001975309,,,,
6792.01,-0.000052,-0.006419753,,,,
6792.02,-0.000121,-0.014938272,,,,
6792.03,-0.000199,-0.024567901,,,,
6792.04,-0.000072,-0.008888889,,,,
6792.05,0.000006,0.000740741,,,,
6792.06,0.000026,0.003209877,,,,
6792.07,-0.000111,-0.013703704,,,,
6792.08,-0.000169,-0.020864198,,,,
6792.09,-0.000179,-0.022098765,,,,
6792.1,-0.000052,-0.006419753,,,,
6792.11,0.000016,0.001975309,,,,
6792.12,-0.000003,-0.00037037,,,,
6792.13,-0.000091,-0.011234568,,,,
6792.14,-0.00016,-0.019753086,,,,
6792.15,-0.000121,-0.014938272,,,,
6792.16,-0.000013,-0.001604938,,,,
6792.17,0.000045,0.005555556,,,,
6792.18,0.000055,0.006790123,,,,
6792.19,-0.000091,-0.011234568,,,,
6792.2,-0.00016,-0.019753086,,,,
6792.21,-0.000101,-0.012469136,,,,
6792.22,0.000065,0.008024691,,,,
6792.23,0.000163,0.020123457,,,,
6792.24,0.000104,0.012839506,,,,
6792.25,-0.000033,-0.004074074,,,,
6792.26,-0.000052,-0.006419753,,,,
6792.27,0.000104,0.012839506,,,,
6792.28,0.00025,0.030864198,,,,
6792.29,0.00027,0.033333333,,,,
6792.3,0.000241,0.029753086,,,,
6792.31,0.000172,0.021234568,,,,
6792.32,0.000143,0.017654321,,,,
6792.33,0.000231,0.028518519,,,,
6792.34,0.000329,0.040617284,,,,
6792.35,0.000368,0.045432099,,,,
6792.36,0.00028,0.034567901,,,,
6792.37,0.000182,0.022469136,,,,
6792.38,0.000211,0.026049383,,,,
6792.39,0.000299,0.03691358,,,,
6792.4,0.000377,0.04654321,,,,
6792.41,0.000387,0.047777778,,,,
6792.42,0.000289,0.035679012,,,,
6792.43,0.000221,0.027283951,,,,
6792.44,0.000231,0.028518519,,,,
6792.45,0.000329,0.040617284,,,,
6792.46,0.000387,0.047777778,,,,
6792.47,0.000338,0.041728395,,,,
6792.48,0.000299,0.03691358,,,,
6792.49,0.00025,0.030864198,,,,
6792.5,0.000309,0.038148148,,,,
6792.51,0.000368,0.045432099,,,,
6792.52,0.000436,0.05382716,,,,
6792.53,0.000416,0.051358025,,,,
6792.54,0.000358,0.044197531,,,,
6792.55,0.000329,0.040617284,,,,
6792.56,0.000416,0.051358025,,,,
6792.57,0.000465,0.057407407,,,,
6792.58,0.000514,0.06345679,,,,
6792.59,0.000534,0.065925926,,,,
6792.6,0.000495,0.061111111,,,,
6792.61,0.000592,0.07308642,,,,
6792.62,0.00068,0.083950617,,,,
6792.63,0.000875,0.108024691,,,,
6792.64,0.000944,0.11654321,,,,
6792.65,0.000944,0.11654321,,,,
6792.66,0.001022,0.12617284,,,,
6792.67,0.001168,0.144197531,,,,
6792.68,0.001373,0.169506173,,,,
6792.69,0.001549,0.191234568,,,,
6792.7,0.001637,0.202098765,,,,
6792.71,0.001676,0.20691358,,,,
6792.72,0.001725,0.212962963,,,,
6792.73,0.001872,0.231111111,,,,
6792.74,0.001979,0.244320988,,,,
6792.75,0.002028,0.25037037,,,,
6792.76,0.001959,0.241851852,,,,
6792.77,0.001891,0.23345679,,,,
6792.78,0.001862,0.229876543,,,,
6792.79,0.001881,0.232222222,,,,
6792.8,0.001852,0.228641975,,,,
6792.81,0.001832,0.22617284,,,,
6792.82,0.001735,0.214197531,,,,
6792.83,0.001618,0.199753086,,,,
6792.84,0.00153,0.188888889,,,,
6792.85,0.001588,0.196049383,,,,
6792.86,0.001569,0.193703704,,,,
6792.87,0.001461,0.18037037,,,,
6792.88,0.001315,0.162345679,,,,
6792.89,0.001149,0.141851852,,,,
6792.9,0.001041,0.128518519,,,,
6792.91,0.000944,0.11654321,,,,
6792.92,0.000905,0.111728395,,,,
6792.93,0.000709,0.087530864,,,,
6792.94,0.000485,0.059876543,,,,
6792.95,0.00026,0.032098765,,,,
6792.96,0.000133,0.016419753,,,,
6792.97,0.000065,0.008024691,,,,
6792.98,-0.000033,-0.004074074,,,,
6792.99,-0.000091,-0.011234568,,,,
6793,-0.000218,-0.02691358,,,,
6793.01,-0.000257,-0.031728395,,,,
6793.02,-0.000326,-0.040246914,,,,
6793.03,-0.000287,-0.035432099,,,,
6793.04,-0.000218,-0.02691358,,,,
6793.05,-0.000267,-0.032962963,,,,
6793.06,-0.000257,-0.031728395,,,,
6793.07,-0.000326,-0.040246914,,,,
6793.08,-0.000326,-0.040246914,,,,
6793.09,-0.000355,-0.04382716,,,,
6793.1,-0.000365,-0.045061728,,,,
6793.11,-0.000384,-0.047407407,,,,
6793.12,-0.000453,-0.055925926,,,,
6793.13,-0.000541,-0.066790123,,,,
6793.14,-0.00058,-0.071604938,,,,
6793.15,-0.00058,-0.071604938,,,,
6793.16,-0.000599,-0.073950617,,,,
6793.17,-0.000619,-0.076419753,,,,
6793.18,-0.000628,-0.077530864,,,,
6793.19,-0.000648,-0.08,,,,
6793.2,-0.000619,-0.076419753,,,,
6793.21,-0.000609,-0.075185185,,,,
6793.22,-0.000599,-0.073950617,,,,
6793.23,-0.00057,-0.07037037,,,,
6793.24,-0.000609,-0.075185185,,,,
6793.25,-0.000609,-0.075185185,,,,
6793.26,-0.000599,-0.073950617,,,,
6793.27,-0.000609,-0.075185185,,,,
6793.28,-0.000589,-0.072716049,,,,
6793.29,-0.000599,-0.073950617,,,,
6793.3,-0.000609,-0.075185185,,,,
6793.31,-0.000599,-0.073950617,,,,
6793.32,-0.000609,-0.075185185,,,,
6793.33,-0.00056,-0.069135802,,,,
6793.34,-0.000541,-0.066790123,,,,
6793.35,-0.000609,-0.075185185,,,,
6793.36,-0.000609,-0.075185185,,,,
6793.37,-0.000589,-0.072716049,,,,
6793.38,-0.00056,-0.069135802,,,,
6793.39,-0.00057,-0.07037037,,,,
6793.4,-0.00058,-0.071604938,,,,
6793.41,-0.00058,-0.071604938,,,,
6793.42,-0.00057,-0.07037037,,,,
6793.43,-0.00055,-0.067901235,,,,
6793.44,-0.000482,-0.059506173,,,,
6793.45,-0.00055,-0.067901235,,,,
6793.46,-0.000521,-0.064320988,,,,
6793.47,-0.000541,-0.066790123,,,,
6793.48,-0.000541,-0.066790123,,,,
6793.49,-0.000502,-0.061975309,,,,
6793.5,-0.000492,-0.060740741,,,,
6793.51,-0.000414,-0.051111111,,,,
6793.52,-0.000453,-0.055925926,,,,
6793.53,-0.000462,-0.057037037,,,,
6793.54,-0.000443,-0.054691358,,,,
6793.55,-0.000384,-0.047407407,,,,
6793.56,-0.000355,-0.04382716,,,,
6793.57,-0.000355,-0.04382716,,,,
6793.58,-0.000316,-0.039012346,,,,
6793.59,-0.000326,-0.040246914,,,,
6793.6,-0.000287,-0.035432099,,,,
6793.61,-0.000277,-0.034197531,,,,
6793.62,-0.000267,-0.032962963,,,,
6793.63,-0.000228,-0.028148148,,,,
6793.64,-0.000277,-0.034197531,,,,
6793.65,-0.000228,-0.028148148,,,,
6793.66,-0.000199,-0.024567901,,,,
6793.67,-0.000189,-0.023333333,,,,
6793.68,-0.000179,-0.022098765,,,,
6793.69,-0.000179,-0.022098765,,,,
6793.7,-0.00016,-0.019753086,,,,
6793.71,-0.00014,-0.017283951,,,,
6793.72,-0.000121,-0.014938272,,,,
6793.73,-0.000091,-0.011234568,,,,
6793.74,-0.000111,-0.013703704,,,,
6793.75,-0.000111,-0.013703704,,,,
6793.76,-0.000062,-0.007654321,,,,
6793.77,-0.000091,-0.011234568,,,,
6793.78,-0.000052,-0.006419753,,,,
6793.79,-0.000072,-0.008888889,,,,
6793.8,-0.000062,-0.007654321,,,,
6793.81,-0.000072,-0.008888889,,,,
6793.82,-0.000082,-0.010123457,,,,
6793.83,-0.000052,-0.006419753,,,,
6793.84,-0.000072,-0.008888889,,,,
6793.85,-0.000072,-0.008888889,,,,
6793.86,-0.000082,-0.010123457,,,,
6793.87,-0.000082,-0.010123457,,,,
6793.88,-0.000033,-0.004074074,,,,
6793.89,-0.000052,-0.006419753,,,,
6793.9,-0.000062,-0.007654321,,,,
6793.91,-0.000062,-0.007654321,,,,
6793.92,-0.000052,-0.006419753,,,,
6793.93,-0.000091,-0.011234568,,,,
6793.94,-0.000072,-0.008888889,,,,
6793.95,-0.000052,-0.006419753,,,,
6793.96,-0.000062,-0.007654321,,,,
6793.97,-0.000101,-0.012469136,,,,
6793.98,-0.000111,-0.013703704,,,,
6793.99,-0.000111,-0.013703704,,,,
6794,-0.000062,-0.007654321,,,,
6794.01,-0.000062,-0.007654321,,,,
6794.02,-0.000072,-0.008888889,,,,
6794.03,-0.000111,-0.013703704,,,,
6794.04,-0.000101,-0.012469136,,,,
6794.05,-0.000082,-0.010123457,,,,
6794.06,-0.000091,-0.011234568,,,,
6794.07,-0.000072,-0.008888889,,,,
6794.08,-0.000072,-0.008888889,,,,
6794.09,-0.000101,-0.012469136,,,,
6794.1,-0.000101,-0.012469136,,,,
6794.11,-0.000091,-0.011234568,,,,
6794.12,-0.000062,-0.007654321,,,,
6794.13,-0.000033,-0.004074074,,,,
6794.14,-0.000082,-0.010123457,,,,
6794.15,-0.000072,-0.008888889,,,,
6794.16,-0.000091,-0.011234568,,,,
6794.17,-0.000082,-0.010123457,,,,
6794.18,-0.000062,-0.007654321,,,,
6794.19,-0.000072,-0.008888889,,,,
6794.2,-0.000101,-0.012469136,,,,
6794.21,-0.000082,-0.010123457,,,,
6794.22,-0.000111,-0.013703704,,,,
6794.23,-0.000033,-0.004074074,,,,
6794.24,-0.000033,-0.004074074,,,,
6794.25,-0.000033,-0.004074074,,,,
6794.26,-0.000052,-0.006419753,,,,
6794.27,-0.000013,-0.001604938,,,,
6794.28,0.000006,0.000740741,,,,
6794.29,0.000026,0.003209877,,,,
6794.3,0.000045,0.005555556,,,,
6794.31,0.000094,0.011604938,,,,
6794.32,0.000094,0.011604938,,,,
6794.33,0.000065,0.008024691,,,,
6794.34,0.000094,0.011604938,,,,
6794.35,0.000143,0.017654321,,,,
6794.36,0.000192,0.023703704,,,,
6794.37,0.000153,0.018888889,,,,
6794.38,0.000241,0.029753086,,,,
6794.39,0.000192,0.023703704,,,,
6794.4,0.000211,0.026049383,,,,
6794.41,0.00026,0.032098765,,,,
6794.42,0.000221,0.027283951,,,,
6794.43,0.000221,0.027283951,,,,
6794.44,0.00026,0.032098765,,,,
6794.45,0.000202,0.024938272,,,,
6794.46,0.000211,0.026049383,,,,
6794.47,0.000192,0.023703704,,,,
6794.48,0.000211,0.026049383,,,,
6794.49,0.000231,0.028518519,,,,
6794.5,0.000221,0.027283951,,,,
6794.51,0.000221,0.027283951,,,,
6794.52,0.00026,0.032098765,,,,
6794.53,0.00025,0.030864198,,,,
6794.54,0.00026,0.032098765,,,,
6794.55,0.000289,0.035679012,,,,
6794.56,0.00027,0.033333333,,,,
6794.57,0.00028,0.034567901,,,,
6794.58,0.000329,0.040617284,,,,
6794.59,0.000377,0.04654321,,,,
6794.6,0.000387,0.047777778,,,,
6794.61,0.000465,0.057407407,,,,
6794.62,0.000495,0.061111111,,,,
6794.63,0.000582,0.071851852,,,,
6794.64,0.000651,0.08037037,,,,
6794.65,0.000719,0.088765432,,,,
6794.66,0.000827,0.102098765,,,,
6794.67,0.000875,0.108024691,,,,
6794.68,0.001012,0.124938272,,,,
6794.69,0.001071,0.132222222,,,,
6794.7,0.00109,0.134567901,,,,
6794.71,0.001227,0.151481481,,,,
6794.72,0.001315,0.162345679,,,,
6794.73,0.001373,0.169506173,,,,
6794.74,0.001471,0.181604938,,,,
6794.75,0.001559,0.192469136,,,,
6794.76,0.001608,0.198518519,,,,
6794.77,0.001696,0.209382716,,,,
6794.78,0.001813,0.22382716,,,,
6794.79,0.001823,0.225061728,,,,
6794.8,0.001852,0.228641975,,,,
6794.81,0.001852,0.228641975,,,,
6794.82,0.001842,0.227407407,,,,
6794.83,0.001832,0.22617284,,,,
6794.84,0.001803,0.222592593,,,,
6794.85,0.001764,0.217777778,,,,
6794.86,0.001696,0.209382716,,,,
